"SAMPLE_ID";"Formation_name";"form.nr";"Total";"num.with.colonies";"Species_G01_sp01";"Species_G01_sp02";"Species_G01_sp03";"Species_G01_sp04";"Species_G02_sp05";"Species_G02_sp06";"Species_G02_sp07";"Species_G02_sp08";"Species_G03_sp09";"Species_G03_sp10";"Species_G03_sp11";"Species_G03_sp12";"Species_G04_sp13";"Species_G04_sp14";"Species_G04_sp15";"Species_G04_sp16";"Species_G05_sp17";"Species_G05_sp18";"Species_G05_sp19";"Species_G05_sp20";"Species_G06_sp21";"Species_G06_sp22";"Species_G06_sp23";"Species_G06_sp24";"Species_Superspecies";"Unidentified_G02";"Unidentified_G04";"Unidentified_G06";"Genus_G01";"Genus_G02";"Genus_G03";"Genus_G04";"Genus_G05";"Genus_G06"
"Site_f01_s01";"F01";1;100;60;0;1;12;0;4;1;5;0;0;0;4;0;0;4;4;0;0;0;17;0;0;0;1;0;35;31;1;0;13;41;4;9;17;1
"Site_f01_s02";"F01";1;100;57;0;0;21;0;0;0;2;0;0;2;4;0;0;0;15;0;0;0;3;0;0;0;1;0;81;14;1;2;21;16;6;16;3;3
"Site_f01_s03";"F01";1;100;62;15;3;16;0;0;0;1;0;54;0;5;0;11;0;3;0;0;0;3;0;0;0;5;0;34;13;1;5;34;14;59;15;3;10
"Site_f01_s04";"F01";1;100;71;0;2;35;0;0;1;7;0;21;0;26;0;0;0;0;0;0;0;16;0;5;0;1;0;31;17;0;10;37;25;47;0;16;16
"Site_f01_s05";"F01";1;100;37;0;0;5;0;0;1;0;0;0;0;8;0;0;0;16;0;0;1;5;0;0;0;1;0;31;4;2;5;5;5;8;18;6;6
"Site_f01_s06";"F01";1;100;68;0;3;0;0;0;0;14;0;0;0;0;0;0;0;35;0;0;0;8;0;0;0;0;0;32;51;7;4;3;65;0;42;8;4
"Site_f01_s07";"F01";1;100;42;0;0;6;0;0;0;0;0;0;0;5;0;0;0;3;0;0;1;0;0;0;0;3;0;38;0;0;8;6;0;5;3;1;11
"Site_f01_s08";"F01";1;100;55;45;0;30;0;0;0;1;0;0;0;7;0;0;2;0;0;0;0;0;0;0;0;4;0;19;6;1;15;75;7;7;3;0;19
"Site_f01_s09";"F01";1;100;66;0;10;0;0;1;0;8;0;0;0;12;0;0;0;9;0;8;0;7;0;0;0;7;0;50;38;0;12;10;47;12;9;15;19
"Site_f01_s10";"F01";1;100;64;0;0;31;0;0;0;7;0;0;0;11;0;0;0;0;0;11;0;5;0;0;0;2;0;67;24;0;8;31;31;11;0;16;10
"Site_f02_s01";"F02";2;100;56;0;0;0;0;14;0;0;1;0;3;0;2;10;0;0;2;0;0;0;0;0;0;0;0;59;37;1;1;0;52;5;13;0;1
"Site_f02_s02";"F02";2;100;71;0;0;0;3;37;0;0;2;0;3;0;0;0;0;0;1;0;0;0;0;0;0;0;0;95;59;0;0;3;98;3;1;0;0
"Site_f02_s03";"F02";2;100;36;0;8;0;0;0;0;0;0;0;0;0;0;0;4;0;1;0;3;0;2;0;2;0;0;35;3;0;1;8;3;0;5;5;3
"Site_f02_s04";"F02";2;100;56;0;3;0;1;19;1;0;0;0;2;0;0;0;0;0;1;0;5;0;2;0;1;0;1;53;41;0;2;4;61;2;1;7;4
"Site_f02_s05";"F02";2;100;44;0;5;0;2;0;1;0;0;0;7;0;0;11;3;0;0;0;0;0;0;0;2;0;0;51;3;0;2;7;4;7;14;0;4
"Site_f02_s06";"F02";2;100;58;0;0;0;1;0;0;0;2;0;4;0;0;0;0;0;0;0;0;0;1;0;1;0;0;131;0;0;0;1;2;4;0;1;1
"Site_f02_s07";"F02";2;100;70;37;9;0;2;0;7;0;0;28;3;0;0;0;5;0;0;0;0;0;0;21;0;0;0;100;10;0;10;48;17;31;5;0;31
"Site_f02_s08";"F02";2;100;44;0;0;0;0;0;0;0;0;9;0;0;0;0;6;0;2;0;2;0;0;0;0;0;1;46;0;1;0;0;0;9;9;2;1
"Site_f02_s09";"F02";2;100;34;0;5;0;2;0;0;0;0;0;1;0;3;7;3;0;0;0;0;0;0;0;0;0;0;38;1;0;0;7;1;4;10;0;0
"Site_f02_s10";"F02";2;100;87;191;0;0;0;28;1;0;0;0;0;0;4;32;0;0;1;20;1;0;0;0;0;0;0;111;50;5;0;191;79;4;38;21;0
"Site_f03_s01";"F03";3;100;79;0;0;27;2;0;0;10;0;0;0;0;0;22;0;28;0;0;0;11;1;0;0;0;1;173;14;14;2;29;24;0;64;12;3
"Site_f03_s02";"F03";3;100;49;0;0;0;0;0;0;5;0;0;0;0;4;0;0;4;1;0;0;4;2;1;0;1;0;47;8;3;10;0;13;4;8;6;12
"Site_f03_s03";"F03";3;100;87;0;0;30;0;71;0;12;5;25;0;11;1;43;0;9;2;0;0;5;0;0;0;1;0;108;82;13;6;30;170;37;67;5;7
"Site_f03_s04";"F03";3;100;75;0;0;0;2;43;0;4;1;7;0;21;3;0;0;6;0;0;0;7;0;2;0;3;0;45;70;1;15;2;118;31;7;7;20
"Site_f03_s05";"F03";3;100;81;0;0;19;0;0;0;10;0;33;0;20;0;0;0;0;2;0;0;13;0;0;0;0;0;138;9;1;1;19;19;53;3;13;1
"Site_f03_s06";"F03";3;100;85;0;0;19;1;44;0;18;3;32;0;10;1;0;0;10;0;31;0;0;0;6;0;2;0;31;69;3;19;20;134;43;13;31;27
"Site_f03_s07";"F03";3;100;65;0;0;13;2;0;0;0;0;63;0;0;0;0;0;19;1;0;0;5;0;2;0;1;0;53;2;4;14;15;2;63;24;5;17
"Site_f03_s08";"F03";3;100;51;0;0;0;1;0;0;0;1;23;0;0;0;0;0;13;0;0;0;0;0;0;0;0;0;63;1;1;4;1;2;23;14;0;4
"Site_f03_s09";"F03";3;100;53;0;0;14;2;0;0;3;0;0;0;7;0;0;0;0;0;12;0;0;0;0;0;1;0;45;12;0;6;16;15;7;0;12;7
"Site_f03_s10";"F03";3;100;71;0;0;0;0;0;0;0;0;59;0;23;0;18;0;12;0;0;0;0;0;0;0;2;0;121;0;7;1;0;0;82;37;0;3
"Site_f04_s01";"F04";4;100;63;0;0;11;0;0;5;7;0;0;3;2;0;0;3;12;0;0;0;1;0;0;2;13;0;51;13;3;5;11;25;5;18;1;20
"Site_f04_s02";"F04";4;100;55;0;11;38;0;0;0;5;1;0;0;0;2;0;0;4;0;0;0;0;0;0;1;3;0;33;2;1;3;49;8;2;5;0;7
"Site_f04_s03";"F04";4;100;60;0;0;17;0;0;2;5;0;0;5;12;0;0;2;15;0;0;2;4;2;0;0;2;0;74;8;2;2;17;15;17;19;8;4
"Site_f04_s04";"F04";4;100;60;0;5;0;0;0;0;12;0;0;2;5;0;0;1;0;0;0;2;8;0;0;0;0;1;148;6;0;0;5;18;7;1;10;1
