"SAMPLE_ID";"Formation_name";"form.nr";"Total";"num.with.colonies";"Species_G01_sp01";"Species_G01_sp02";"Species_G01_sp03";"Species_G01_sp04";"Species_G02_sp05";"Species_G02_sp06";"Species_G02_sp07";"Species_G02_sp08";"Species_G03_sp09";"Species_G03_sp10";"Species_G03_sp11";"Species_G03_sp12";"Species_G04_sp13";"Species_G04_sp14";"Species_G04_sp15";"Species_G04_sp16";"Species_G05_sp17";"Species_G05_sp18";"Species_G05_sp19";"Species_G05_sp20";"Species_G06_sp21";"Species_G06_sp22";"Species_G06_sp23";"Species_G06_sp24";"Species_Superspecies";"Unidentified_G02";"Unidentified_G04";"Unidentified_G06";"Genus_G01";"Genus_G02";"Genus_G03";"Genus_G04";"Genus_G05";"Genus_G06"
"Site_f01_s01";"F01";1;100;69;25;4;65;0;0;3;11;0;0;0;0;0;0;0;13;0;21;0;7;0;0;0;3;0;45;19;5;3;94;33;0;18;28;6
"Site_f01_s02";"F01";1;100;45;0;0;15;0;0;0;5;0;0;3;19;0;0;0;2;0;0;0;1;0;0;0;0;0;29;5;0;0;15;10;22;2;1;0
"Site_f01_s03";"F01";1;100;71;23;7;15;0;0;0;12;0;0;1;0;0;0;0;11;0;0;0;4;0;0;0;0;0;94;15;0;0;45;27;1;11;4;0
"Site_f01_s04";"F01";1;100;75;0;0;22;0;0;0;5;0;0;0;11;0;0;0;6;0;15;0;3;0;0;0;3;0;90;12;2;6;22;17;11;8;18;9
"Site_f01_s05";"F01";1;100;73;0;0;23;0;0;0;0;0;0;2;3;0;0;0;6;0;0;0;6;0;0;0;1;0;233;1;0;2;23;1;5;6;6;3
"Site_f01_s06";"F01";1;100;49;0;0;0;0;0;1;5;0;6;1;18;0;0;1;12;0;0;0;1;0;0;0;0;0;31;10;0;0;0;16;25;13;1;0
"Site_f01_s07";"F01";1;100;54;0;0;8;0;0;0;4;0;0;1;8;0;0;0;22;0;0;0;6;0;0;0;6;0;41;26;2;13;8;30;9;24;6;19
"Site_f01_s08";"F01";1;100;61;0;0;26;0;12;0;10;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;3;0;40;52;0;6;26;74;0;0;4;9
"Site_f01_s09";"F01";1;100;62;0;0;110;0;0;0;0;0;0;0;12;0;0;0;8;0;0;0;0;0;0;0;1;0;38;0;2;5;110;0;12;10;0;6
"Site_f01_s10";"F01";1;100;37;0;1;0;0;0;0;3;0;0;1;6;0;0;0;10;0;0;1;0;0;0;0;2;0;17;10;0;1;1;13;7;10;1;3
"Site_f02_s01";"F02";2;100;58;0;0;0;0;14;5;0;0;0;0;0;0;0;0;0;1;16;1;0;0;3;0;0;0;31;44;0;2;0;63;0;1;17;5
"Site_f02_s02";"F02";2;100;22;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;2;0;0;0;0;23;1;1;0;3;1;0;2;2;0
