"SAMPLE_ID";"Formation_name";"form.nr";"Total";"num.with.colonies";"Species_G01_sp01";"Species_G01_sp02";"Species_G01_sp03";"Species_G01_sp04";"Species_G02_sp05";"Species_G02_sp06";"Species_G02_sp07";"Species_G02_sp08";"Species_G03_sp09";"Species_G03_sp10";"Species_G03_sp11";"Species_G03_sp12";"Species_G04_sp13";"Species_G04_sp14";"Species_G04_sp15";"Species_G04_sp16";"Species_G05_sp17";"Species_G05_sp18";"Species_G05_sp19";"Species_G05_sp20";"Species_G06_sp21";"Species_G06_sp22";"Species_G06_sp23";"Species_G06_sp24";"Species_Superspecies";"Unidentified_G02";"Unidentified_G04";"Unidentified_G06";"Genus_G01";"Genus_G02";"Genus_G03";"Genus_G04";"Genus_G05";"Genus_G06"
"Site_f01_s01";"F01";1;100;47;0;0;0;0;5;0;0;0;0;0;15;0;7;0;9;0;0;2;4;0;2;0;2;0;16;12;1;10;0;17;15;17;6;14
"Site_f01_s02";"F01";1;100;58;0;2;0;0;4;0;8;0;13;1;0;0;0;0;8;0;0;0;6;0;2;0;0;0;32;38;0;1;2;50;14;8;6;3
"Site_f01_s03";"F01";1;100;54;0;0;15;0;0;1;6;0;0;1;8;0;0;0;33;0;0;0;4;0;0;0;0;0;15;23;1;0;15;30;9;34;4;0
"Site_f01_s04";"F01";1;100;58;31;0;19;0;0;0;5;0;0;0;0;0;0;0;2;0;0;4;0;0;0;0;2;0;47;9;2;14;50;14;0;4;4;16
"Site_f01_s05";"F01";1;100;51;0;10;0;0;0;0;7;0;0;0;16;0;3;1;7;0;0;0;0;0;0;0;0;0;24;20;1;0;10;27;16;12;0;0
"Site_f01_s06";"F01";1;100;73;0;1;37;0;0;0;9;0;0;0;25;0;0;0;16;0;4;0;3;0;0;0;0;0;58;37;1;0;38;46;25;17;7;0
"Site_f01_s07";"F01";1;100;63;8;0;0;0;0;0;0;0;0;0;33;0;0;0;57;0;0;0;0;0;6;0;1;0;27;1;4;11;8;1;33;61;0;18
"Site_f01_s08";"F01";1;100;68;69;0;40;0;0;1;7;0;0;0;0;0;0;0;8;0;0;0;0;0;0;0;2;0;45;6;0;5;109;14;0;8;0;7
"Site_f01_s09";"F01";1;100;59;0;0;27;0;0;2;0;0;0;3;19;0;0;0;46;0;0;0;9;0;0;0;5;0;56;3;3;7;27;5;22;49;9;12
"Site_f01_s10";"F01";1;100;68;0;1;21;0;0;0;16;0;0;0;22;0;0;0;0;0;0;1;0;0;0;0;1;0;35;40;0;2;22;56;22;0;1;3
"Site_f02_s01";"F02";2;100;72;39;4;0;2;16;0;0;1;0;0;0;0;14;2;0;3;0;0;0;0;0;0;0;0;125;44;4;0;45;61;0;23;0;0
"Site_f02_s02";"F02";2;100;66;0;0;0;1;0;0;0;0;0;4;0;1;0;0;0;0;0;0;0;0;0;0;0;0;193;0;0;0;1;0;5;0;0;0
"Site_f02_s03";"F02";2;100;40;0;0;0;1;0;1;0;1;0;0;0;5;0;4;0;2;0;0;0;0;8;0;0;0;60;4;0;0;1;6;5;6;0;8
"Site_f02_s04";"F02";2;100;62;0;0;0;2;17;0;0;2;52;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;72;24;0;0;2;43;54;0;0;0
"Site_f02_s05";"F02";2;100;41;0;1;0;0;0;1;0;2;0;1;0;0;0;2;0;2;0;0;0;0;0;3;0;1;62;0;0;1;1;3;1;4;0;5
"Site_f02_s06";"F02";2;100;36;0;0;0;2;0;3;0;0;0;1;0;1;0;3;0;0;0;0;0;0;0;0;0;0;44;5;1;0;2;8;2;4;0;0
"Site_f02_s07";"F02";2;100;60;0;8;0;0;0;0;0;0;0;0;0;0;24;0;0;0;0;0;0;0;0;0;0;1;93;0;3;0;8;0;0;27;0;1
"Site_f02_s08";"F02";2;100;72;0;4;0;2;0;1;0;1;0;0;0;0;46;0;0;1;74;1;0;0;0;0;0;0;73;4;7;0;6;6;0;54;75;0
"Site_f02_s09";"F02";2;100;57;0;0;0;4;0;2;0;0;0;0;0;0;39;2;0;2;0;0;0;0;3;0;0;0;67;4;9;2;4;6;0;52;0;5
"Site_f02_s10";"F02";2;100;44;0;0;0;3;0;0;0;0;0;0;0;1;0;0;0;0;6;0;0;0;0;0;0;0;60;0;0;0;3;0;1;0;6;0
"Site_f03_s01";"F03";3;100;73;81;0;35;0;0;0;0;3;0;0;14;2;0;0;17;0;0;0;3;0;0;0;0;0;94;3;1;3;116;6;16;18;3;3
"Site_f03_s02";"F03";3;100;73;35;0;16;0;41;0;0;0;0;0;6;0;0;0;0;0;7;0;0;1;5;0;0;3;77;44;0;21;51;85;6;0;8;29
"Site_f03_s03";"F03";3;100;77;0;0;4;2;0;0;0;2;0;0;5;0;54;0;0;1;0;0;0;0;7;0;1;0;178;1;11;18;6;3;5;66;0;26
"Site_f03_s04";"F03";3;100;82;0;0;30;0;0;0;0;0;0;0;0;0;52;0;10;3;0;0;52;1;0;0;0;0;109;0;12;0;30;0;0;77;53;0
"Site_f03_s05";"F03";3;100;78;44;0;16;0;52;0;9;1;0;0;18;0;0;0;14;1;9;0;0;0;0;0;1;0;55;64;1;6;60;126;18;16;9;7
"Site_f03_s06";"F03";3;100;77;66;0;11;6;0;0;7;1;37;0;1;0;0;0;11;0;11;0;6;0;7;0;1;0;39;9;3;18;83;17;38;14;17;26
"Site_f03_s07";"F03";3;100;54;0;0;0;5;0;0;5;1;0;0;35;1;0;0;5;0;0;0;12;0;2;0;0;0;35;8;0;4;5;14;36;5;12;6
"Site_f03_s08";"F03";3;100;85;81;0;14;0;0;0;19;1;147;0;18;0;0;0;18;0;0;0;9;0;0;0;1;0;61;20;4;2;95;40;165;22;9;3
