"SAMPLE_ID";"Formation_name";"form.nr";"Total";"num.with.colonies";"Species_G01_sp01";"Species_G01_sp02";"Species_G01_sp03";"Species_G01_sp04";"Species_G02_sp05";"Species_G02_sp06";"Species_G02_sp07";"Species_G02_sp08";"Species_G03_sp09";"Species_G03_sp10";"Species_G03_sp11";"Species_G03_sp12";"Species_G04_sp13";"Species_G04_sp14";"Species_G04_sp15";"Species_G04_sp16";"Species_G05_sp17";"Species_G05_sp18";"Species_G05_sp19";"Species_G05_sp20";"Species_G06_sp21";"Species_G06_sp22";"Species_G06_sp23";"Species_G06_sp24";"Species_Superspecies";"Unidentified_G02";"Unidentified_G04";"Unidentified_G06";"Genus_G01";"Genus_G02";"Genus_G03";"Genus_G04";"Genus_G05";"Genus_G06"
"Site_f01_s01";"F01";1;100;59;0;0;11;0;0;2;12;0;0;0;10;0;5;0;14;0;0;0;5;0;5;0;0;0;62;19;4;11;11;33;10;23;5;16
"Site_f01_s02";"F01";1;100;63;0;0;28;0;0;0;4;0;0;0;10;0;0;1;3;0;1;1;10;0;0;0;1;0;86;12;0;4;28;16;10;4;12;5
"Site_f01_s03";"F01";1;100;49;0;0;0;0;0;0;5;0;0;0;13;0;0;1;5;0;6;0;18;0;1;0;1;0;25;6;2;9;0;11;13;8;24;11
"Site_f01_s04";"F01";1;100;54;0;0;0;0;0;0;10;0;0;0;14;0;0;0;10;0;0;0;10;0;0;0;0;0;32;15;0;0;0;25;14;10;10;0
"Site_f01_s05";"F01";1;100;50;0;0;28;0;6;0;0;0;6;0;11;0;0;0;2;0;0;0;0;0;0;0;0;0;40;18;0;0;28;24;17;2;0;0
"Site_f01_s06";"F01";1;100;68;0;1;17;0;0;0;6;0;33;0;15;0;0;0;5;0;0;0;6;0;0;0;0;0;33;18;1;3;18;24;48;6;6;3
"Site_f01_s07";"F01";1;100;54;0;0;15;0;0;0;4;0;0;0;23;0;0;0;15;0;0;0;4;0;0;0;2;0;28;12;1;2;15;16;23;16;4;4
"Site_f01_s08";"F01";1;100;65;0;3;0;0;0;0;10;0;0;0;9;0;0;0;16;0;0;0;8;0;0;0;0;0;82;39;0;1;3;49;9;16;8;1
"Site_f01_s09";"F01";1;100;56;25;1;17;0;0;1;6;0;0;0;0;0;0;1;5;0;0;0;0;0;0;0;0;0;39;14;0;0;43;21;0;6;0;0
"Site_f01_s10";"F01";1;100;66;0;0;20;0;10;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;68;36;0;2;20;50;0;0;0;2
"Site_f02_s01";"F02";2;100;72;0;0;0;3;26;1;0;0;0;6;0;0;0;0;0;0;23;0;0;0;0;0;0;1;65;47;0;0;3;74;6;0;23;1
"Site_f02_s02";"F02";2;100;50;0;2;0;0;0;0;0;0;10;0;0;0;8;1;0;0;0;0;0;0;0;0;0;1;81;4;2;0;2;4;10;11;0;1
"Site_f02_s03";"F02";2;100;32;0;2;0;0;0;3;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;42;2;0;0;2;5;1;0;0;0
"Site_f02_s04";"F02";2;100;68;101;0;0;0;0;3;0;0;0;0;0;0;23;0;0;2;0;2;0;0;0;0;0;2;61;2;3;0;101;5;0;28;2;2
"Site_f02_s05";"F02";2;100;75;90;0;0;1;0;0;0;1;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;131;2;1;0;91;3;4;1;0;0
"Site_f02_s06";"F02";2;100;40;0;3;0;0;0;1;0;0;20;1;0;0;10;0;0;1;0;2;0;0;0;0;0;0;26;4;0;0;3;5;21;11;2;0
"Site_f02_s07";"F02";2;100;56;43;2;0;0;0;3;0;0;0;1;0;2;0;2;0;0;0;0;0;0;0;0;0;1;80;2;0;0;45;5;3;2;0;1
"Site_f02_s08";"F02";2;100;78;0;6;0;1;0;0;0;0;0;1;0;0;6;2;0;0;0;1;0;0;0;1;0;0;271;1;2;0;7;1;1;10;1;1
"Site_f02_s09";"F02";2;100;34;0;0;0;5;0;1;0;0;0;1;0;0;0;0;0;0;0;2;0;0;0;0;0;1;48;1;0;0;5;2;1;0;2;1
"Site_f02_s10";"F02";2;100;51;0;6;0;0;0;2;0;1;46;0;0;0;0;1;0;0;0;0;0;1;0;1;0;0;31;6;0;0;6;9;46;1;1;1
"Site_f03_s01";"F03";3;100;71;0;0;17;3;16;0;11;0;24;0;13;0;0;0;16;0;0;0;0;0;3;0;6;0;43;35;3;20;20;62;37;19;0;29
"Site_f03_s02";"F03";3;100;93;171;0;15;0;50;0;0;2;0;0;7;0;6;0;0;0;10;0;7;2;3;0;1;0;149;50;2;26;186;102;7;8;19;30
"Site_f03_s03";"F03";3;100;66;49;0;17;1;0;0;18;0;0;0;0;1;0;0;0;0;7;0;0;1;0;0;1;0;44;28;0;5;67;46;1;0;8;6
"Site_f03_s04";"F03";3;100;73;0;0;9;0;0;0;0;0;0;0;8;1;17;0;3;0;0;0;0;3;6;0;2;0;160;1;2;22;9;1;9;22;3;30
"Site_f03_s05";"F03";3;100;71;46;0;6;0;0;0;0;0;0;0;0;0;27;0;9;0;0;0;2;2;4;0;0;0;60;0;11;14;52;0;0;47;4;18
"Site_f03_s06";"F03";3;100;85;0;0;31;0;29;0;4;0;0;0;13;0;0;0;9;1;0;0;0;0;9;0;1;1;144;35;2;25;31;68;13;12;0;36
"Site_f03_s07";"F03";3;100;72;57;0;9;2;0;0;0;0;19;0;0;0;0;0;1;1;22;0;2;0;0;0;0;0;102;1;0;3;68;1;19;2;24;3
"Site_f03_s08";"F03";3;100;47;0;0;24;0;0;0;0;0;0;0;0;1;0;0;3;2;0;0;0;0;0;0;0;0;47;2;4;0;24;2;1;9;0;0
"Site_f03_s09";"F03";3;100;70;0;0;43;2;0;0;0;2;0;0;0;0;0;0;16;0;0;0;5;0;0;0;0;0;76;1;2;0;45;3;0;18;5;0
