"SAMPLE_ID";"Formation_name";"form.nr";"Total";"num.with.colonies";"Species_G01_sp01";"Species_G01_sp02";"Species_G01_sp03";"Species_G01_sp04";"Species_G02_sp05";"Species_G02_sp06";"Species_G02_sp07";"Species_G02_sp08";"Species_G03_sp09";"Species_G03_sp10";"Species_G03_sp11";"Species_G03_sp12";"Species_G04_sp13";"Species_G04_sp14";"Species_G04_sp15";"Species_G04_sp16";"Species_G05_sp17";"Species_G05_sp18";"Species_G05_sp19";"Species_G05_sp20";"Species_G06_sp21";"Species_G06_sp22";"Species_G06_sp23";"Species_G06_sp24";"Species_Superspecies";"Unidentified_G02";"Unidentified_G04";"Unidentified_G06";"Genus_G01";"Genus_G02";"Genus_G03";"Genus_G04";"Genus_G05";"Genus_G06"
"Site_f01_s01";"F01";1;100;64;0;6;10;0;0;0;7;0;0;0;21;0;0;0;7;0;0;0;0;0;0;0;5;0;87;17;1;10;16;24;21;8;0;15
"Site_f01_s02";"F01";1;100;31;0;0;0;0;0;0;7;0;0;0;0;0;0;0;4;0;0;0;1;0;0;0;1;0;23;13;0;1;0;20;0;4;1;2
"Site_f01_s03";"F01";1;100;52;0;3;17;0;5;0;0;0;0;0;0;0;0;0;12;0;0;0;0;0;0;0;0;0;68;7;0;0;20;12;0;12;0;0
"Site_f01_s04";"F01";1;100;61;0;0;27;0;0;0;5;0;10;0;2;0;0;0;0;0;0;0;9;0;0;0;2;0;76;10;0;1;27;15;12;0;9;3
"Site_f01_s05";"F01";1;100;61;0;0;14;0;0;0;7;0;0;0;14;0;0;0;11;0;0;0;0;0;0;0;4;0;77;15;1;2;14;22;14;12;0;6
"Site_f01_s06";"F01";1;100;52;0;0;0;0;0;0;11;0;0;0;15;0;0;1;0;0;0;0;3;0;0;1;4;0;49;25;0;2;0;36;15;1;3;7
"Site_f01_s07";"F01";1;100;83;0;0;19;0;0;0;21;0;40;0;16;0;2;0;4;0;17;0;36;0;0;0;4;0;61;44;0;4;19;65;56;6;53;8
"Site_f01_s08";"F01";1;100;59;0;0;36;0;0;2;0;0;0;0;18;0;0;0;16;0;0;0;1;0;0;0;1;0;40;2;1;3;36;4;18;17;1;4
"Site_f01_s09";"F01";1;100;42;0;0;7;0;0;0;10;0;0;5;0;0;0;3;5;0;0;0;1;0;0;0;1;0;18;15;1;3;7;25;5;9;1;4
"Site_f01_s10";"F01";1;100;58;0;0;10;0;0;0;0;0;0;0;42;0;0;0;8;0;0;0;0;0;0;0;0;0;96;0;2;3;10;0;42;10;0;3
"Site_f02_s01";"F02";2;100;24;0;11;0;0;0;0;0;0;0;2;0;1;0;0;0;1;3;1;0;0;0;0;0;1;8;0;0;0;11;0;3;1;4;1
"Site_f02_s02";"F02";2;100;56;0;1;0;0;0;0;0;0;0;1;0;1;0;1;0;0;0;1;0;0;0;0;0;0;146;7;1;0;1;7;2;2;1;0
"Site_f02_s03";"F02";2;100;64;0;0;0;0;0;1;0;0;13;0;0;0;0;2;0;3;10;9;0;0;20;0;0;0;88;1;3;4;0;2;13;8;19;24
"Site_f02_s04";"F02";2;100;56;47;3;0;1;17;1;0;0;0;0;0;0;0;4;0;2;0;0;0;0;0;0;0;0;51;28;0;0;51;46;0;6;0;0
"Site_f02_s05";"F02";2;100;50;41;9;0;1;0;0;0;0;0;0;0;3;0;0;0;0;0;1;0;0;19;0;0;2;22;0;0;11;51;0;3;0;1;32
"Site_f02_s06";"F02";2;100;55;0;10;0;5;0;0;0;1;0;6;0;0;0;0;0;1;11;0;0;0;24;0;0;0;32;4;0;10;15;5;6;1;11;34
"Site_f02_s07";"F02";2;100;67;0;10;0;2;0;2;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;169;4;0;0;12;6;0;0;3;0
"Site_f02_s08";"F02";2;100;56;0;10;0;3;15;0;0;0;0;5;0;0;0;1;0;1;0;2;0;0;11;2;0;0;48;26;1;5;13;41;5;3;2;18
"Site_f02_s09";"F02";2;100;51;0;0;0;1;0;0;0;0;0;0;0;2;0;0;0;0;7;2;0;0;17;1;0;0;49;2;0;8;1;2;2;0;9;26
"Site_f02_s10";"F02";2;100;23;0;0;0;1;0;1;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;1;22;3;2;0;1;4;1;3;0;1
"Site_f03_s01";"F03";3;100;67;0;0;36;0;0;0;0;0;0;0;8;2;0;0;0;1;0;0;5;0;0;0;0;0;151;1;0;0;36;1;10;1;5;0
"Site_f03_s02";"F03";3;100;64;0;0;61;1;0;0;6;0;0;0;5;3;0;0;11;1;0;0;0;0;0;0;3;0;24;17;0;7;62;23;8;12;0;10
"Site_f03_s03";"F03";3;100;84;163;0;0;0;36;0;8;0;0;0;9;0;0;0;16;0;0;0;8;2;0;0;1;0;185;57;6;4;163;101;9;22;10;5
"Site_f03_s04";"F03";3;100;72;0;0;0;3;0;0;8;0;22;0;0;0;30;0;4;0;0;0;7;1;0;0;5;1;89;5;3;17;3;13;22;37;8;23
"Site_f03_s05";"F03";3;100;65;0;0;8;3;0;0;0;0;0;0;8;1;50;0;0;0;0;0;6;1;1;0;0;0;82;0;7;5;11;0;9;57;7;6
"Site_f03_s06";"F03";3;100;71;31;0;31;0;0;0;0;2;0;0;4;2;0;0;0;1;0;0;5;2;0;0;4;0;141;1;0;1;62;3;6;1;7;5
"Site_f03_s07";"F03";3;100;66;0;0;9;0;0;0;0;4;0;0;9;3;0;0;0;0;36;0;15;1;0;0;1;0;60;0;0;0;9;4;12;0;52;1
"Site_f03_s08";"F03";3;100;77;47;0;22;1;0;0;15;1;0;0;8;3;11;0;7;0;0;0;4;0;0;0;4;0;63;23;4;4;70;39;11;22;4;8
"Site_f03_s09";"F03";3;100;69;0;0;14;0;0;0;0;0;26;0;28;2;35;0;9;0;0;0;0;1;4;0;3;0;52;3;8;13;14;3;56;52;1;20
"Site_f03_s10";"F03";3;100;89;51;0;34;1;70;0;10;2;0;0;9;0;41;0;9;0;9;0;0;0;7;0;7;0;121;118;8;21;86;200;9;58;9;35
"Site_f04_s01";"F04";4;100;55;0;0;10;4;0;0;5;2;0;0;6;2;0;0;19;0;0;0;1;0;0;0;5;1;61;6;5;1;14;13;8;24;1;7
"Site_f04_s02";"F04";4;100;51;0;0;2;1;0;0;10;0;0;2;10;2;0;0;0;0;0;0;0;0;0;4;0;0;72;7;0;0;3;17;14;0;0;4
"Site_f04_s03";"F04";4;100;63;0;1;7;3;0;3;12;0;0;3;19;1;0;0;5;1;0;0;8;0;0;0;0;0;36;12;2;0;11;27;23;8;8;0
"Site_f04_s04";"F04";4;100;58;0;0;10;0;0;0;0;0;0;0;8;1;0;2;6;0;0;2;2;0;0;0;0;0;96;0;1;0;10;0;9;9;4;0
"Site_f04_s05";"F04";4;100;46;0;0;0;0;0;0;0;0;0;3;8;0;0;0;4;1;0;0;0;0;0;0;11;0;46;0;2;0;0;0;11;7;0;11
"Site_f04_s06";"F04";4;100;68;0;9;14;1;0;0;11;1;0;0;0;1;0;5;12;1;0;0;0;0;0;0;2;0;63;10;7;1;24;22;1;25;0;3
"Site_f04_s07";"F04";4;100;56;0;0;0;0;0;3;0;0;0;0;17;3;0;0;13;0;0;2;7;0;0;0;4;0;55;9;3;0;0;12;20;16;9;4
"Site_f04_s08";"F04";4;100;63;0;0;18;0;0;0;5;0;0;10;0;0;0;6;9;0;0;0;2;0;0;1;1;0;90;2;3;0;18;7;10;18;2;2
"Site_f04_s09";"F04";4;100;58;0;0;14;1;0;2;9;0;0;1;12;1;0;3;2;2;0;0;6;0;0;0;8;0;47;14;2;0;15;25;14;9;6;8
"Site_f04_s10";"F04";4;100;64;0;0;23;1;0;3;14;1;0;0;0;1;0;7;3;0;0;2;0;0;0;3;4;0;75;21;6;2;24;39;1;16;2;9
"Site_f05_s01";"F05";5;100;86;30;0;5;0;0;0;2;0;29;8;7;1;0;0;2;3;0;0;0;1;0;0;0;0;151;3;4;1;35;5;45;9;1;1
"Site_f05_s02";"F05";5;100;72;122;0;15;0;21;0;15;1;0;0;0;0;18;0;0;1;0;0;5;0;0;1;4;0;32;30;4;4;137;67;0;23;5;9
"Site_f05_s03";"F05";5;100;76;73;0;3;1;0;5;0;0;35;0;5;1;10;9;7;0;0;0;7;1;1;0;0;0;116;4;7;16;77;9;41;33;8;17
"Site_f05_s04";"F05";5;100;64;0;5;19;0;5;0;3;0;7;1;6;1;11;1;1;0;0;1;0;0;0;0;1;0;92;5;4;4;24;13;15;17;1;5
"Site_f05_s05";"F05";5;100;54;0;5;15;3;0;0;13;2;0;0;4;0;0;0;0;0;9;0;4;3;3;0;1;0;38;6;0;8;23;21;4;0;16;12
"Site_f05_s06";"F05";5;100;77;44;0;4;4;14;0;0;1;0;0;8;0;0;0;2;0;0;2;5;0;1;0;0;0;115;8;1;6;52;23;8;3;7;7
"Site_f05_s07";"F05";5;100;81;31;0;15;0;46;0;7;0;0;6;9;0;0;0;1;0;12;0;2;0;0;1;1;0;120;45;1;4;46;98;15;2;14;6
"Site_f05_s08";"F05";5;100;72;0;5;8;0;12;0;0;0;39;1;3;0;0;0;4;0;0;8;1;0;6;0;0;0;48;5;0;12;13;17;43;4;9;18
"Site_f05_s09";"F05";5;100;80;20;0;11;2;22;10;8;0;27;0;1;0;25;1;1;0;0;0;3;3;1;0;0;0;136;32;13;5;33;72;28;40;6;6
"Site_f05_s10";"F05";5;100;78;54;17;30;0;0;1;5;0;15;0;10;0;16;4;1;0;0;0;2;0;5;0;0;1;35;5;5;12;101;11;25;26;2;18
"Site_f06_s01";"F06";6;100;53;0;0;11;0;16;8;4;0;15;0;2;0;2;0;2;0;2;1;1;0;5;1;0;0;16;6;3;2;11;34;17;7;4;8
"Site_f06_s02";"F06";6;100;50;7;0;3;0;20;0;1;0;5;0;10;0;0;0;0;0;2;0;1;0;1;0;0;0;23;15;3;1;10;36;15;3;3;2
"Site_f06_s03";"F06";6;100;58;8;2;5;0;0;9;2;0;2;7;1;0;3;0;0;0;7;0;0;0;6;0;0;0;65;4;2;4;15;15;10;5;7;10
"Site_f06_s04";"F06";6;100;56;12;3;0;0;4;5;6;0;11;0;1;0;4;2;1;0;0;0;0;0;6;0;0;0;14;13;11;2;15;28;12;18;0;8
"Site_f06_s05";"F06";6;100;44;24;5;1;0;0;0;5;0;4;2;1;0;1;0;0;0;0;0;1;0;0;0;2;0;50;0;1;0;30;5;7;2;1;2
"Site_f06_s06";"F06";6;100;55;15;15;3;0;7;1;2;0;0;0;1;0;9;2;0;0;5;1;0;0;2;0;0;0;18;9;6;1;33;19;1;17;6;3
"Site_f06_s07";"F06";6;100;42;0;13;0;0;5;0;1;0;3;0;6;0;0;0;1;0;3;1;2;0;0;1;0;0;15;3;0;1;13;9;9;1;6;2
"Site_f06_s08";"F06";6;100;62;13;14;2;0;7;0;6;0;0;0;7;0;2;0;0;0;2;9;0;0;0;1;0;0;76;8;5;0;29;21;7;7;11;1
"Site_f06_s09";"F06";6;100;53;17;0;1;0;6;7;18;0;9;0;3;0;4;0;0;0;1;0;1;0;0;0;0;0;27;11;3;0;18;42;12;7;2;0
"Site_f06_s10";"F06";6;100;67;32;0;2;0;0;0;7;0;16;0;1;0;3;1;2;0;0;0;0;0;3;1;0;0;127;1;9;2;34;8;17;15;0;6
"Site_f07_s01";"F07";7;100;25;7;0;0;0;4;0;0;0;4;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;15;0;0;3;7;4;4;0;1;3
"Site_f07_s02";"F07";7;100;45;0;0;0;0;7;0;0;0;19;3;0;0;0;0;0;0;0;5;0;0;2;0;0;0;37;2;0;2;0;9;22;0;5;4
"Site_f07_s03";"F07";7;100;29;4;0;0;0;0;0;0;0;3;6;0;0;0;0;0;1;0;0;0;0;1;0;0;1;21;0;1;7;4;0;9;2;0;9
"Site_f07_s04";"F07";7;100;31;4;9;0;3;0;0;0;0;0;0;0;1;2;0;0;0;0;0;0;0;0;0;0;0;18;0;1;0;16;0;1;3;0;0
"Site_f07_s05";"F07";7;100;34;0;0;0;0;7;2;0;0;0;0;0;0;5;0;0;0;3;0;0;0;2;0;0;0;13;4;4;5;0;13;0;9;3;7
"Site_f07_s06";"F07";7;100;43;3;6;0;0;11;0;0;1;2;0;0;0;3;0;0;0;3;0;0;0;0;0;0;0;21;5;3;4;9;17;2;6;3;4
"Site_f07_s07";"F07";7;100;48;7;0;0;0;12;0;0;1;0;0;0;0;0;0;0;0;5;0;0;0;3;0;0;0;59;4;0;7;7;17;0;0;5;10
"Site_f07_s08";"F07";7;100;43;13;2;0;0;7;0;0;0;6;0;0;0;0;0;0;0;0;1;0;0;3;0;0;0;29;3;0;3;15;10;6;0;1;6
"Site_f07_s09";"F07";7;100;46;16;0;0;0;4;4;0;0;0;6;0;0;0;0;0;3;0;0;0;0;0;0;0;0;42;4;0;0;16;12;6;3;0;0
"Site_f07_s10";"F07";7;100;24;0;0;0;1;0;0;0;1;0;0;0;0;1;0;0;0;2;0;0;0;2;0;0;1;21;0;1;3;1;1;0;2;2;6
"Site_f08_s01";"F08";8;100;49;13;0;0;0;12;0;1;0;1;0;1;0;0;0;2;0;14;0;5;0;2;0;0;1;25;4;1;1;13;17;2;3;19;4
"Site_f08_s02";"F08";8;100;42;2;0;6;0;0;0;0;0;5;0;0;0;4;0;0;0;0;0;0;0;1;0;0;0;39;0;2;0;8;0;5;6;0;1
"Site_f08_s03";"F08";8;100;52;18;0;3;2;3;0;6;0;2;0;2;0;1;0;1;0;3;0;1;0;0;0;6;0;76;2;0;1;23;11;4;2;4;7
"Site_f08_s04";"F08";8;100;56;11;0;3;1;5;0;4;1;0;0;0;2;0;0;0;0;1;0;0;1;2;0;1;0;82;3;0;1;15;13;2;0;2;4
"Site_f08_s05";"F08";8;100;41;6;0;2;0;7;0;2;0;0;0;0;2;4;0;0;0;3;0;1;0;2;0;0;0;35;3;5;1;8;12;2;9;4;3
"Site_f08_s06";"F08";8;100;45;4;0;0;1;3;0;0;0;2;0;2;0;0;0;1;0;7;0;0;0;1;0;0;0;53;0;5;1;5;3;4;6;7;2
"Site_f08_s07";"F08";8;100;46;5;0;4;2;13;0;2;0;3;0;2;0;2;0;0;1;0;0;1;2;0;0;0;0;43;3;4;0;11;18;5;7;3;0
"Site_f08_s08";"F08";8;100;40;4;0;0;3;0;0;0;4;3;0;1;0;6;0;1;0;2;0;2;0;3;0;0;0;25;0;9;2;7;4;4;16;4;5
"Site_f08_s09";"F08";8;100;44;0;0;1;0;5;0;1;0;8;0;0;0;2;0;1;0;2;0;0;2;2;0;1;0;47;1;4;0;1;7;8;7;4;3
