"SAMPLE_ID";"Formation_name";"form.nr";"Total";"num.with.colonies";"Species_G01_sp01";"Species_G01_sp02";"Species_G01_sp03";"Species_G01_sp04";"Species_G02_sp05";"Species_G02_sp06";"Species_G02_sp07";"Species_G02_sp08";"Species_G03_sp09";"Species_G03_sp10";"Species_G03_sp11";"Species_G03_sp12";"Species_G04_sp13";"Species_G04_sp14";"Species_G04_sp15";"Species_G04_sp16";"Species_G05_sp17";"Species_G05_sp18";"Species_G05_sp19";"Species_G05_sp20";"Species_G06_sp21";"Species_G06_sp22";"Species_G06_sp23";"Species_G06_sp24";"Species_Superspecies";"Unidentified_G02";"Unidentified_G04";"Unidentified_G06";"Genus_G01";"Genus_G02";"Genus_G03";"Genus_G04";"Genus_G05";"Genus_G06"
"Site_f01_s01";"F01";1;100;58;0;1;26;0;0;0;0;0;0;2;14;0;0;0;13;0;4;0;3;0;1;0;4;0;45;0;1;15;27;0;16;14;7;20
"Site_f01_s02";"F01";1;100;62;0;0;30;0;9;0;5;0;0;0;0;0;0;2;7;0;0;0;0;0;0;1;0;0;45;20;3;5;30;34;0;12;0;6
"Site_f01_s03";"F01";1;100;68;88;1;16;0;0;0;5;0;0;0;8;0;0;0;0;0;0;1;6;0;0;0;0;0;47;12;0;3;105;17;8;0;7;3
"Site_f01_s04";"F01";1;100;69;0;0;59;0;0;2;2;0;0;1;3;0;0;0;18;0;0;0;17;0;0;0;1;0;41;12;1;3;59;16;4;19;17;4
"Site_f01_s05";"F01";1;100;53;0;0;8;0;0;3;10;0;0;1;5;0;0;0;7;0;0;0;7;0;0;0;0;0;23;22;1;0;8;35;6;8;7;0
"Site_f01_s06";"F01";1;100;32;0;0;9;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;4;0;0;0;1;0;19;0;1;6;9;0;0;6;4;7
"Site_f01_s07";"F01";1;100;51;0;0;22;0;0;0;4;0;0;0;0;0;0;0;5;0;0;0;8;0;0;0;0;0;42;8;0;3;22;12;0;5;8;3
"Site_f01_s08";"F01";1;100;63;0;0;42;0;0;3;0;0;0;1;6;0;0;0;8;0;0;0;1;0;0;1;0;0;73;5;1;8;42;8;7;9;1;9
"Site_f01_s09";"F01";1;100;62;0;0;0;0;0;1;6;0;16;0;15;0;14;0;0;0;0;0;7;0;0;0;0;0;64;18;5;2;0;25;31;19;7;2
"Site_f01_s10";"F01";1;100;48;0;0;12;0;0;0;7;0;0;0;0;0;9;0;4;0;0;0;0;0;0;0;1;0;43;6;0;2;12;13;0;13;0;3
