"SAMPLE_ID";"Formation_name";"form.nr";"Total";"num.with.colonies";"Species_G01_sp01";"Species_G01_sp02";"Species_G01_sp03";"Species_G01_sp04";"Species_G02_sp05";"Species_G02_sp06";"Species_G02_sp07";"Species_G02_sp08";"Species_G03_sp09";"Species_G03_sp10";"Species_G03_sp11";"Species_G03_sp12";"Species_G04_sp13";"Species_G04_sp14";"Species_G04_sp15";"Species_G04_sp16";"Species_G05_sp17";"Species_G05_sp18";"Species_G05_sp19";"Species_G05_sp20";"Species_G06_sp21";"Species_G06_sp22";"Species_G06_sp23";"Species_G06_sp24";"Species_Superspecies";"Unidentified_G02";"Unidentified_G04";"Unidentified_G06";"Genus_G01";"Genus_G02";"Genus_G03";"Genus_G04";"Genus_G05";"Genus_G06"
"Site_f01_s01";"F01";1;100;52;0;0;17;0;0;1;4;0;0;0;6;0;0;0;0;0;0;0;1;0;0;0;1;0;66;9;0;3;17;14;6;0;1;4
"Site_f01_s02";"F01";1;100;74;0;0;47;0;0;0;12;0;0;0;5;0;0;0;18;0;0;0;3;0;0;0;9;0;68;16;3;18;47;28;5;21;3;27
"Site_f01_s03";"F01";1;100;59;13;2;0;0;0;3;4;0;0;0;9;0;0;1;15;0;0;1;5;0;0;0;0;0;36;14;2;0;15;21;9;18;6;0
"Site_f01_s04";"F01";1;100;63;0;0;10;0;0;0;0;0;0;2;28;0;17;3;14;0;0;1;1;0;0;0;0;0;44;0;2;0;10;0;30;36;2;0
"Site_f01_s05";"F01";1;100;63;0;0;22;0;0;0;27;0;0;0;16;0;0;0;17;0;0;0;4;0;0;0;0;0;31;62;1;4;22;89;16;18;4;4
"Site_f01_s06";"F01";1;100;58;0;5;28;0;0;1;6;0;0;2;4;0;0;2;10;0;0;0;7;0;0;0;1;0;25;25;1;4;33;32;6;13;7;5
"Site_f01_s07";"F01";1;100;64;0;4;20;0;4;0;9;0;24;0;0;0;0;0;12;0;0;0;0;0;0;1;0;0;75;24;0;0;24;37;24;12;0;1
"Site_f01_s08";"F01";1;100;42;0;2;0;0;0;0;0;0;0;0;0;0;0;0;11;0;0;0;0;0;0;0;0;0;62;0;3;0;2;0;0;14;0;0
"Site_f01_s09";"F01";1;100;54;0;1;24;0;4;0;5;0;0;0;5;0;0;1;16;0;0;0;0;0;0;0;2;0;19;18;1;3;25;27;5;18;0;5
"Site_f01_s10";"F01";1;100;36;0;0;14;0;0;0;0;0;0;0;7;0;0;0;16;0;0;0;1;0;0;0;0;0;15;0;2;0;14;0;7;18;1;0
"Site_f02_s01";"F02";2;100;64;0;4;0;1;4;2;0;1;0;0;0;0;45;1;0;1;0;3;0;2;0;0;0;1;64;25;8;0;5;32;0;55;5;1
"Site_f02_s02";"F02";2;100;76;123;0;0;7;15;0;0;1;0;2;0;0;0;1;0;1;0;3;0;0;0;0;0;0;41;39;0;0;130;55;2;2;3;0
"Site_f02_s03";"F02";2;100;52;0;0;0;4;0;0;0;1;20;0;0;1;0;0;0;1;0;0;0;0;40;2;0;0;63;0;0;9;4;1;21;1;0;51
"Site_f02_s04";"F02";2;100;60;0;0;0;0;0;0;0;0;0;0;0;1;13;2;0;1;0;0;0;0;14;0;0;0;62;1;11;0;0;1;1;27;0;14
"Site_f02_s05";"F02";2;100;45;0;10;0;4;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;67;2;0;0;14;3;0;0;1;0
"Site_f02_s06";"F02";2;100;42;0;0;0;0;0;3;0;0;0;2;0;0;0;0;0;0;0;0;0;0;9;0;0;1;40;7;0;3;0;10;2;0;0;13
"Site_f02_s07";"F02";2;100;50;0;3;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;114;5;1;0;3;8;0;1;2;0
"Site_f02_s08";"F02";2;100;81;0;0;0;0;8;3;0;1;0;0;0;3;34;0;0;1;14;3;0;2;0;0;0;0;154;20;4;0;0;32;3;39;19;0
"Site_f02_s09";"F02";2;100;53;0;8;0;0;0;0;0;0;0;1;0;0;0;1;0;1;0;2;0;1;15;1;0;1;89;1;0;2;8;1;1;2;3;19
"Site_f02_s10";"F02";2;100;75;94;8;0;2;24;1;0;0;0;3;0;2;0;0;0;1;0;3;0;0;10;3;0;1;17;30;0;5;104;55;5;1;3;19
"Site_f03_s01";"F03";3;100;78;0;0;14;0;30;0;8;5;19;0;9;0;0;0;8;0;0;0;1;0;8;0;0;0;74;39;1;6;14;82;28;9;1;14
"Site_f03_s02";"F03";3;100;70;0;0;17;2;24;0;0;1;34;0;0;1;0;0;0;2;52;0;2;1;0;0;2;0;43;27;0;0;19;52;35;2;55;2
"Site_f03_s03";"F03";3;100;65;0;0;13;5;0;0;9;0;50;0;0;0;0;0;4;2;19;0;0;0;0;0;0;0;58;13;2;0;18;22;50;8;19;0
"Site_f03_s04";"F03";3;100;36;0;0;0;0;0;0;3;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;60;3;1;1;0;6;0;7;0;1
"Site_f03_s05";"F03";3;100;79;92;0;58;1;0;0;13;1;0;0;8;1;0;0;10;4;0;0;0;1;0;0;0;0;30;14;1;0;151;28;9;15;1;0
"Site_f03_s06";"F03";3;100;69;77;0;24;0;0;0;0;0;54;0;0;3;0;0;15;0;0;0;2;0;0;0;2;0;51;0;3;2;101;0;57;18;2;4
"Site_f03_s07";"F03";3;100;72;0;0;42;0;0;0;9;0;58;0;0;0;0;0;5;0;0;0;6;0;0;0;0;2;41;11;1;1;42;20;58;6;6;3
"Site_f03_s08";"F03";3;100;79;39;0;22;0;0;0;8;0;50;0;0;1;0;0;7;0;0;0;4;0;7;0;0;0;58;3;9;18;61;11;51;16;4;25
"Site_f03_s09";"F03";3;100;71;0;0;1;0;0;0;9;0;69;0;8;2;37;0;7;0;0;0;7;1;0;0;4;1;74;8;12;11;1;17;79;56;8;16
"Site_f03_s10";"F03";3;100;87;61;0;44;1;112;0;2;0;22;0;15;0;34;0;3;0;5;0;2;0;0;0;0;0;30;137;13;0;106;251;37;50;7;0
"Site_f04_s01";"F04";4;100;63;0;4;0;0;0;4;7;0;0;0;4;1;0;2;7;1;0;1;0;1;0;0;1;0;99;8;4;0;4;19;5;14;2;1
"Site_f04_s02";"F04";4;100;60;0;3;11;0;0;0;13;2;0;13;0;3;0;2;0;0;0;0;1;0;0;0;1;1;80;15;0;0;14;30;16;2;1;2
"Site_f04_s03";"F04";4;100;71;0;0;0;3;0;2;3;1;0;0;8;0;0;2;0;0;0;3;4;0;0;0;8;0;180;11;2;0;3;17;8;4;7;8
"Site_f04_s04";"F04";4;100;63;0;0;22;0;0;0;11;0;0;2;8;0;0;0;1;0;0;5;0;0;0;1;0;0;88;11;1;0;22;22;10;2;5;1
"Site_f04_s05";"F04";4;100;59;0;33;0;1;0;6;13;0;0;0;0;0;0;0;7;2;0;0;6;0;0;0;0;1;37;14;0;0;34;33;0;9;6;1
"Site_f04_s06";"F04";4;100;63;0;3;24;2;0;2;0;0;0;0;0;4;0;3;2;0;0;0;0;0;0;0;0;0;116;8;5;0;29;10;4;10;0;0
"Site_f04_s07";"F04";4;100;74;0;0;24;0;0;0;11;0;0;0;7;0;0;2;0;0;0;0;0;0;0;1;5;0;217;5;0;2;24;16;7;2;0;8
"Site_f04_s08";"F04";4;100;61;0;3;0;1;0;0;8;1;0;0;18;0;0;0;4;0;0;0;5;0;0;4;2;0;96;3;3;1;4;12;18;7;5;7
"Site_f04_s09";"F04";4;100;63;0;0;24;4;0;0;11;0;0;4;0;0;0;0;5;0;0;0;2;1;0;2;6;0;60;8;0;2;28;19;4;5;3;10
"Site_f04_s10";"F04";4;100;43;0;17;3;1;0;0;4;0;0;10;0;0;0;0;5;0;0;2;2;0;0;0;1;0;32;2;2;0;21;6;10;7;4;1
"Site_f05_s01";"F05";5;100;82;10;17;6;0;27;16;14;0;24;0;8;0;9;0;3;0;7;0;0;1;3;0;0;0;36;34;3;9;33;91;32;15;8;12
"Site_f05_s02";"F05";5;100;63;0;0;13;0;11;3;0;0;0;0;3;0;15;0;1;1;0;2;1;0;0;0;2;0;68;7;6;4;13;21;3;23;3;6
"Site_f05_s03";"F05";5;100;51;0;4;13;2;0;0;0;0;10;10;1;3;0;3;10;0;0;1;3;0;0;0;0;0;28;0;5;5;19;0;24;18;4;5
"Site_f05_s04";"F05";5;100;43;0;0;0;0;0;1;1;1;0;0;2;0;0;0;9;0;0;2;0;1;2;0;0;0;26;5;8;11;0;8;2;17;3;13
"Site_f05_s05";"F05";5;100;63;0;9;25;0;0;8;9;0;0;1;2;0;17;3;0;1;5;3;1;0;0;0;0;1;32;6;11;2;34;23;3;32;9;3
"Site_f05_s06";"F05";5;100;68;0;12;0;0;39;3;0;0;18;5;0;0;15;1;4;0;0;1;0;0;17;0;1;0;30;25;7;22;12;67;23;27;1;40
"Site_f05_s07";"F05";5;100;85;70;0;14;1;8;11;16;2;40;0;2;0;23;0;0;1;0;0;6;0;0;0;3;0;128;24;9;3;85;61;42;33;6;6
"Site_f05_s08";"F05";5;100;78;13;10;15;0;58;0;0;1;0;0;3;0;13;5;1;1;11;1;2;0;3;0;4;0;137;37;3;12;38;96;3;23;14;19
"Site_f05_s09";"F05";5;100;52;17;2;9;0;0;1;0;1;9;0;0;0;0;0;4;1;6;1;0;1;0;0;1;0;53;0;1;2;28;2;9;6;8;3
"Site_f05_s10";"F05";5;100;72;18;0;6;1;42;0;6;1;18;0;2;0;0;0;0;1;0;0;1;2;2;0;0;0;51;36;1;5;25;85;20;2;3;7
