"SAMPLE_ID";"Formation_name";"form.nr";"Total";"num.with.colonies";"Species_G01_sp01";"Species_G01_sp02";"Species_G01_sp03";"Species_G01_sp04";"Species_G02_sp05";"Species_G02_sp06";"Species_G02_sp07";"Species_G02_sp08";"Species_G03_sp09";"Species_G03_sp10";"Species_G03_sp11";"Species_G03_sp12";"Species_G04_sp13";"Species_G04_sp14";"Species_G04_sp15";"Species_G04_sp16";"Species_G05_sp17";"Species_G05_sp18";"Species_G05_sp19";"Species_G05_sp20";"Species_G06_sp21";"Species_G06_sp22";"Species_G06_sp23";"Species_G06_sp24";"Species_Superspecies";"Unidentified_G02";"Unidentified_G04";"Unidentified_G06";"Genus_G01";"Genus_G02";"Genus_G03";"Genus_G04";"Genus_G05";"Genus_G06"
"Site_f01_s01";"F01";1;100;53;0;0;0;0;0;0;16;0;0;0;14;0;0;0;18;0;0;0;8;0;3;0;3;0;33;42;0;8;0;58;14;18;8;14
"Site_f01_s02";"F01";1;100;77;0;0;71;0;0;1;6;0;0;4;9;0;0;2;30;0;0;0;4;0;0;0;5;0;49;11;6;23;71;18;13;38;4;28
"Site_f01_s03";"F01";1;100;60;0;0;24;0;0;0;0;0;0;0;9;0;0;0;4;0;0;3;3;0;5;0;0;0;67;1;1;9;24;1;9;5;6;14
"Site_f01_s04";"F01";1;100;53;0;0;32;0;0;0;0;0;0;0;24;0;26;0;0;0;0;0;4;0;0;0;1;0;8;0;4;4;32;0;24;30;4;5
"Site_f01_s05";"F01";1;100;50;0;0;22;0;0;0;1;0;0;0;5;0;0;4;8;0;0;0;7;0;0;0;0;0;42;6;2;6;22;7;5;14;7;6
"Site_f01_s06";"F01";1;100;54;0;0;0;0;0;0;9;0;0;0;21;0;0;0;0;0;0;0;1;0;0;0;1;0;31;18;0;4;0;27;21;0;1;5
"Site_f01_s07";"F01";1;100;55;0;0;16;0;0;0;16;0;0;0;14;0;0;0;10;0;0;0;6;0;0;0;0;0;20;27;2;3;16;43;14;12;6;3
"Site_f01_s08";"F01";1;100;45;11;0;0;0;7;1;1;0;0;0;0;0;0;2;0;0;0;0;3;0;0;0;0;0;25;25;1;5;11;34;0;3;3;5
"Site_f01_s09";"F01";1;100;67;0;0;0;0;4;0;17;0;0;0;3;0;0;0;0;0;0;0;3;0;0;0;2;0;84;78;0;7;0;99;3;0;3;9
"Site_f01_s10";"F01";1;100;56;0;0;34;0;0;1;3;0;0;0;4;0;6;1;14;0;0;1;5;0;0;1;1;0;58;13;0;4;34;17;4;21;6;6
"Site_f02_s01";"F02";2;100;59;45;8;0;0;0;0;0;0;0;1;0;0;0;3;0;0;0;2;0;0;0;0;0;0;62;0;0;0;53;0;1;3;2;0
"Site_f02_s02";"F02";2;100;56;0;0;0;1;21;0;0;0;21;0;0;0;0;0;0;0;0;2;0;0;0;0;0;4;36;34;0;1;1;55;21;0;2;5
"Site_f02_s03";"F02";2;100;65;0;6;0;2;0;0;0;0;8;0;0;0;0;0;0;1;0;0;0;0;0;2;0;1;128;1;0;0;8;1;8;1;0;3
"Site_f02_s04";"F02";2;100;59;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;137;0;0;0;0;0;1;1;0;0
"Site_f02_s05";"F02";2;100;31;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;53;0;0;1;0;0;0;0;0;5
"Site_f02_s06";"F02";2;100;45;0;6;0;1;0;1;0;1;0;0;0;0;12;6;0;0;0;2;0;1;13;2;0;0;33;1;1;1;7;3;0;19;3;16
"Site_f02_s07";"F02";2;100;64;0;0;0;0;21;0;0;1;0;0;0;1;23;1;0;1;0;1;0;0;0;0;0;0;81;29;3;0;0;51;1;28;1;0
"Site_f02_s08";"F02";2;100;21;0;8;0;2;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;1;0;0;0;0;9;2;0;0;10;2;0;2;1;0
"Site_f02_s09";"F02";2;100;52;0;2;0;8;0;0;0;2;0;0;0;1;17;0;0;3;0;0;0;0;11;3;0;0;41;0;7;4;10;2;1;27;0;18
"Site_f02_s10";"F02";2;100;28;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;47;1;0;0;2;1;0;0;0;0
"Site_f03_s01";"F03";3;100;63;0;0;9;3;0;0;0;0;75;0;0;3;0;0;8;0;0;0;3;1;0;0;10;0;40;1;1;13;12;1;78;9;4;23
"Site_f03_s02";"F03";3;100;82;0;0;34;3;0;0;9;3;40;0;5;1;0;0;0;0;0;0;5;1;0;0;0;0;87;5;0;0;37;17;46;0;6;0
