"SAMPLE_ID";"Formation_name";"form.nr";"Total";"num.with.colonies";"Species_G01_sp01";"Species_G01_sp02";"Species_G01_sp03";"Species_G01_sp04";"Species_G02_sp05";"Species_G02_sp06";"Species_G02_sp07";"Species_G02_sp08";"Species_G03_sp09";"Species_G03_sp10";"Species_G03_sp11";"Species_G03_sp12";"Species_G04_sp13";"Species_G04_sp14";"Species_G04_sp15";"Species_G04_sp16";"Species_G05_sp17";"Species_G05_sp18";"Species_G05_sp19";"Species_G05_sp20";"Species_G06_sp21";"Species_G06_sp22";"Species_G06_sp23";"Species_G06_sp24";"Species_Superspecies";"Unidentified_G02";"Unidentified_G04";"Unidentified_G06";"Genus_G01";"Genus_G02";"Genus_G03";"Genus_G04";"Genus_G05";"Genus_G06"
"Site_f01_s01";"F01";1;100;67;0;0;49;0;0;0;0;0;12;0;14;0;0;0;15;0;0;1;7;0;0;1;0;0;67;0;3;5;49;0;26;18;8;6
"Site_f01_s02";"F01";1;100;62;0;0;23;0;0;0;13;0;0;0;14;0;0;0;12;0;4;0;1;0;0;0;0;0;35;30;0;0;23;43;14;12;5;0
"Site_f01_s03";"F01";1;100;52;0;0;15;0;0;0;1;0;0;0;9;0;0;0;28;0;0;4;0;0;0;0;1;0;27;12;4;0;15;13;9;32;4;1
"Site_f01_s04";"F01";1;100;67;33;0;22;0;0;0;4;0;0;0;8;0;0;0;3;0;0;1;0;0;0;1;2;0;88;7;0;8;55;11;8;3;1;11
"Site_f01_s05";"F01";1;100;81;28;1;39;0;0;0;3;0;0;0;0;0;0;0;5;0;0;1;4;0;0;0;1;0;189;4;1;4;68;7;0;6;5;5
"Site_f01_s06";"F01";1;100;70;0;2;22;0;0;0;4;0;0;1;10;0;22;0;0;0;0;0;5;0;0;0;2;0;82;7;3;5;24;11;11;25;5;7
"Site_f01_s07";"F01";1;100;63;0;0;25;0;0;0;5;0;0;0;16;0;0;0;2;0;0;1;3;0;0;0;1;0;76;7;1;7;25;12;16;3;4;8
"Site_f01_s08";"F01";1;100;58;17;0;0;0;0;0;2;0;0;0;27;0;0;0;4;0;0;0;21;0;0;1;1;0;40;6;0;1;17;8;27;4;21;3
"Site_f01_s09";"F01";1;100;40;0;0;7;0;0;0;0;0;0;0;0;0;0;0;15;0;0;1;7;0;0;0;6;0;29;0;0;2;7;0;0;15;8;8
"Site_f01_s10";"F01";1;100;46;0;0;0;0;0;0;11;0;0;0;0;0;0;0;15;0;0;0;19;0;0;0;0;0;19;14;1;2;0;25;0;16;19;2
"Site_f02_s01";"F02";2;100;57;0;0;0;1;0;1;0;1;0;3;0;4;0;0;0;0;0;0;0;0;0;0;0;0;114;2;0;0;1;4;7;0;0;0
"Site_f02_s02";"F02";2;100;83;0;0;0;9;20;3;0;1;47;0;0;0;0;0;0;0;0;3;0;0;11;0;0;0;135;42;0;0;9;66;47;0;3;11
"Site_f02_s03";"F02";2;100;45;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;77;0;0;0;0;1;0;1;1;0
"Site_f02_s04";"F02";2;100;74;0;2;0;4;0;0;0;0;15;0;0;1;86;0;0;0;0;0;0;1;4;1;0;1;116;2;12;2;6;2;16;98;1;8
