"SAMPLE_ID";"Formation_name";"form.nr";"Total";"num.with.colonies";"Species_G01_sp01";"Species_G01_sp02";"Species_G01_sp03";"Species_G01_sp04";"Species_G02_sp05";"Species_G02_sp06";"Species_G02_sp07";"Species_G02_sp08";"Species_G03_sp09";"Species_G03_sp10";"Species_G03_sp11";"Species_G03_sp12";"Species_G04_sp13";"Species_G04_sp14";"Species_G04_sp15";"Species_G04_sp16";"Species_G05_sp17";"Species_G05_sp18";"Species_G05_sp19";"Species_G05_sp20";"Species_G06_sp21";"Species_G06_sp22";"Species_G06_sp23";"Species_G06_sp24";"Species_Superspecies";"Unidentified_G02";"Unidentified_G04";"Unidentified_G06";"Genus_G01";"Genus_G02";"Genus_G03";"Genus_G04";"Genus_G05";"Genus_G06"
"Site_f01_s01";"F01";1;100;48;0;0;38;0;0;0;7;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;24;21;0;0;38;28;0;0;2;0
"Site_f01_s02";"F01";1;100;62;0;0;12;0;0;0;3;0;0;0;6;0;0;0;28;0;0;0;19;0;0;0;2;0;39;8;2;5;12;11;6;30;19;7
"Site_f01_s03";"F01";1;100;54;0;0;15;0;0;0;0;0;0;0;16;0;0;2;7;0;0;0;0;0;0;0;2;0;56;3;1;12;15;3;16;10;0;14
"Site_f01_s04";"F01";1;100;55;0;0;0;0;0;0;6;0;0;1;36;0;0;0;0;0;0;0;12;0;0;0;0;0;26;16;0;0;0;22;37;0;12;0
"Site_f01_s05";"F01";1;100;62;0;0;14;0;9;0;3;0;0;1;6;0;0;0;0;0;0;0;6;0;0;0;1;0;57;37;0;4;14;49;7;0;6;5
"Site_f01_s06";"F01";1;100;57;0;0;0;0;0;1;5;0;0;3;4;0;10;0;6;0;7;0;11;0;0;0;0;0;45;14;1;3;0;20;7;17;18;3
"Site_f01_s07";"F01";1;100;63;0;0;13;0;0;1;16;0;0;0;19;0;6;0;7;0;0;0;0;0;0;0;1;0;46;36;3;9;13;53;19;16;0;10
"Site_f01_s08";"F01";1;100;42;0;0;10;0;0;0;0;0;9;0;0;0;2;1;13;0;0;0;1;0;0;1;0;0;39;0;3;0;10;0;9;19;1;1
"Site_f01_s09";"F01";1;100;42;0;0;23;0;0;0;3;0;0;0;7;0;0;0;2;0;0;0;0;0;0;0;0;0;14;16;0;1;23;19;7;2;0;1
"Site_f01_s10";"F01";1;100;43;0;0;6;0;0;2;0;0;0;0;11;0;0;0;13;0;0;0;2;0;0;0;0;0;21;0;0;0;6;2;11;13;2;0
"Site_f02_s01";"F02";2;100;54;0;14;0;1;0;0;0;0;28;3;0;0;0;4;0;0;0;0;0;0;0;0;0;0;64;0;1;0;15;0;31;5;0;0
"Site_f02_s02";"F02";2;100;63;34;3;0;3;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;92;3;0;0;40;4;0;0;0;1
