"SAMPLE_ID";"Formation_name";"form.nr";"Total";"num.with.colonies";"Species_G01_sp01";"Species_G01_sp02";"Species_G01_sp03";"Species_G01_sp04";"Species_G02_sp05";"Species_G02_sp06";"Species_G02_sp07";"Species_G02_sp08";"Species_G03_sp09";"Species_G03_sp10";"Species_G03_sp11";"Species_G03_sp12";"Species_G04_sp13";"Species_G04_sp14";"Species_G04_sp15";"Species_G04_sp16";"Species_G05_sp17";"Species_G05_sp18";"Species_G05_sp19";"Species_G05_sp20";"Species_G06_sp21";"Species_G06_sp22";"Species_G06_sp23";"Species_G06_sp24";"Species_Superspecies";"Unidentified_G02";"Unidentified_G04";"Unidentified_G06";"Genus_G01";"Genus_G02";"Genus_G03";"Genus_G04";"Genus_G05";"Genus_G06"
"Site_f01_s01";"F01";1;100;55;18;1;24;0;0;0;0;0;0;0;1;0;0;0;19;0;0;1;4;0;0;1;0;0;28;2;1;1;43;2;1;20;5;2
"Site_f01_s02";"F01";1;100;58;0;0;25;0;0;0;4;0;0;1;6;0;0;0;8;0;0;0;0;0;0;0;0;0;52;13;1;1;25;17;7;9;0;1
"Site_f01_s03";"F01";1;100;54;0;0;20;0;0;0;4;0;0;0;4;0;0;0;9;0;0;0;0;0;0;0;2;0;44;12;0;9;20;16;4;9;0;11
"Site_f01_s04";"F01";1;100;69;15;3;16;0;13;0;4;0;0;1;9;0;0;0;8;0;0;0;0;0;0;0;0;0;92;20;0;6;34;37;10;8;0;6
"Site_f01_s05";"F01";1;100;60;0;0;9;0;0;0;15;0;0;0;8;0;0;0;23;0;0;0;7;0;0;0;1;0;41;32;5;6;9;47;8;28;7;7
"Site_f01_s06";"F01";1;100;53;0;1;17;0;0;0;3;0;0;0;0;0;0;0;11;0;0;2;10;0;0;0;1;0;44;6;0;2;18;9;0;11;12;3
"Site_f01_s07";"F01";1;100;60;0;0;0;0;16;0;5;0;0;2;20;0;0;1;9;0;0;0;0;0;0;0;2;0;31;35;2;1;0;56;22;12;0;3
"Site_f01_s08";"F01";1;100;74;0;2;49;0;0;0;2;0;0;0;7;0;0;0;15;0;11;0;0;0;0;0;0;0;75;4;1;2;51;6;7;16;11;2
"Site_f01_s09";"F01";1;100;63;0;0;22;0;0;1;0;0;0;1;5;0;0;3;17;0;0;0;5;0;0;1;0;0;99;0;1;2;22;1;6;21;5;3
"Site_f01_s10";"F01";1;100;53;0;0;0;0;0;0;19;0;0;0;8;0;0;0;6;0;0;0;8;0;0;0;0;0;28;34;1;2;0;53;8;7;8;2
"Site_f02_s01";"F02";2;100;46;0;5;0;2;0;4;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;76;2;0;0;7;6;0;0;3;0
"Site_f02_s02";"F02";2;100;61;0;0;0;1;40;3;0;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40;71;0;0;1;115;2;0;0;0
"Site_f02_s03";"F02";2;100;48;0;2;0;0;0;5;0;0;0;0;0;0;0;0;0;0;5;0;0;0;12;3;0;0;36;4;0;1;2;9;0;0;5;16
"Site_f02_s04";"F02";2;100;52;0;0;0;1;0;0;0;0;0;5;0;0;0;0;0;1;0;1;0;0;0;0;0;0;100;0;0;0;1;0;5;1;1;0
"Site_f02_s05";"F02";2;100;52;0;8;0;0;17;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;2;0;1;53;24;0;1;8;41;0;0;1;4
"Site_f02_s06";"F02";2;100;53;0;1;0;5;0;0;0;1;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;92;2;0;0;6;3;3;0;0;0
"Site_f02_s07";"F02";2;100;60;0;0;0;2;28;0;0;0;0;1;0;0;0;3;0;0;0;0;0;0;0;0;0;0;70;51;0;0;2;79;1;3;0;0
"Site_f02_s08";"F02";2;100;41;0;3;0;1;0;0;0;0;20;6;0;0;0;3;0;2;0;1;0;0;0;0;0;0;40;4;0;0;4;4;26;5;1;0
"Site_f02_s09";"F02";2;100;63;0;13;0;2;0;0;0;1;21;0;0;0;75;0;0;0;0;0;0;0;0;0;0;0;45;0;16;0;15;1;21;91;0;0
"Site_f02_s10";"F02";2;100;30;0;8;0;0;0;1;0;0;0;4;0;2;0;4;0;1;0;1;0;0;0;0;0;1;22;0;1;0;8;1;6;6;1;1
"Site_f03_s01";"F03";3;100;65;0;0;0;1;0;0;0;0;37;0;11;0;0;0;6;1;0;0;4;0;0;0;0;0;129;1;0;0;1;1;48;7;4;0
