"SAMPLE_ID";"Formation_name";"form.nr";"Total";"num.with.colonies";"Species_G01_sp01";"Species_G01_sp02";"Species_G01_sp03";"Species_G01_sp04";"Species_G02_sp05";"Species_G02_sp06";"Species_G02_sp07";"Species_G02_sp08";"Species_G03_sp09";"Species_G03_sp10";"Species_G03_sp11";"Species_G03_sp12";"Species_G04_sp13";"Species_G04_sp14";"Species_G04_sp15";"Species_G04_sp16";"Species_G05_sp17";"Species_G05_sp18";"Species_G05_sp19";"Species_G05_sp20";"Species_G06_sp21";"Species_G06_sp22";"Species_G06_sp23";"Species_G06_sp24";"Species_Superspecies";"Unidentified_G02";"Unidentified_G04";"Unidentified_G06";"Genus_G01";"Genus_G02";"Genus_G03";"Genus_G04";"Genus_G05";"Genus_G06"
"Site_f01_s01";"F01";1;100;76;0;2;19;0;0;0;6;0;0;0;16;0;0;1;4;0;0;0;6;0;0;0;2;0;130;20;1;6;21;26;16;6;6;8
"Site_f01_s02";"F01";1;100;71;0;0;12;0;17;0;7;0;4;1;12;0;0;2;13;0;0;0;8;0;0;0;0;0;69;62;1;0;12;86;17;16;8;0
"Site_f01_s03";"F01";1;100;61;0;1;29;0;0;0;5;0;7;2;0;0;10;0;0;0;0;0;13;0;0;0;3;0;51;14;2;6;30;19;9;12;13;9
"Site_f01_s04";"F01";1;100;55;0;0;0;0;0;0;0;0;0;6;29;0;0;0;9;0;0;3;5;0;0;0;1;0;91;0;2;5;0;0;35;11;8;6
"Site_f01_s05";"F01";1;100;67;18;0;13;0;0;0;16;0;0;0;4;0;0;0;14;0;8;1;8;0;0;0;1;0;27;35;3;1;31;51;4;17;17;2
"Site_f01_s06";"F01";1;100;49;0;0;0;0;7;0;4;0;0;0;7;0;0;0;4;0;6;0;5;0;0;0;0;0;52;22;1;0;0;33;7;5;11;0
"Site_f01_s07";"F01";1;100;46;0;0;16;0;0;0;7;0;0;0;2;0;0;0;7;0;0;0;5;0;0;0;0;0;38;11;1;0;16;18;2;8;5;0
"Site_f01_s08";"F01";1;100;57;0;0;10;0;0;0;3;0;0;0;16;0;0;2;1;0;0;0;10;0;0;0;3;0;71;9;0;7;10;12;16;3;10;10
"Site_f01_s09";"F01";1;100;57;0;1;17;0;0;0;1;0;20;0;0;0;0;0;50;0;6;0;6;0;0;0;1;0;11;8;7;1;18;9;20;57;12;2
"Site_f01_s10";"F01";1;100;68;0;10;20;0;8;0;5;0;0;0;0;0;0;2;11;0;0;0;7;0;0;0;3;0;42;38;0;0;30;51;0;13;7;3
"Site_f02_s01";"F02";2;100;60;0;0;0;0;25;0;0;3;0;0;0;3;24;0;0;0;0;3;0;0;6;0;0;1;40;31;2;4;0;59;3;26;3;11
"Site_f02_s02";"F02";2;100;67;10;4;0;2;19;0;0;0;35;3;0;4;0;3;0;0;0;0;0;1;0;0;0;1;35;25;1;1;16;44;42;4;1;2
"Site_f02_s03";"F02";2;100;51;0;1;0;0;10;0;0;0;0;0;0;3;7;0;0;1;0;0;0;0;0;0;0;0;58;19;4;0;1;29;3;12;0;0
"Site_f02_s04";"F02";2;100;68;108;7;0;0;0;0;0;0;0;0;0;0;0;5;0;1;0;0;0;0;0;0;0;0;84;0;1;0;115;0;0;7;0;0
"Site_f02_s05";"F02";2;100;55;0;0;0;5;31;0;0;1;0;3;0;4;0;0;0;1;5;3;0;0;0;0;0;1;27;55;0;0;5;87;7;1;8;1
"Site_f02_s06";"F02";2;100;70;0;2;0;3;0;0;0;0;30;4;0;1;7;2;0;0;2;0;0;0;19;1;0;0;127;0;4;2;5;0;35;13;2;22
"Site_f02_s07";"F02";2;100;61;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;1;0;0;0;0;0;1;0;1;134;1;0;0;0;1;3;1;0;2
"Site_f02_s08";"F02";2;100;44;0;3;0;0;5;2;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;40;18;0;0;3;25;0;1;0;0
"Site_f02_s09";"F02";2;100;70;49;4;0;3;0;0;0;0;0;0;0;0;25;0;0;0;0;0;0;0;0;0;0;0;75;2;6;0;56;2;0;31;0;0
"Site_f02_s10";"F02";2;100;60;0;0;0;0;13;2;0;0;22;4;0;0;0;2;0;0;15;1;0;0;0;1;0;0;69;22;0;0;0;37;26;2;16;1
"Site_f03_s01";"F03";3;100;50;0;0;0;0;0;0;6;0;0;0;0;0;0;0;3;2;0;0;6;0;0;0;2;0;43;15;0;7;0;21;0;5;6;9
"Site_f03_s02";"F03";3;100;70;0;0;0;1;0;0;0;1;0;0;0;1;0;0;17;1;0;0;0;1;11;0;2;0;165;0;1;21;1;1;1;19;1;34
"Site_f03_s03";"F03";3;100;83;0;0;21;0;0;0;0;0;68;0;24;1;41;0;13;0;0;0;15;0;10;0;1;0;48;0;12;24;21;0;93;66;15;35
"Site_f03_s04";"F03";3;100;84;50;0;36;1;0;0;0;0;114;0;0;1;15;0;12;0;0;0;4;0;11;0;0;1;38;0;6;12;87;0;115;33;4;24
"Site_f03_s05";"F03";3;100;88;0;0;35;2;66;0;12;5;47;0;8;0;0;0;0;1;22;0;4;1;0;0;1;0;103;85;0;11;37;168;55;1;27;12
"Site_f03_s06";"F03";3;100;62;0;0;0;3;0;0;22;0;47;0;15;1;0;0;13;1;0;0;0;1;0;0;3;1;44;28;1;7;3;50;63;15;1;11
"Site_f03_s07";"F03";3;100;66;0;0;0;0;0;0;0;0;29;0;10;1;0;0;4;0;21;0;0;0;10;0;0;0;50;0;2;28;0;0;40;6;21;38
"Site_f03_s08";"F03";3;100;56;0;0;10;1;0;0;9;0;0;0;3;1;0;0;8;0;0;0;0;1;5;0;3;0;61;20;1;16;11;29;4;9;1;24
"Site_f03_s09";"F03";3;100;59;0;0;33;0;0;0;0;0;0;0;0;1;0;0;13;0;0;0;5;0;0;0;0;0;48;0;3;2;33;0;1;16;5;2
"Site_f03_s10";"F03";3;100;58;0;0;27;0;0;0;6;0;0;0;6;0;12;0;0;0;0;0;13;0;9;0;1;1;29;11;3;15;27;17;6;15;13;26
"Site_f04_s01";"F04";4;100;52;0;17;11;4;0;5;1;0;0;1;2;0;0;0;7;2;0;1;2;2;0;0;1;0;31;5;4;2;32;11;3;13;5;3
