"SAMPLE_ID";"Formation_name";"form.nr";"Total";"num.with.colonies";"Species_G01_sp01";"Species_G01_sp02";"Species_G01_sp03";"Species_G01_sp04";"Species_G02_sp05";"Species_G02_sp06";"Species_G02_sp07";"Species_G02_sp08";"Species_G03_sp09";"Species_G03_sp10";"Species_G03_sp11";"Species_G03_sp12";"Species_G04_sp13";"Species_G04_sp14";"Species_G04_sp15";"Species_G04_sp16";"Species_G05_sp17";"Species_G05_sp18";"Species_G05_sp19";"Species_G05_sp20";"Species_G06_sp21";"Species_G06_sp22";"Species_G06_sp23";"Species_G06_sp24";"Species_Superspecies";"Unidentified_G02";"Unidentified_G04";"Unidentified_G06";"Genus_G01";"Genus_G02";"Genus_G03";"Genus_G04";"Genus_G05";"Genus_G06"
"Site_f01_s01";"F01";1;100;63;0;0;50;0;5;0;3;0;0;0;0;0;0;0;12;0;0;2;1;0;0;0;0;0;69;13;1;1;50;21;0;13;3;1
"Site_f01_s02";"F01";1;100;47;11;0;25;0;0;0;1;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;4;0;16;9;0;14;36;10;3;0;0;18
"Site_f01_s03";"F01";1;100;70;0;1;34;0;0;1;7;0;0;1;45;0;0;1;8;0;18;0;0;0;0;0;2;0;33;17;0;9;35;25;46;9;18;11
"Site_f01_s04";"F01";1;100;43;0;0;10;0;0;0;1;0;0;0;15;0;0;0;7;0;0;0;2;0;0;0;0;0;29;6;1;0;10;7;15;8;2;0
"Site_f01_s05";"F01";1;100;40;0;2;6;0;0;0;5;0;0;2;11;0;0;1;6;0;0;0;0;0;0;0;1;0;31;5;1;5;8;10;13;8;0;6
"Site_f01_s06";"F01";1;100;59;0;0;22;0;0;0;0;0;0;0;16;0;0;0;8;0;0;1;2;0;0;0;0;0;108;0;3;3;22;0;16;11;3;3
"Site_f01_s07";"F01";1;100;62;0;1;68;0;0;2;8;0;0;0;11;0;0;0;6;0;0;0;0;0;0;0;0;0;22;18;1;5;69;28;11;7;0;5
"Site_f01_s08";"F01";1;100;63;0;2;29;0;0;1;1;0;0;1;14;0;0;0;8;0;0;0;4;0;0;0;0;0;135;5;2;4;31;7;15;10;4;4
"Site_f01_s09";"F01";1;100;61;0;0;12;0;0;0;15;0;0;1;4;0;12;0;11;0;0;0;4;0;0;0;2;0;45;24;6;1;12;39;5;29;4;3
"Site_f01_s10";"F01";1;100;64;0;0;0;0;0;0;0;0;0;0;16;0;0;0;27;0;0;0;2;0;10;0;0;0;44;0;3;24;0;0;16;30;2;34
"Site_f02_s01";"F02";2;100;51;0;0;0;0;0;1;0;0;0;2;0;2;0;0;0;0;0;1;0;2;0;0;0;0;110;4;1;0;0;5;4;1;3;0
"Site_f02_s02";"F02";2;100;42;0;3;0;1;0;1;0;0;18;5;0;2;16;0;0;1;0;0;0;0;0;0;0;2;15;1;2;0;4;2;25;19;0;2
"Site_f02_s03";"F02";2;100;44;0;5;0;1;0;1;0;0;0;4;0;0;0;0;0;1;0;0;0;0;0;0;0;2;70;5;0;0;6;6;4;1;0;2
"Site_f02_s04";"F02";2;100;45;0;4;0;5;0;0;0;1;0;4;0;1;0;0;0;0;0;6;0;0;13;1;0;0;31;0;0;3;9;1;5;0;6;17
"Site_f02_s05";"F02";2;100;58;0;0;0;1;18;0;0;0;23;3;0;0;0;7;0;0;0;0;0;0;0;0;0;0;44;35;0;0;1;53;26;7;0;0
"Site_f02_s06";"F02";2;100;72;0;0;0;0;0;0;0;0;49;2;0;0;0;4;0;1;20;0;0;1;0;0;0;1;115;3;1;1;0;3;51;6;21;2
"Site_f02_s07";"F02";2;100;35;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;1;0;0;0;0;0;0;49;0;0;0;0;0;2;0;1;0
"Site_f02_s08";"F02";2;100;45;0;0;0;0;0;0;0;0;27;1;0;0;0;6;0;0;0;0;0;0;0;0;0;0;31;0;0;0;0;0;28;6;0;0
"Site_f02_s09";"F02";2;100;44;0;0;0;2;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;75;2;0;0;2;3;0;0;0;1
"Site_f02_s10";"F02";2;100;71;0;17;0;0;0;0;0;0;27;0;0;0;0;7;0;0;0;0;0;0;0;0;0;1;191;0;0;0;17;0;27;7;0;1
"Site_f03_s01";"F03";3;100;73;25;0;20;6;32;0;21;0;0;0;0;2;0;0;0;0;0;0;2;0;0;0;3;0;120;50;0;6;51;103;2;0;2;9
"Site_f03_s02";"F03";3;100;91;0;0;0;1;117;0;0;0;0;0;0;0;25;0;1;1;0;0;0;0;0;0;0;0;366;134;9;0;1;251;0;36;0;0
"Site_f03_s03";"F03";3;100;86;248;0;10;0;21;0;0;2;0;0;10;2;11;0;0;1;0;0;4;2;6;0;1;0;95;23;0;22;258;46;12;12;6;29
"Site_f03_s04";"F03";3;100;89;0;0;43;1;0;0;5;2;30;0;29;0;0;0;14;0;8;0;5;0;23;0;0;0;169;11;4;54;44;18;59;18;13;77
"Site_f03_s05";"F03";3;100;61;0;0;0;0;0;0;12;0;58;0;0;2;0;0;7;0;0;0;8;0;3;0;1;0;43;9;2;7;0;21;60;9;8;11
"Site_f03_s06";"F03";3;100;48;0;0;9;4;0;0;9;0;0;0;11;0;0;0;8;0;0;0;3;1;0;0;0;0;36;24;1;1;13;33;11;9;4;1
