"SAMPLE_ID";"Formation_name";"form.nr";"Total";"num.with.colonies";"Species_01";"Species_02";"Species_03";"Species_04";"Species_05";"Species_06";"Species_07";"Species_08";"Species_09";"Species_10";"Species_11";"Species_12";"Species_Superspecies"
"Site_f01_s01";"F01";1;100;85;0;17;40;0;8;0;44;0;2;0;4;0;59
"Site_f01_s02";"F01";1;100;94;0;48;58;0;14;7;30;16;0;2;7;11;63
"Site_f01_s03";"F01";1;100;82;12;0;0;0;0;0;33;0;2;8;7;0;75
"Site_f01_s04";"F01";1;100;65;8;0;0;0;2;24;14;29;0;0;8;0;28
"Site_f01_s05";"F01";1;100;63;0;27;0;0;9;16;23;0;0;0;0;0;36
"Site_f01_s06";"F01";1;100;88;0;0;57;0;4;14;51;35;2;0;9;0;61
"Site_f01_s07";"F01";1;100;85;0;38;0;0;12;0;40;0;0;0;22;0;58
"Site_f01_s08";"F01";1;100;88;23;0;63;0;3;12;43;0;0;0;12;0;58
"Site_f01_s09";"F01";1;100;96;0;0;66;0;7;0;52;40;4;6;29;9;67
"Site_f01_s10";"F01";1;100;62;18;0;0;0;0;12;22;25;0;0;0;0;37
"Site_f02_s01";"F02";2;100;86;24;0;26;0;7;0;49;25;0;0;0;0;60
"Site_f02_s02";"F02";2;100;94;34;0;59;0;21;0;43;0;1;0;11;0;76
"Site_f02_s03";"F02";2;100;90;22;0;57;0;3;0;41;0;0;2;29;0;72
"Site_f02_s04";"F02";2;100;90;22;35;0;0;8;22;29;14;0;2;18;0;76
"Site_f02_s05";"F02";2;100;95;0;0;61;77;3;18;30;39;0;0;6;5;61
"Site_f02_s06";"F02";2;100;94;30;18;79;0;4;13;31;0;4;5;4;6;57
"Site_f02_s07";"F02";2;100;79;14;0;43;0;7;0;25;40;4;0;6;0;34
"Site_f02_s08";"F02";2;100;62;13;0;0;0;6;0;0;0;1;0;16;17;38
"Site_f02_s09";"F02";2;100;74;0;0;0;0;6;12;21;25;0;0;1;23;44
"Site_f02_s10";"F02";2;100;86;0;0;0;59;1;0;49;0;1;0;7;0;56
"Site_f03_s01";"F03";3;100;72;31;0;0;0;7;0;17;17;0;5;4;0;60
"Site_f03_s02";"F03";3;100;93;19;0;0;84;5;0;35;45;0;0;7;0;54
"Site_f03_s03";"F03";3;100;84;0;0;0;34;3;26;18;0;2;0;0;15;66
"Site_f03_s04";"F03";3;100;87;27;0;35;0;29;0;16;22;0;0;8;4;70
"Site_f03_s05";"F03";3;100;84;23;29;53;0;5;12;30;4;14;0;27;0;44
"Site_f03_s06";"F03";3;100;92;15;0;22;77;5;0;26;25;4;7;6;0;59
"Site_f03_s07";"F03";3;100;85;0;34;60;0;5;29;16;9;0;0;8;0;67
"Site_f03_s08";"F03";3;100;72;0;0;0;50;6;0;20;19;6;0;0;0;35
"Site_f03_s09";"F03";3;100;96;0;0;80;0;0;0;10;0;2;0;4;0;70
"Site_f03_s10";"F03";3;100;94;23;0;58;37;0;19;20;0;0;11;3;0;77
"Site_f04_s01";"F04";4;100;76;49;0;0;0;1;0;15;12;0;3;5;0;48
"Site_f04_s02";"F04";4;100;82;0;35;48;0;5;4;12;18;0;0;0;3;52
"Site_f04_s03";"F04";4;100;92;0;0;50;38;29;11;25;34;0;10;4;10;74
"Site_f04_s04";"F04";4;100;84;21;0;0;44;10;13;32;31;1;0;3;0;50
"Site_f04_s05";"F04";4;100;80;23;0;59;0;0;31;18;21;2;0;3;9;44
"Site_f04_s06";"F04";4;100;78;0;0;56;0;3;0;19;30;3;0;6;0;38
"Site_f04_s07";"F04";4;100;70;0;0;0;0;6;0;0;16;0;0;0;0;68
"Site_f04_s08";"F04";4;100;80;0;26;48;0;1;0;20;0;3;0;4;3;60
"Site_f04_s09";"F04";4;100;80;35;0;0;0;0;14;25;20;0;0;6;0;65
"Site_f04_s10";"F04";4;100;91;0;0;59;0;10;0;14;44;1;0;13;4;72
"Site_f05_s01";"F05";5;100;90;0;34;14;0;6;15;30;7;0;0;0;0;72
"Site_f05_s02";"F05";5;100;73;0;0;0;0;0;0;0;24;8;3;5;7;63
"Site_f05_s03";"F05";5;100;92;33;35;0;37;8;15;20;13;0;8;8;10;62
"Site_f05_s04";"F05";5;100;73;0;0;0;0;6;14;10;35;2;4;4;0;58
"Site_f05_s05";"F05";5;100;81;0;42;0;0;0;10;16;0;0;1;8;4;66
"Site_f05_s06";"F05";5;100;74;0;0;16;0;7;16;23;17;3;3;2;6;54
"Site_f05_s07";"F05";5;100;84;0;0;67;0;3;13;8;23;0;0;0;5;64
"Site_f05_s08";"F05";5;100;90;0;45;0;29;11;19;22;35;0;0;8;0;66
"Site_f05_s09";"F05";5;100;75;0;0;0;40;12;16;9;7;0;0;0;0;43
"Site_f05_s10";"F05";5;100;96;0;0;78;40;9;0;4;11;0;2;11;0;73
"Site_f06_s01";"F06";6;100;86;24;24;54;20;15;22;5;26;5;0;0;0;21
"Site_f06_s02";"F06";6;100;82;0;26;0;0;18;0;8;0;2;4;0;2;77
"Site_f06_s03";"F06";6;100;71;0;0;0;24;10;2;13;11;5;3;0;4;52
"Site_f06_s04";"F06";6;100;89;31;33;0;0;19;40;23;19;4;4;0;9;63
"Site_f06_s05";"F06";6;100;67;0;0;24;0;17;4;10;6;0;1;1;8;50
"Site_f06_s06";"F06";6;100;85;58;22;0;51;0;4;0;15;0;0;0;4;53
"Site_f06_s07";"F06";6;100;74;0;0;0;0;19;21;4;7;0;6;0;0;61
"Site_f06_s08";"F06";6;100;84;0;32;32;29;0;0;12;9;0;4;2;1;54
"Site_f06_s09";"F06";6;100;64;0;0;0;0;5;0;0;14;3;0;2;4;53
"Site_f06_s10";"F06";6;100;88;56;26;0;34;13;12;0;10;4;0;0;0;65
"Site_f07_s01";"F07";7;100;84;0;41;0;0;34;21;0;16;0;10;4;2;52
"Site_f07_s02";"F07";7;100;88;0;55;0;0;10;13;5;9;0;0;1;2;80
