"SAMPLE_ID";"Formation_name";"form.nr";"Total";"num.with.colonies";"Species_01";"Species_02";"Species_03";"Species_04";"Species_05";"Species_06";"Species_07";"Species_08";"Species_09";"Species_10";"Species_11";"Species_12";"Species_Superspecies"
"Site_f01_s01";"F01";1;100;92;0;0;55;0;6;0;22;32;1;0;13;6;77
"Site_f01_s02";"F01";1;100;83;16;0;38;0;4;16;19;0;1;0;8;0;62
"Site_f01_s03";"F01";1;100;92;0;0;70;0;7;0;42;0;0;0;8;0;59
"Site_f01_s04";"F01";1;100;79;34;0;49;0;10;0;19;0;1;3;10;0;48
"Site_f01_s05";"F01";1;100;81;17;0;37;0;1;7;10;24;0;0;11;0;59
"Site_f01_s06";"F01";1;100;85;0;0;63;0;0;0;30;0;0;0;11;0;66
"Site_f01_s07";"F01";1;100;68;0;0;27;0;3;10;38;0;2;0;9;0;42
"Site_f01_s08";"F01";1;100;92;24;0;0;0;9;5;18;23;0;0;4;0;85
"Site_f01_s09";"F01";1;100;83;0;0;0;0;8;0;58;29;0;0;14;0;49
"Site_f01_s10";"F01";1;100;86;12;0;57;0;7;0;35;28;2;0;12;0;57
"Site_f02_s01";"F02";2;100;81;0;0;0;0;2;0;43;18;0;5;23;15;45
"Site_f02_s02";"F02";2;100;91;45;0;0;0;11;18;12;15;1;2;9;0;78
"Site_f02_s03";"F02";2;100;69;0;0;0;0;16;0;24;30;0;0;2;0;52
"Site_f02_s04";"F02";2;100;90;0;0;67;0;2;0;35;26;1;1;11;15;49
"Site_f02_s05";"F02";2;100;98;0;0;90;0;12;0;36;31;2;0;19;0;61
"Site_f02_s06";"F02";2;100;91;15;0;70;0;2;21;21;26;1;2;10;8;72
"Site_f02_s07";"F02";2;100;87;8;0;0;0;6;7;21;0;2;0;14;0;82
"Site_f02_s08";"F02";2;100;86;0;0;62;0;4;9;31;0;3;0;3;0;73
"Site_f02_s09";"F02";2;100;85;0;55;0;0;7;13;29;0;0;0;7;5;55
"Site_f02_s10";"F02";2;100;85;12;0;71;0;7;10;30;0;2;0;4;0;47
"Site_f03_s01";"F03";3;100;58;8;0;0;0;4;18;21;0;0;0;3;4;37
"Site_f03_s02";"F03";3;100;84;0;46;39;33;6;0;20;0;0;4;0;0;60
"Site_f03_s03";"F03";3;100;87;19;37;34;0;10;0;37;7;1;0;4;9;41
"Site_f03_s04";"F03";3;100;93;20;0;0;33;10;9;20;0;0;0;8;4;86
"Site_f03_s05";"F03";3;100;86;0;0;70;49;0;0;21;0;0;0;16;8;61
"Site_f03_s06";"F03";3;100;99;34;39;66;0;12;35;11;0;0;2;4;0;87
"Site_f03_s07";"F03";3;100;66;0;0;42;0;0;6;16;0;1;0;0;0;31
"Site_f03_s08";"F03";3;100;86;0;25;52;30;9;0;0;16;1;0;11;0;47
"Site_f03_s09";"F03";3;100;85;0;0;64;0;18;6;18;0;1;2;5;0;44
"Site_f03_s10";"F03";3;100;73;0;0;28;0;8;14;31;0;0;0;4;0;57
"Site_f04_s01";"F04";4;100;89;45;0;30;0;9;20;27;0;0;3;2;0;58
"Site_f04_s02";"F04";4;100;81;13;29;0;0;19;16;26;10;1;0;3;7;49
"Site_f04_s03";"F04";4;100;87;0;10;32;0;27;0;17;0;0;0;6;0;79
"Site_f04_s04";"F04";4;100;78;0;0;40;39;0;7;16;0;3;0;10;6;42
"Site_f04_s05";"F04";4;100;79;11;0;0;0;8;11;28;21;1;0;3;0;66
"Site_f04_s06";"F04";4;100;82;0;0;62;0;21;0;0;0;0;0;5;6;50
"Site_f04_s07";"F04";4;100;89;0;0;15;0;14;0;35;34;0;2;2;8;75
"Site_f04_s08";"F04";4;100;76;0;0;43;0;0;0;0;22;0;0;0;11;44
"Site_f04_s09";"F04";4;100;82;0;34;0;0;17;0;0;16;6;0;6;5;74
"Site_f04_s10";"F04";4;100;88;27;0;53;47;0;21;35;0;2;4;3;0;41
"Site_f05_s01";"F05";5;100;92;27;39;0;39;2;0;20;15;6;4;5;8;74
"Site_f05_s02";"F05";5;100;81;0;0;29;41;0;21;0;7;0;1;3;1;63
"Site_f05_s03";"F05";5;100;86;0;0;51;49;20;0;20;11;0;4;9;0;52
"Site_f05_s04";"F05";5;100;87;0;0;44;0;20;18;17;7;1;0;0;1;62
"Site_f05_s05";"F05";5;100;77;37;0;0;25;31;11;13;14;2;6;0;3;39
"Site_f05_s06";"F05";5;100;69;14;0;0;0;14;18;32;18;0;1;0;8;47
"Site_f05_s07";"F05";5;100;70;0;0;0;0;14;6;0;20;3;0;3;0;53
"Site_f05_s08";"F05";5;100;74;0;0;0;0;11;0;0;8;5;11;1;5;65
"Site_f05_s09";"F05";5;100;81;30;44;0;0;7;10;22;7;0;0;2;0;55
"Site_f05_s10";"F05";5;100;84;41;0;0;0;15;14;11;22;0;0;0;0;72
"Site_f06_s01";"F06";6;100;88;0;33;21;31;0;12;0;14;5;0;9;8;77
"Site_f06_s02";"F06";6;100;84;0;0;25;0;32;18;21;0;2;2;7;7;77
"Site_f06_s03";"F06";6;100;93;40;37;0;0;0;16;4;16;8;1;0;2;79
"Site_f06_s04";"F06";6;100;76;0;0;0;56;0;11;10;0;1;3;0;1;34
"Site_f06_s05";"F06";6;100;87;0;16;28;0;31;21;11;0;0;2;0;2;66
"Site_f06_s06";"F06";6;100;78;0;0;0;0;24;0;0;8;9;3;7;1;69
"Site_f06_s07";"F06";6;100;80;37;0;0;37;6;6;14;14;1;0;3;5;59
"Site_f06_s08";"F06";6;100;79;31;25;0;0;0;7;13;22;6;0;0;0;59
"Site_f06_s09";"F06";6;100;90;44;0;45;33;16;10;5;13;1;0;0;2;73
"Site_f06_s10";"F06";6;100;89;34;0;22;32;15;12;25;0;2;0;0;6;52
"Site_f07_s01";"F07";7;100;77;39;28;0;0;16;0;5;10;0;0;3;0;58
"Site_f07_s02";"F07";7;100;90;65;18;0;54;0;5;6;13;5;4;2;0;54
"Site_f07_s03";"F07";7;100;92;0;48;27;0;23;33;13;17;0;5;17;4;74
"Site_f07_s04";"F07";7;100;83;36;0;0;0;0;29;0;7;0;0;7;3;77
"Site_f07_s05";"F07";7;100;76;0;37;0;0;26;16;8;0;8;8;1;5;54
"Site_f07_s06";"F07";7;100;90;0;0;0;10;22;0;16;19;0;2;0;3;87
"Site_f07_s07";"F07";7;100;85;0;39;0;0;0;34;14;0;0;3;0;1;74
"Site_f07_s08";"F07";7;100;85;59;40;0;0;15;0;16;0;8;2;2;3;48
"Site_f07_s09";"F07";7;100;87;34;0;0;10;22;8;0;7;3;1;0;0;77
"Site_f07_s10";"F07";7;100;87;0;33;0;22;13;55;0;10;2;4;0;6;58
"Site_f08_s01";"F08";8;100;68;0;25;0;0;23;8;6;21;0;4;0;3;43
"Site_f08_s02";"F08";8;100;92;0;7;0;31;25;12;0;0;17;8;0;0;79
"Site_f08_s03";"F08";8;100;95;0;47;0;11;26;13;13;4;0;3;1;0;88
"Site_f08_s04";"F08";8;100;57;0;26;0;0;0;0;14;10;9;1;0;2;32
"Site_f08_s05";"F08";8;100;83;49;27;0;0;0;23;0;22;0;0;0;0;49
"Site_f08_s06";"F08";8;100;77;0;0;14;7;26;7;0;2;2;5;0;0;66
"Site_f08_s07";"F08";8;100;80;0;0;28;0;34;11;2;19;7;3;0;0;64
"Site_f08_s08";"F08";8;100;88;34;58;1;0;20;12;14;10;5;2;4;4;50
"Site_f08_s09";"F08";8;100;82;0;29;0;0;35;20;18;15;0;0;0;0;65
"Site_f08_s10";"F08";8;100;96;73;52;0;0;0;17;0;9;0;0;0;1;76
"Site_f09_s01";"F09";9;100;82;39;30;0;0;42;15;0;0;7;0;0;1;29
"Site_f09_s02";"F09";9;100;86;36;0;0;0;0;14;0;12;0;1;0;3;75
"Site_f09_s03";"F09";9;100;93;40;0;0;29;26;13;5;3;13;8;0;2;65
"Site_f09_s04";"F09";9;100;65;0;0;0;4;42;13;4;6;0;3;0;5;33
"Site_f09_s05";"F09";9;100;96;67;52;13;59;18;13;0;3;0;1;0;0;75
"Site_f09_s06";"F09";9;100;79;0;0;0;38;0;14;0;3;15;4;0;0;68
"Site_f09_s07";"F09";9;100;97;0;16;0;5;29;15;7;6;0;0;0;1;93
"Site_f09_s08";"F09";9;100;57;0;0;0;0;9;22;0;10;4;9;0;0;37
"Site_f09_s09";"F09";9;100;88;57;35;0;0;41;29;9;7;0;2;0;4;57
"Site_f09_s10";"F09";9;100;82;35;42;0;0;43;24;7;4;40;5;2;3;50
"Site_f10_s01";"F10";10;100;83;63;0;26;0;0;13;0;4;6;4;1;0;57
"Site_f10_s02";"F10";10;100;80;0;33;3;0;41;21;4;2;0;2;0;0;61
"Site_f10_s03";"F10";10;100;94;0;35;0;21;57;30;0;2;0;5;0;0;81
"Site_f10_s04";"F10";10;100;74;0;25;0;0;18;8;2;2;0;2;0;0;63
"Site_f10_s05";"F10";10;100;90;0;22;0;21;35;23;0;3;0;5;0;5;78
"Site_f10_s06";"F10";10;100;70;0;0;0;14;0;5;4;5;5;15;0;3;58
"Site_f10_s07";"F10";10;100;90;0;36;0;0;58;11;0;6;0;2;0;2;64
"Site_f10_s08";"F10";10;100;82;0;48;0;11;22;13;0;4;18;0;2;2;59
"Site_f10_s09";"F10";10;100;78;0;61;0;8;0;2;0;5;3;0;0;0;55
"Site_f10_s10";"F10";10;100;84;0;31;0;14;10;10;6;13;5;3;4;3;71
