"SAMPLE_ID";"Formation_name";"form.nr";"Total";"num.with.colonies";"Species_01";"Species_02";"Species_03";"Species_04";"Species_05";"Species_06";"Species_07";"Species_08";"Species_09";"Species_10";"Species_11";"Species_12";"Species_Superspecies"
"Site_f01_s01";"F01";1;100;86;0;0;67;0;4;0;34;0;0;3;17;0;60
"Site_f01_s02";"F01";1;100;80;39;0;0;0;6;8;25;0;1;0;14;0;58
"Site_f01_s03";"F01";1;100;78;6;19;40;0;0;21;30;18;1;0;4;0;46
"Site_f01_s04";"F01";1;100;84;0;0;0;0;0;12;30;0;0;0;18;0;76
"Site_f01_s05";"F01";1;100;69;0;0;0;0;2;0;28;16;0;0;10;0;55
"Site_f01_s06";"F01";1;100;94;0;0;86;0;0;13;33;0;2;4;0;0;72
"Site_f01_s07";"F01";1;100;94;0;0;0;85;7;20;21;0;0;0;8;9;70
"Site_f01_s08";"F01";1;100;87;12;0;0;0;4;0;0;45;2;1;6;8;73
"Site_f01_s09";"F01";1;100;92;21;0;66;0;8;0;42;48;0;0;9;0;47
"Site_f01_s10";"F01";1;100;77;6;0;38;0;3;16;44;0;0;0;16;0;33
"Site_f02_s01";"F02";2;100;88;31;0;0;0;12;0;43;42;7;0;17;3;65
"Site_f02_s02";"F02";2;100;77;0;0;0;52;12;0;33;28;1;0;10;0;39
"Site_f02_s03";"F02";2;100;88;9;0;60;32;4;26;15;37;0;0;4;0;55
"Site_f02_s04";"F02";2;100;72;0;0;0;0;3;0;34;0;0;0;10;11;57
"Site_f02_s05";"F02";2;100;91;29;37;47;0;3;27;20;47;3;0;5;0;68
"Site_f02_s06";"F02";2;100;82;0;0;26;0;12;9;27;34;4;5;4;0;57
"Site_f02_s07";"F02";2;100;85;0;0;0;0;10;0;14;65;1;2;8;0;60
"Site_f02_s08";"F02";2;100;81;12;0;44;0;5;0;36;11;0;0;4;2;57
"Site_f02_s09";"F02";2;100;79;0;0;0;20;12;0;18;16;0;0;13;0;65
"Site_f02_s10";"F02";2;100;86;0;21;50;45;11;0;4;0;1;8;3;0;70
"Site_f03_s01";"F03";3;100;69;19;0;0;0;0;15;14;0;4;0;5;9;48
"Site_f03_s02";"F03";3;100;70;44;0;0;0;12;0;0;9;1;0;7;2;50
"Site_f03_s03";"F03";3;100;86;0;28;53;17;8;9;39;0;0;3;8;0;60
"Site_f03_s04";"F03";3;100;90;0;23;42;49;0;5;57;23;1;4;2;0;49
"Site_f03_s05";"F03";3;100;78;0;0;44;0;7;0;17;36;0;0;0;0;25
"Site_f03_s06";"F03";3;100;92;19;0;71;0;4;0;40;22;2;0;8;0;52
"Site_f03_s07";"F03";3;100;82;18;0;0;0;13;12;34;18;3;0;2;0;61
"Site_f03_s08";"F03";3;100;81;0;0;0;0;8;22;54;0;0;5;10;0;52
"Site_f03_s09";"F03";3;100;84;29;0;0;0;6;26;13;0;5;0;9;6;77
"Site_f03_s10";"F03";3;100;79;0;0;0;0;0;10;31;0;4;0;7;0;69
