"SAMPLE_ID";"Formation_name";"form.nr";"Total";"num.with.colonies";"Species_01";"Species_02";"Species_03";"Species_04";"Species_05";"Species_06";"Species_07";"Species_08";"Species_09";"Species_10";"Species_11";"Species_12";"Species_Superspecies"
"Site_f01_s01";"F01";1;100;97;16;0;68;49;0;41;49;0;0;0;3;0;80
"Site_f01_s02";"F01";1;100;83;18;0;0;0;5;14;23;0;2;0;9;0;76
"Site_f01_s03";"F01";1;100;83;0;0;0;0;3;16;9;29;0;0;26;0;68
"Site_f01_s04";"F01";1;100;78;3;0;65;0;8;0;38;0;3;0;20;0;39
"Site_f01_s05";"F01";1;100;87;24;0;58;0;8;24;32;0;0;0;16;0;49
"Site_f01_s06";"F01";1;100;89;20;0;60;44;10;0;42;0;0;0;10;2;59
"Site_f01_s07";"F01";1;100;71;25;0;0;0;4;0;33;0;0;0;0;0;46
"Site_f01_s08";"F01";1;100;76;0;0;0;0;5;0;45;43;1;0;7;0;55
"Site_f01_s09";"F01";1;100;90;10;0;61;55;4;0;24;22;1;4;6;0;18
"Site_f01_s10";"F01";1;100;83;18;0;0;0;3;21;0;0;5;3;2;13;65
"Site_f02_s01";"F02";2;100;78;0;14;0;0;11;11;22;41;0;0;13;0;56
"Site_f02_s02";"F02";2;100;83;0;0;55;0;0;0;27;0;0;0;0;0;68
"Site_f02_s03";"F02";2;100;84;11;0;0;58;4;0;51;0;0;0;0;0;48
"Site_f02_s04";"F02";2;100;76;0;0;0;0;6;16;11;35;0;2;10;0;43
"Site_f02_s05";"F02";2;100;94;0;0;34;65;6;23;35;0;0;6;11;0;72
"Site_f02_s06";"F02";2;100;96;26;49;76;0;8;13;44;8;0;0;10;0;66
"Site_f02_s07";"F02";2;100;91;0;0;70;0;11;5;45;30;8;0;0;0;38
"Site_f02_s08";"F02";2;100;80;0;0;0;0;0;0;13;0;1;0;15;0;77
"Site_f02_s09";"F02";2;100;91;12;53;46;0;3;4;19;0;5;3;4;0;70
"Site_f02_s10";"F02";2;100;78;0;0;56;0;8;14;0;0;0;0;4;0;54
"Site_f03_s01";"F03";3;100;69;0;0;32;0;5;0;14;22;0;3;3;0;27
"Site_f03_s02";"F03";3;100;87;53;0;0;0;8;9;12;19;3;3;6;0;57
"Site_f03_s03";"F03";3;100;82;24;0;43;27;14;15;32;0;7;0;18;7;50
