"SAMPLE_ID";"Formation_name";"form.nr";"Total";"num.with.colonies";"Species_01";"Species_02";"Species_03";"Species_04";"Species_05";"Species_06";"Species_07";"Species_08";"Species_09";"Species_10";"Species_11";"Species_12";"Species_Superspecies"
"Site_f01_s01";"F01";1;100;95;0;0;141;207;14;12;55;19;0;6;21;25;142
"Site_f01_s02";"F01";1;100;54;0;0;0;0;0;0;0;14;0;3;5;0;121
"Site_f01_s03";"F01";1;100;80;10;0;61;0;11;0;97;54;1;0;12;0;186
"Site_f01_s04";"F01";1;100;86;0;0;80;0;1;13;19;0;0;0;22;0;187
"Site_f01_s05";"F01";1;100;84;0;0;68;143;0;0;30;0;0;0;45;13;76
"Site_f01_s06";"F01";1;100;85;32;0;0;0;5;0;134;53;0;0;10;0;173
"Site_f01_s07";"F01";1;100;91;0;0;163;84;9;13;52;54;4;0;12;0;79
"Site_f01_s08";"F01";1;100;88;0;0;147;0;8;0;47;0;3;0;12;0;224
"Site_f01_s09";"F01";1;100;88;12;0;0;0;5;0;38;0;0;1;17;10;755
"Site_f01_s10";"F01";1;100;82;28;16;0;0;9;32;40;0;0;0;5;15;152
"Site_f02_s01";"F02";2;100;91;0;0;377;0;6;18;54;0;0;0;0;0;93
"Site_f02_s02";"F02";2;100;84;0;0;78;94;12;0;75;0;1;1;4;0;119
"Site_f02_s03";"F02";2;100;84;0;0;174;0;5;10;71;14;1;0;9;0;86
"Site_f02_s04";"F02";2;100;91;0;0;194;0;0;8;32;0;0;0;5;0;319
"Site_f02_s05";"F02";2;100;89;0;89;40;0;11;33;32;0;0;7;18;0;164
"Site_f02_s06";"F02";2;100;79;0;0;143;0;6;114;0;0;0;0;20;0;86
"Site_f02_s07";"F02";2;100;88;0;0;241;0;0;0;297;0;2;0;9;0;81
"Site_f02_s08";"F02";2;100;92;0;0;283;105;6;0;16;29;2;0;1;18;257
"Site_f02_s09";"F02";2;100;95;0;25;0;257;7;41;33;16;0;0;0;8;177
"Site_f02_s10";"F02";2;100;99;0;0;267;45;7;0;348;26;1;0;13;0;202
"Site_f03_s01";"F03";3;100;65;16;0;0;0;0;0;52;0;1;0;4;0;127
"Site_f03_s02";"F03";3;100;84;3;0;96;0;42;0;30;41;3;0;3;0;157
"Site_f03_s03";"F03";3;100;92;15;0;32;126;6;16;55;40;5;0;4;3;260
"Site_f03_s04";"F03";3;100;89;42;122;0;0;6;0;52;0;2;8;10;0;219
"Site_f03_s05";"F03";3;100;78;0;82;0;0;11;26;14;33;0;10;8;0;98
"Site_f03_s06";"F03";3;100;90;84;48;84;0;12;0;0;0;4;0;8;2;519
"Site_f03_s07";"F03";3;100;86;0;0;53;0;11;2;71;30;0;0;7;2;232
"Site_f03_s08";"F03";3;100;89;73;0;0;0;8;0;32;7;3;13;0;0;352
"Site_f03_s09";"F03";3;100;80;0;0;0;0;17;71;63;0;2;3;0;6;126
"Site_f03_s10";"F03";3;100;78;0;33;60;0;2;0;44;0;0;3;13;0;147
"Site_f04_s01";"F04";4;100;90;0;48;87;0;17;23;16;0;1;2;15;27;92
"Site_f04_s02";"F04";4;100;89;51;0;98;35;27;0;28;20;0;13;0;0;384
"Site_f04_s03";"F04";4;100;89;41;0;125;69;12;0;100;35;0;0;8;0;126
"Site_f04_s04";"F04";4;100;85;26;0;60;0;16;0;22;21;5;5;5;17;224
"Site_f04_s05";"F04";4;100;85;84;0;61;0;7;39;19;0;0;2;4;0;213
"Site_f04_s06";"F04";4;100;90;55;0;170;0;23;50;13;0;4;6;2;0;173
"Site_f04_s07";"F04";4;100;77;0;37;73;46;15;23;0;0;0;0;0;0;170
"Site_f04_s08";"F04";4;100;88;0;18;244;0;0;3;15;64;4;0;6;6;125
"Site_f04_s09";"F04";4;100;69;0;0;0;32;15;0;15;34;2;5;0;5;146
"Site_f04_s10";"F04";4;100;85;81;20;138;0;13;0;23;13;7;0;0;13;107
"Site_f05_s01";"F05";5;100;72;0;0;0;35;16;0;14;9;0;0;0;10;134
"Site_f05_s02";"F05";5;100;69;19;0;0;0;11;12;21;0;0;10;5;0;140
"Site_f05_s03";"F05";5;100;74;0;0;18;40;14;35;0;17;0;0;0;0;109
"Site_f05_s04";"F05";5;100;84;23;0;16;0;5;16;11;34;3;0;0;5;315
"Site_f05_s05";"F05";5;100;95;0;0;128;0;33;23;30;6;0;0;2;4;381
"Site_f05_s06";"F05";5;100;80;29;43;0;139;13;10;42;12;2;0;0;0;116
"Site_f05_s07";"F05";5;100;88;0;0;63;94;0;17;0;29;0;8;10;4;269
"Site_f05_s08";"F05";5;100;92;0;0;43;74;4;5;8;26;3;5;2;7;405
"Site_f05_s09";"F05";5;100;86;0;0;27;0;27;0;26;15;0;0;3;1;304
"Site_f05_s10";"F05";5;100;92;50;38;0;103;23;0;24;45;0;0;5;0;131
"Site_f06_s01";"F06";6;100;68;0;0;0;0;11;39;21;0;1;2;4;1;79
"Site_f06_s02";"F06";6;100;86;0;68;0;0;21;14;25;0;0;0;0;0;254
"Site_f06_s03";"F06";6;100;85;28;0;0;22;26;14;0;13;0;0;5;4;396
"Site_f06_s04";"F06";6;100;87;0;0;55;0;24;21;83;24;5;1;5;0;214
"Site_f06_s05";"F06";6;100;75;0;0;62;0;25;37;21;20;6;10;8;3;51
"Site_f06_s06";"F06";6;100;69;0;0;0;68;13;16;0;19;0;1;0;6;85
"Site_f06_s07";"F06";6;100;72;49;0;0;0;8;0;41;10;7;0;0;0;121
"Site_f06_s08";"F06";6;100;73;0;0;0;0;16;0;0;13;5;0;0;4;229
"Site_f06_s09";"F06";6;100;77;115;0;32;0;43;5;12;30;7;13;1;0;41
"Site_f06_s10";"F06";6;100;81;77;0;0;0;16;0;19;0;2;7;1;0;289
"Site_f07_s01";"F07";7;100;80;0;0;0;23;54;65;9;6;5;3;0;0;178
"Site_f07_s02";"F07";7;100;76;0;38;19;0;41;0;7;29;3;0;0;6;132
"Site_f07_s03";"F07";7;100;81;0;37;0;24;38;22;24;0;0;0;0;2;143
"Site_f07_s04";"F07";7;100;85;0;64;0;39;56;0;0;13;0;12;0;0;195
"Site_f07_s05";"F07";7;100;93;82;84;0;63;107;0;0;8;0;6;0;2;281
"Site_f07_s06";"F07";7;100;87;50;36;41;54;109;2;7;24;4;5;4;0;164
"Site_f07_s07";"F07";7;100;85;129;73;0;12;32;21;23;0;6;3;2;0;111
"Site_f07_s08";"F07";7;100;90;32;69;0;9;61;0;12;0;13;4;3;0;305
