"SAMPLE_ID";"Formation_name";"form.nr";"Total";"num.with.colonies";"Species_01";"Species_02";"Species_03";"Species_04";"Species_05";"Species_06";"Species_07";"Species_08";"Species_09";"Species_10";"Species_11";"Species_12";"Species_Superspecies"
"Site_f01_s01";"F01";1;100;93;0;0;106;0;5;0;59;49;0;0;20;0;353
"Site_f01_s02";"F01";1;100;88;0;0;348;0;5;1;47;0;2;0;9;0;152
"Site_f01_s03";"F01";1;100;82;0;0;0;0;7;0;79;0;0;0;14;15;230
"Site_f01_s04";"F01";1;100;74;0;0;135;0;1;0;25;0;1;0;10;0;127
"Site_f01_s05";"F01";1;100;96;6;77;0;0;0;0;216;0;1;0;6;0;300
"Site_f01_s06";"F01";1;100;89;0;0;204;0;0;0;0;26;0;2;12;23;391
"Site_f01_s07";"F01";1;100;75;41;0;0;0;9;0;33;0;2;4;18;0;157
"Site_f01_s08";"F01";1;100;88;0;0;186;0;7;0;18;113;0;2;7;0;109
"Site_f01_s09";"F01";1;100;92;54;0;296;0;7;0;86;41;2;0;10;6;76
"Site_f01_s10";"F01";1;100;77;0;0;0;0;0;11;31;112;0;1;0;0;104
"Site_f02_s01";"F02";2;100;78;0;0;0;0;4;10;60;37;0;0;9;0;146
"Site_f02_s02";"F02";2;100;74;0;0;0;0;8;0;18;54;4;0;0;13;134
"Site_f02_s03";"F02";2;100;87;0;0;0;0;12;28;67;72;1;0;14;0;218
"Site_f02_s04";"F02";2;100;77;0;0;0;0;21;38;51;0;0;0;0;19;157
"Site_f02_s05";"F02";2;100;78;0;0;130;0;4;29;72;44;3;0;2;0;76
"Site_f02_s06";"F02";2;100;95;0;98;627;0;12;4;85;56;2;0;0;0;242
"Site_f02_s07";"F02";2;100;82;0;76;83;0;9;20;22;0;0;0;2;0;82
"Site_f02_s08";"F02";2;100;75;31;0;0;0;4;0;24;50;1;4;4;0;159
"Site_f02_s09";"F02";2;100;74;13;0;0;0;4;0;10;0;3;2;14;3;165
"Site_f02_s10";"F02";2;100;93;0;0;209;266;7;4;17;36;2;0;8;0;172
"Site_f03_s01";"F03";3;100;83;0;0;27;292;10;0;43;43;3;0;9;0;157
"Site_f03_s02";"F03";3;100;85;54;0;0;0;7;69;92;22;1;0;12;2;170
"Site_f03_s03";"F03";3;100;72;85;0;61;0;5;0;20;0;0;0;4;0;55
"Site_f03_s04";"F03";3;100;68;0;0;0;0;7;18;0;0;0;0;0;23;221
"Site_f03_s05";"F03";3;100;56;0;0;0;0;0;0;33;0;0;0;0;0;100
"Site_f03_s06";"F03";3;100;91;32;0;134;104;4;0;46;32;3;6;0;0;89
"Site_f03_s07";"F03";3;100;86;0;39;113;0;18;19;0;29;0;0;7;0;320
"Site_f03_s08";"F03";3;100;80;0;0;0;73;14;17;61;37;0;0;10;6;73
"Site_f03_s09";"F03";3;100;88;0;0;81;0;9;0;45;22;2;2;8;17;199
"Site_f03_s10";"F03";3;100;73;0;0;100;0;3;0;25;0;3;0;3;0;145
"Site_f04_s01";"F04";4;100;96;64;21;0;47;13;0;50;27;0;5;0;0;552
"Site_f04_s02";"F04";4;100;77;0;0;117;0;7;22;44;23;0;0;4;7;82
"Site_f04_s03";"F04";4;100;82;45;0;0;0;9;18;0;34;0;0;5;5;203
"Site_f04_s04";"F04";4;100;97;0;0;0;135;11;19;39;32;2;0;9;0;853
"Site_f04_s05";"F04";4;100;88;0;81;52;0;5;39;19;0;1;5;15;1;97
"Site_f04_s06";"F04";4;100;90;72;51;0;79;14;0;40;26;0;0;21;7;355
"Site_f04_s07";"F04";4;100;78;0;32;0;0;8;8;55;0;2;0;5;0;215
"Site_f04_s08";"F04";4;100;82;0;0;0;0;0;37;35;0;0;3;0;5;342
"Site_f04_s09";"F04";4;100;96;49;0;79;0;8;37;31;0;2;0;10;0;368
"Site_f04_s10";"F04";4;100;93;23;0;47;139;7;0;0;52;0;0;0;0;160
"Site_f05_s01";"F05";5;100;75;17;0;0;0;26;25;27;0;2;0;29;4;110
"Site_f05_s02";"F05";5;100;98;0;80;52;54;0;32;22;36;2;6;4;2;654
"Site_f05_s03";"F05";5;100;73;0;37;0;0;28;0;26;0;0;13;0;0;187
"Site_f05_s04";"F05";5;100;90;58;0;74;0;15;22;0;39;9;0;2;0;204
"Site_f05_s05";"F05";5;100;80;66;0;0;48;0;28;14;30;1;1;2;1;85
"Site_f05_s06";"F05";5;100;69;59;0;0;0;0;14;0;9;0;0;0;0;117
"Site_f05_s07";"F05";5;100;80;37;0;32;170;5;12;0;0;2;3;0;6;33
"Site_f05_s08";"F05";5;100;81;36;39;0;0;0;10;126;0;1;0;10;14;125
"Site_f05_s09";"F05";5;100;91;56;0;94;0;29;46;0;29;1;6;4;1;245
"Site_f05_s10";"F05";5;100;67;19;0;0;0;0;0;53;0;0;0;4;0;138
"Site_f06_s01";"F06";6;100;92;34;81;0;0;10;14;37;4;7;11;5;0;372
"Site_f06_s02";"F06";6;100;82;74;0;47;15;42;23;4;17;0;0;2;0;56
"Site_f06_s03";"F06";6;100;76;0;0;0;36;23;0;18;16;0;0;0;2;172
"Site_f06_s04";"F06";6;100;80;0;74;82;17;6;20;8;21;3;4;0;0;133
"Site_f06_s05";"F06";6;100;78;0;74;0;46;0;18;6;17;5;0;0;1;103
"Site_f06_s06";"F06";6;100;88;44;0;0;73;30;0;13;0;11;1;4;0;203
"Site_f06_s07";"F06";6;100;76;67;0;0;0;34;53;35;0;0;0;1;4;97
"Site_f06_s08";"F06";6;100;89;101;31;0;0;53;8;33;13;0;0;3;2;256
"Site_f06_s09";"F06";6;100;64;0;86;0;0;0;6;13;4;9;1;1;4;59
"Site_f06_s10";"F06";6;100;83;0;0;0;70;22;28;29;0;19;11;1;3;132
"Site_f07_s01";"F07";7;100;67;0;0;0;12;0;4;8;27;14;0;3;0;81
"Site_f07_s02";"F07";7;100;84;0;0;50;46;14;0;21;29;9;0;0;6;340
"Site_f07_s03";"F07";7;100;70;0;0;46;0;48;33;14;3;5;0;7;0;126
"Site_f07_s04";"F07";7;100;83;0;30;0;49;33;12;21;5;0;9;9;0;174
"Site_f07_s05";"F07";7;100;90;0;0;0;0;14;14;20;6;9;10;2;0;473
"Site_f07_s06";"F07";7;100;93;0;0;193;0;40;6;61;15;0;5;5;0;260
"Site_f07_s07";"F07";7;100;86;0;209;0;56;28;0;21;25;0;1;0;3;134
"Site_f07_s08";"F07";7;100;93;66;103;43;0;41;14;24;6;25;0;3;3;213
"Site_f07_s09";"F07";7;100;87;0;0;0;41;0;33;8;20;3;3;0;1;326
"Site_f07_s10";"F07";7;100;83;76;108;0;0;20;0;16;0;0;0;0;0;107
"Site_f08_s01";"F08";8;100;78;0;28;0;16;70;37;8;5;7;2;0;1;139
"Site_f08_s02";"F08";8;100;88;0;30;22;72;68;10;4;0;6;4;1;1;113
"Site_f08_s03";"F08";8;100;91;0;30;32;11;89;10;13;11;0;4;3;2;333
"Site_f08_s04";"F08";8;100;79;74;0;0;0;17;30;6;20;0;9;0;2;192
"Site_f08_s05";"F08";8;100;84;0;126;0;10;25;42;0;24;7;7;5;0;212
"Site_f08_s06";"F08";8;100;91;45;68;0;0;200;21;21;4;11;2;0;2;509
"Site_f08_s07";"F08";8;100;83;147;0;57;0;32;6;8;16;6;2;3;1;144
