"SAMPLE_ID";"Formation_name";"form.nr";"Total";"num.with.colonies";"Species_01";"Species_02";"Species_03";"Species_04";"Species_05";"Species_06";"Species_07";"Species_08";"Species_09";"Species_10";"Species_11";"Species_12";"Species_Superspecies"
"Site_f01_s01";"F01";1;100;94;21;0;0;0;0;0;43;49;3;6;5;0;87
"Site_f01_s02";"F01";1;100;81;0;0;49;0;9;20;13;0;0;1;16;0;60
"Site_f01_s03";"F01";1;100;86;0;0;73;0;12;9;31;13;0;0;5;0;53
"Site_f01_s04";"F01";1;100;80;0;0;0;0;2;13;35;0;3;0;0;0;69
"Site_f01_s05";"F01";1;100;93;0;0;70;0;10;28;39;0;0;0;34;0;57
"Site_f01_s06";"F01";1;100;77;0;0;32;0;2;29;30;23;0;0;0;9;28
"Site_f01_s07";"F01";1;100;87;26;0;0;0;3;0;39;0;0;0;5;0;72
"Site_f01_s08";"F01";1;100;87;0;0;62;0;7;3;27;0;0;0;7;23;63
"Site_f01_s09";"F01";1;100;83;0;0;56;0;9;15;39;29;2;0;11;0;36
"Site_f01_s10";"F01";1;100;87;0;0;0;0;2;23;27;34;0;0;3;0;75
"Site_f02_s01";"F02";2;100;78;21;0;0;0;0;22;17;25;0;0;10;0;49
"Site_f02_s02";"F02";2;100;86;0;0;0;0;5;0;26;33;0;0;5;0;73
"Site_f02_s03";"F02";2;100;75;0;0;0;0;3;13;25;46;1;0;5;0;39
"Site_f02_s04";"F02";2;100;97;25;0;0;81;12;0;21;0;2;0;7;0;76
"Site_f02_s05";"F02";2;100;87;0;32;49;0;0;0;47;29;0;3;7;10;57
"Site_f02_s06";"F02";2;100;86;17;0;48;0;6;22;32;13;0;0;6;8;61
"Site_f02_s07";"F02";2;100;82;0;0;0;0;3;0;0;25;1;4;20;0;69
"Site_f02_s08";"F02";2;100;98;0;0;57;0;0;23;44;0;3;0;0;10;88
"Site_f02_s09";"F02";2;100;90;0;0;72;0;3;15;21;19;0;1;6;6;52
"Site_f02_s10";"F02";2;100;91;14;0;59;63;0;0;38;13;0;0;0;0;49
"Site_f03_s01";"F03";3;100;82;0;0;36;0;8;14;9;41;1;0;8;2;29
"Site_f03_s02";"F03";3;100;88;0;0;60;49;14;19;28;0;0;9;6;7;45
"Site_f03_s03";"F03";3;100;78;0;0;52;0;9;0;35;0;0;1;1;14;46
"Site_f03_s04";"F03";3;100;82;12;0;36;0;0;0;21;29;4;0;8;0;58
"Site_f03_s05";"F03";3;100;85;14;46;56;0;0;16;23;32;0;2;8;0;50
"Site_f03_s06";"F03";3;100;77;0;0;45;42;0;13;17;0;0;0;5;0;41
