"SAMPLE_ID";"Formation_name";"form.nr";"Total";"num.with.colonies";"Species_01";"Species_02";"Species_03";"Species_04";"Species_05";"Species_06";"Species_07";"Species_08";"Species_09";"Species_10";"Species_11";"Species_12";"Species_Superspecies"
"Site_f01_s01";"F01";1;100;96;0;37;345;0;0;19;51;0;1;0;0;30;77
"Site_f01_s02";"F01";1;100;90;13;59;0;0;18;16;213;0;2;0;4;0;337
"Site_f01_s03";"F01";1;100;90;26;0;116;0;7;11;76;0;0;0;9;0;263
"Site_f01_s04";"F01";1;100;97;0;0;95;0;7;14;21;0;0;0;17;0;960
"Site_f01_s05";"F01";1;100;96;0;74;506;0;16;10;63;0;0;0;22;0;192
"Site_f01_s06";"F01";1;100;86;0;0;0;0;5;9;45;60;4;5;0;0;228
"Site_f01_s07";"F01";1;100;80;0;0;164;0;0;0;30;74;2;0;0;0;99
"Site_f01_s08";"F01";1;100;93;0;0;147;0;4;21;94;70;0;0;14;9;386
"Site_f01_s09";"F01";1;100;83;0;0;0;82;16;18;0;18;0;0;45;0;111
"Site_f01_s10";"F01";1;100;94;0;0;207;0;14;0;52;44;0;0;13;0;221
"Site_f02_s01";"F02";2;100;67;0;0;0;0;0;25;60;20;1;0;10;0;118
"Site_f02_s02";"F02";2;100;92;0;0;80;224;15;0;45;0;1;0;4;0;132
"Site_f02_s03";"F02";2;100;92;0;136;289;76;24;0;64;0;0;0;5;0;107
"Site_f02_s04";"F02";2;100;88;18;0;235;0;6;0;0;0;0;1;17;0;84
"Site_f02_s05";"F02";2;100;97;0;37;0;238;9;6;126;118;2;13;9;11;166
"Site_f02_s06";"F02";2;100;85;21;0;124;164;21;32;18;0;1;0;4;0;83
"Site_f02_s07";"F02";2;100;67;24;0;0;0;11;27;26;0;1;5;0;2;120
"Site_f02_s08";"F02";2;100;80;0;71;141;0;17;0;43;0;0;0;2;0;64
"Site_f02_s09";"F02";2;100;72;35;0;30;0;8;7;49;60;1;0;2;0;36
"Site_f02_s10";"F02";2;100;91;0;0;333;0;0;0;53;16;2;4;14;0;211
"Site_f03_s01";"F03";3;100;80;0;0;0;0;0;22;118;24;3;2;15;0;304
"Site_f03_s02";"F03";3;100;77;0;0;0;0;18;33;31;38;0;2;22;10;245
"Site_f03_s03";"F03";3;100;86;0;0;0;0;6;22;34;62;0;6;0;9;267
"Site_f03_s04";"F03";3;100;86;30;0;0;139;25;20;0;12;2;5;3;0;115
"Site_f03_s05";"F03";3;100;89;35;0;99;0;11;15;68;14;0;4;9;9;428
"Site_f03_s06";"F03";3;100;81;0;0;105;0;18;24;32;0;0;0;6;0;115
"Site_f03_s07";"F03";3;100;78;0;0;26;0;24;8;29;53;5;0;0;22;128
"Site_f03_s08";"F03";3;100;90;29;0;0;145;6;18;38;0;6;0;1;0;175
"Site_f03_s09";"F03";3;100;73;0;0;0;0;20;9;46;21;3;0;14;0;193
"Site_f03_s10";"F03";3;100;83;0;0;73;0;0;13;19;93;1;3;17;0;234
"Site_f04_s01";"F04";4;100;92;34;0;106;0;29;52;20;0;3;0;6;11;277
"Site_f04_s02";"F04";4;100;90;50;0;0;92;5;12;43;53;0;0;0;8;170
"Site_f04_s03";"F04";4;100;86;0;43;55;0;3;9;3;45;0;0;2;0;198
"Site_f04_s04";"F04";4;100;90;31;0;0;74;38;28;41;37;0;7;0;0;206
"Site_f04_s05";"F04";4;100;53;0;0;0;0;27;0;26;13;0;1;7;0;91
"Site_f04_s06";"F04";4;100;79;0;0;0;0;10;0;40;22;1;1;3;0;216
"Site_f04_s07";"F04";4;100;89;30;57;75;0;6;31;49;35;0;6;10;4;52
"Site_f04_s08";"F04";4;100;68;0;0;0;0;7;0;28;41;1;9;4;4;140
"Site_f04_s09";"F04";4;100;83;0;0;57;0;0;0;56;26;0;3;1;3;187
"Site_f04_s10";"F04";4;100;81;45;24;24;0;6;13;31;22;2;0;0;12;114
"Site_f05_s01";"F05";5;100;86;101;0;0;78;0;30;22;12;1;2;0;4;306
"Site_f05_s02";"F05";5;100;85;0;0;123;0;21;21;13;14;6;2;1;3;144
"Site_f05_s03";"F05";5;100;76;40;39;0;0;0;8;0;41;1;4;2;2;158
"Site_f05_s04";"F05";5;100;77;0;0;0;82;11;13;72;0;0;0;4;4;92
"Site_f05_s05";"F05";5;100;83;0;31;66;23;13;14;23;17;0;0;0;1;159
"Site_f05_s06";"F05";5;100;83;0;0;19;0;12;7;0;25;5;1;6;0;388
"Site_f05_s07";"F05";5;100;91;73;54;0;54;38;14;23;38;5;1;2;5;247
"Site_f05_s08";"F05";5;100;80;0;0;0;55;13;12;16;0;0;0;0;8;427
