"SAMPLE_ID";"Formation_name";"form.nr";"Total";"num.with.colonies";"Species_01";"Species_02";"Species_03";"Species_04";"Species_05";"Species_06";"Species_07";"Species_08";"Species_09";"Species_10";"Species_11";"Species_12";"Species_Superspecies"
"Site_f01_s01";"F01";1;100;83;0;0;40;0;3;22;31;0;0;0;20;0;71
"Site_f01_s02";"F01";1;100;91;0;0;73;0;12;0;34;0;0;2;9;0;56
"Site_f01_s03";"F01";1;100;83;0;0;34;0;4;15;19;15;0;6;11;0;78
"Site_f01_s04";"F01";1;100;87;0;0;0;0;10;17;18;0;0;0;14;0;80
"Site_f01_s05";"F01";1;100;93;0;42;0;56;4;0;36;0;0;0;9;0;68
"Site_f01_s06";"F01";1;100;79;12;0;0;0;0;6;30;47;0;0;8;0;48
"Site_f01_s07";"F01";1;100;63;0;7;0;0;5;0;21;0;1;0;5;0;49
"Site_f01_s08";"F01";1;100;91;0;48;72;0;6;0;40;0;1;0;6;0;52
"Site_f01_s09";"F01";1;100;83;21;0;58;0;8;9;36;0;4;0;6;0;38
"Site_f01_s10";"F01";1;100;77;0;0;48;0;0;13;27;0;0;0;3;0;55
"Site_f02_s01";"F02";2;100;89;0;0;76;0;8;0;24;20;2;0;0;0;64
"Site_f02_s02";"F02";2;100;60;22;0;0;0;6;7;0;0;0;0;5;0;47
"Site_f02_s03";"F02";2;100;82;0;0;44;0;0;13;35;0;0;0;15;12;48
"Site_f02_s04";"F02";2;100;84;3;38;0;0;7;0;30;0;0;0;0;0;66
"Site_f02_s05";"F02";2;100;82;14;0;0;0;1;15;21;40;1;0;7;0;66
"Site_f02_s06";"F02";2;100;90;0;0;54;35;6;7;27;38;1;0;6;0;49
"Site_f02_s07";"F02";2;100;85;0;0;0;48;6;8;72;0;1;0;0;0;42
"Site_f02_s08";"F02";2;100;88;20;0;38;31;3;34;28;34;1;1;8;6;60
"Site_f02_s09";"F02";2;100;83;24;0;19;0;9;7;42;0;0;0;7;7;65
"Site_f02_s10";"F02";2;100;86;0;0;36;0;5;0;32;36;0;2;5;7;57
"Site_f03_s01";"F03";3;100;73;0;0;0;0;19;0;7;45;3;0;1;2;58
"Site_f03_s02";"F03";3;100;83;21;0;0;38;0;25;21;17;3;0;6;0;50
"Site_f03_s03";"F03";3;100;92;16;0;51;0;0;0;23;18;1;0;4;0;86
"Site_f03_s04";"F03";3;100;98;37;51;83;0;10;0;17;10;1;6;10;0;59
"Site_f03_s05";"F03";3;100;96;0;48;50;40;10;19;26;35;0;0;17;0;78
"Site_f03_s06";"F03";3;100;79;13;0;54;0;3;0;25;20;2;0;3;0;39
"Site_f03_s07";"F03";3;100;86;49;0;25;0;11;0;14;33;0;3;0;0;49
