"SAMPLE_ID";"Formation_name";"form.nr";"Total";"num.with.colonies";"Species_01";"Species_02";"Species_03";"Species_04";"Species_05";"Species_06";"Species_07";"Species_08";"Species_09";"Species_10";"Species_11";"Species_12";"Species_Superspecies"
"Site_f01_s01";"F01";1;100;92;1;0;0;305;5;24;47;68;1;0;22;0;246
"Site_f01_s02";"F01";1;100;97;33;61;591;0;3;0;63;0;0;2;12;0;286
"Site_f01_s03";"F01";1;100;78;0;0;0;0;0;0;41;33;0;7;0;0;200
"Site_f01_s04";"F01";1;100;90;27;0;86;0;13;21;179;0;1;0;12;33;236
"Site_f01_s05";"F01";1;100;96;0;0;161;0;0;0;46;0;0;0;6;0;585
"Site_f01_s06";"F01";1;100;93;0;0;224;0;8;21;109;67;0;0;12;0;326
"Site_f01_s07";"F01";1;100;79;0;39;92;0;5;18;37;0;1;0;9;13;83
"Site_f01_s08";"F01";1;100;88;11;58;74;0;3;22;30;0;1;9;13;0;90
"Site_f01_s09";"F01";1;100;97;23;0;219;207;2;23;83;28;0;0;6;3;260
"Site_f01_s10";"F01";1;100;90;0;0;146;0;7;0;50;25;0;0;9;7;331
"Site_f02_s01";"F02";2;100;93;0;0;161;0;19;0;0;44;0;0;7;0;264
"Site_f02_s02";"F02";2;100;92;0;0;382;0;0;0;63;0;2;0;31;5;167
"Site_f02_s03";"F02";2;100;93;35;0;119;0;12;0;22;0;2;0;9;0;298
"Site_f02_s04";"F02";2;100;74;4;0;0;0;0;0;0;37;3;0;2;17;184
"Site_f02_s05";"F02";2;100;84;0;0;50;0;7;0;28;0;0;0;31;0;216
"Site_f02_s06";"F02";2;100;83;0;0;0;0;14;0;96;0;3;0;5;16;208
"Site_f02_s07";"F02";2;100;91;0;0;183;0;30;9;91;27;1;0;8;0;133
"Site_f02_s08";"F02";2;100;93;15;0;134;0;10;18;81;0;0;0;8;0;256
"Site_f02_s09";"F02";2;100;96;0;0;180;0;0;10;50;70;0;6;7;7;635
"Site_f02_s10";"F02";2;100;65;0;0;0;0;12;33;31;31;0;0;1;0;86
"Site_f03_s01";"F03";3;100;84;14;0;0;133;8;0;73;0;0;0;0;0;232
"Site_f03_s02";"F03";3;100;72;0;0;70;0;0;19;31;0;1;0;0;5;103
"Site_f03_s03";"F03";3;100;81;0;0;208;0;38;0;73;0;0;0;0;0;63
"Site_f03_s04";"F03";3;100;92;0;107;69;0;8;26;21;15;4;7;9;0;406
"Site_f03_s05";"F03";3;100;87;0;0;0;0;5;10;56;62;0;2;13;0;526
"Site_f03_s06";"F03";3;100;79;0;0;156;39;0;0;0;0;2;0;17;0;156
"Site_f03_s07";"F03";3;100;91;0;0;129;0;4;0;30;37;1;10;7;0;258
"Site_f03_s08";"F03";3;100;77;0;0;0;0;15;0;24;47;0;3;1;5;265
"Site_f03_s09";"F03";3;100;79;23;0;65;0;10;0;39;0;1;11;0;15;101
"Site_f03_s10";"F03";3;100;89;0;0;0;0;2;0;57;38;0;0;9;0;461
"Site_f04_s01";"F04";4;100;55;0;0;43;0;26;8;0;0;0;5;0;5;65
"Site_f04_s02";"F04";4;100;84;0;0;0;0;4;22;28;12;0;0;0;7;282
"Site_f04_s03";"F04";4;100;84;0;0;76;90;11;0;44;37;3;5;2;0;89
"Site_f04_s04";"F04";4;100;86;73;0;0;0;0;9;12;0;0;0;7;0;316
"Site_f04_s05";"F04";4;100;82;0;42;0;67;9;0;88;0;0;12;5;0;141
"Site_f04_s06";"F04";4;100;90;0;0;99;124;11;40;19;35;0;1;0;0;232
"Site_f04_s07";"F04";4;100;79;26;0;0;102;14;14;21;11;6;0;0;0;150
"Site_f04_s08";"F04";4;100;89;0;0;88;0;0;21;19;0;0;8;3;0;229
"Site_f04_s09";"F04";4;100;90;0;0;0;184;4;16;37;85;0;5;5;0;137
"Site_f04_s10";"F04";4;100;67;0;17;0;0;5;17;13;13;3;0;0;0;157
"Site_f05_s01";"F05";5;100;89;0;0;0;175;0;25;19;0;3;3;5;0;299
"Site_f05_s02";"F05";5;100;85;42;100;0;80;10;0;18;0;6;3;0;1;158
"Site_f05_s03";"F05";5;100;87;0;145;0;0;43;16;24;18;8;5;2;0;157
"Site_f05_s04";"F05";5;100;94;0;0;117;0;0;6;10;21;5;0;8;0;491
"Site_f05_s05";"F05";5;100;70;0;0;0;0;0;42;29;28;3;0;0;0;165
"Site_f05_s06";"F05";5;100;89;0;76;66;83;20;29;34;27;4;0;17;0;105
"Site_f05_s07";"F05";5;100;71;0;0;0;0;46;21;29;33;3;2;17;0;76
"Site_f05_s08";"F05";5;100;84;18;0;63;43;28;21;0;20;0;2;0;0;136
"Site_f05_s09";"F05";5;100;78;0;23;78;0;0;14;33;3;5;0;0;7;129
"Site_f05_s10";"F05";5;100;76;0;0;0;0;19;10;27;27;8;0;3;0;140
"Site_f06_s01";"F06";6;100;76;0;0;0;0;25;23;7;12;0;3;11;1;129
"Site_f06_s02";"F06";6;100;58;0;0;0;0;13;0;31;8;10;5;0;3;128
"Site_f06_s03";"F06";6;100;87;19;56;11;47;8;23;16;15;12;0;0;3;238
"Site_f06_s04";"F06";6;100;80;0;0;15;0;0;15;24;16;3;1;1;0;178
"Site_f06_s05";"F06";6;100;88;0;0;0;43;18;44;32;6;3;5;0;2;221
"Site_f06_s06";"F06";6;100;82;0;43;0;0;0;64;24;8;3;4;0;0;130
"Site_f06_s07";"F06";6;100;95;59;35;0;0;8;57;38;27;0;9;0;10;426
"Site_f06_s08";"F06";6;100;75;0;46;0;0;0;34;0;15;0;0;0;3;169
"Site_f06_s09";"F06";6;100;88;77;0;38;85;10;31;0;11;5;0;3;7;192
"Site_f06_s10";"F06";6;100;78;155;0;0;0;0;27;0;13;2;0;0;2;149
"Site_f07_s01";"F07";7;100;79;0;46;0;0;12;38;14;34;0;3;0;0;245
"Site_f07_s02";"F07";7;100;83;23;30;25;30;16;36;6;2;0;3;0;0;177
"Site_f07_s03";"F07";7;100;80;0;0;29;0;30;30;0;18;5;6;0;0;289
"Site_f07_s04";"F07";7;100;100;111;33;0;0;27;30;17;8;5;4;1;0;451
"Site_f07_s05";"F07";7;100;78;0;0;0;70;23;23;17;12;0;8;0;4;114
"Site_f07_s06";"F07";7;100;91;101;0;0;35;17;21;0;28;4;1;4;4;117
"Site_f07_s07";"F07";7;100;93;182;0;0;49;27;16;17;33;5;5;4;2;167
