"SAMPLE_ID";"Formation_name";"form.nr";"Total";"num.with.colonies";"Species_01";"Species_02";"Species_03";"Species_04";"Species_05";"Species_06";"Species_07";"Species_08";"Species_09";"Species_10";"Species_11";"Species_12";"Species_Superspecies"
"Site_f01_s01";"F01";1;100;87;0;0;183;0;0;6;129;0;0;0;11;6;311
"Site_f01_s02";"F01";1;100;95;0;0;726;84;3;0;32;0;2;0;3;0;87
"Site_f01_s03";"F01";1;100;89;0;0;0;0;9;0;69;0;0;0;4;0;441
"Site_f01_s04";"F01";1;100;90;15;0;257;0;5;0;47;27;0;0;3;0;76
"Site_f01_s05";"F01";1;100;89;0;0;172;0;12;34;225;0;0;0;0;0;178
"Site_f01_s06";"F01";1;100;83;0;0;0;0;0;6;123;45;0;2;8;0;128
"Site_f01_s07";"F01";1;100;93;0;126;542;0;2;14;38;72;6;6;15;0;274
"Site_f01_s08";"F01";1;100;89;0;0;0;76;0;0;145;0;0;0;5;0;222
"Site_f01_s09";"F01";1;100;86;0;41;36;0;4;10;88;75;0;0;27;12;98
"Site_f01_s10";"F01";1;100;89;0;0;130;0;5;8;16;38;0;0;0;0;318
"Site_f02_s01";"F02";2;100;91;0;0;161;0;3;0;40;83;0;0;10;0;172
"Site_f02_s02";"F02";2;100;89;13;0;110;0;9;18;14;61;0;3;11;1;137
"Site_f02_s03";"F02";2;100;90;15;0;148;0;3;0;22;0;0;7;11;0;272
"Site_f02_s04";"F02";2;100;88;0;0;100;0;7;23;54;0;2;8;4;6;194
"Site_f02_s05";"F02";2;100;89;9;0;253;0;15;14;46;56;0;0;16;8;274
"Site_f02_s06";"F02";2;100;93;0;44;175;0;13;0;37;77;3;0;11;24;332
"Site_f02_s07";"F02";2;100;97;0;209;0;362;18;5;79;45;3;7;22;4;394
"Site_f02_s08";"F02";2;100;94;34;0;172;0;5;17;0;54;1;0;5;2;594
"Site_f02_s09";"F02";2;100;82;0;0;0;77;2;14;17;11;6;3;5;14;126
"Site_f02_s10";"F02";2;100;92;40;0;125;0;0;15;60;0;0;0;4;0;431
"Site_f03_s01";"F03";3;100;87;52;112;0;0;7;31;0;0;7;3;5;0;107
"Site_f03_s02";"F03";3;100;80;23;69;0;0;0;0;51;0;0;0;9;6;226
"Site_f03_s03";"F03";3;100;77;0;0;0;0;18;26;48;88;0;2;5;0;124
"Site_f03_s04";"F03";3;100;96;34;0;159;245;10;0;26;0;6;0;4;6;165
"Site_f03_s05";"F03";3;100;72;0;0;53;0;6;33;0;29;1;5;8;3;82
"Site_f03_s06";"F03";3;100;87;0;0;63;0;6;13;39;25;2;0;0;1;340
"Site_f03_s07";"F03";3;100;82;29;0;0;0;12;37;0;16;0;0;4;4;176
"Site_f03_s08";"F03";3;100;80;25;0;130;0;2;0;21;35;3;1;0;0;108
