"SAMPLE_ID";"Formation_name";"form.nr";"Total";"num.with.colonies";"Species_01";"Species_02";"Species_03";"Species_04";"Species_05";"Species_06";"Species_07";"Species_08";"Species_09";"Species_10";"Species_11";"Species_12";"Species_Superspecies"
"Site_f01_s01";"F01";1;100;85;0;0;154;0;5;0;56;45;0;0;5;0;228
"Site_f01_s02";"F01";1;100;85;0;0;301;138;17;15;26;14;0;0;19;10;69
"Site_f01_s03";"F01";1;100;74;6;0;158;0;7;0;79;0;1;0;5;0;76
"Site_f01_s04";"F01";1;100;94;0;0;222;0;3;0;71;47;2;0;17;0;288
"Site_f01_s05";"F01";1;100;86;31;0;140;0;2;14;88;0;2;4;34;0;175
"Site_f01_s06";"F01";1;100;88;24;0;97;0;8;0;54;36;2;2;7;0;339
"Site_f01_s07";"F01";1;100;69;42;0;0;0;7;0;20;0;1;0;8;0;120
"Site_f01_s08";"F01";1;100;76;0;0;105;0;7;12;28;0;0;1;5;0;80
"Site_f01_s09";"F01";1;100;87;0;0;102;0;12;0;76;32;1;0;0;0;156
"Site_f01_s10";"F01";1;100;75;8;0;0;0;5;0;42;41;0;0;27;0;93
"Site_f02_s01";"F02";2;100;82;0;0;81;0;31;0;32;37;1;0;6;0;321
"Site_f02_s02";"F02";2;100;77;0;0;45;0;4;0;0;90;0;0;3;0;151
"Site_f02_s03";"F02";2;100;79;0;0;0;0;10;0;54;30;3;0;6;0;218
"Site_f02_s04";"F02";2;100;86;58;0;82;0;4;21;40;17;0;0;0;0;162
"Site_f02_s05";"F02";2;100;94;0;0;310;152;5;7;16;52;0;6;11;0;347
"Site_f02_s06";"F02";2;100;95;14;0;208;456;15;0;68;32;2;0;6;0;297
"Site_f02_s07";"F02";2;100;88;14;0;118;0;5;23;42;64;2;0;18;0;186
"Site_f02_s08";"F02";2;100;86;0;0;222;0;15;0;54;67;0;0;7;0;117
"Site_f02_s09";"F02";2;100;76;0;0;33;0;0;22;0;73;2;2;10;0;63
"Site_f02_s10";"F02";2;100;71;0;0;0;0;6;0;25;58;0;3;9;7;71
"Site_f03_s01";"F03";3;100;90;24;0;121;105;11;35;0;54;0;0;11;0;228
"Site_f03_s02";"F03";3;100;82;0;0;128;0;7;0;0;14;0;5;11;0;265
"Site_f03_s03";"F03";3;100;91;0;142;317;0;11;7;68;9;2;0;9;35;288
"Site_f03_s04";"F03";3;100;83;0;0;42;120;9;0;7;47;0;0;10;0;220
"Site_f03_s05";"F03";3;100;84;0;0;133;0;16;16;78;0;0;0;6;0;166
"Site_f03_s06";"F03";3;100;78;0;0;48;0;13;0;44;0;0;10;6;10;143
"Site_f03_s07";"F03";3;100;78;0;0;0;0;10;24;13;31;3;1;5;13;250
"Site_f03_s08";"F03";3;100;96;0;0;251;0;2;5;48;42;4;5;6;5;328
"Site_f03_s09";"F03";3;100;78;34;0;0;0;19;0;0;57;0;3;6;0;139
"Site_f03_s10";"F03";3;100;89;0;49;62;0;7;27;22;53;0;0;0;0;279
"Site_f04_s01";"F04";4;100;74;0;0;66;0;0;23;59;19;0;0;4;0;67
"Site_f04_s02";"F04";4;100;84;48;0;0;0;25;21;0;0;0;7;0;3;299
"Site_f04_s03";"F04";4;100;90;0;0;72;0;5;15;29;0;0;0;0;0;468
"Site_f04_s04";"F04";4;100;98;26;0;48;115;3;0;33;85;0;0;2;0;192
"Site_f04_s05";"F04";4;100;96;39;0;111;0;11;21;19;23;1;8;0;3;615
"Site_f04_s06";"F04";4;100;92;0;0;36;0;10;0;96;27;2;0;7;0;327
"Site_f04_s07";"F04";4;100;92;0;33;76;0;14;48;24;0;0;0;5;12;149
"Site_f04_s08";"F04";4;100;80;0;0;120;0;9;1;33;32;2;0;9;0;112
"Site_f04_s09";"F04";4;100;69;0;0;0;33;14;0;28;38;17;0;0;0;48
"Site_f04_s10";"F04";4;100;73;0;0;0;0;7;31;64;17;0;0;12;0;189
"Site_f05_s01";"F05";5;100;73;0;0;0;0;6;12;13;15;1;0;0;22;118
"Site_f05_s02";"F05";5;100;86;0;66;0;0;20;0;6;83;0;1;0;3;116
"Site_f05_s03";"F05";5;100;94;28;98;86;35;41;37;73;14;7;0;0;0;293
"Site_f05_s04";"F05";5;100;83;72;0;0;23;42;0;0;12;0;3;5;3;124
"Site_f05_s05";"F05";5;100;73;0;0;0;0;19;21;149;7;0;0;0;0;147
"Site_f05_s06";"F05";5;100;85;37;54;0;0;46;0;8;14;2;8;0;8;188
"Site_f05_s07";"F05";5;100;77;0;0;0;0;19;0;16;14;7;0;14;0;136
"Site_f05_s08";"F05";5;100;88;42;28;0;0;11;8;13;76;0;0;7;0;341
"Site_f05_s09";"F05";5;100;90;131;34;0;36;5;4;30;7;0;4;0;0;199
"Site_f05_s10";"F05";5;100;68;0;0;0;0;10;0;10;15;6;6;0;1;233
"Site_f06_s01";"F06";6;100;92;0;47;0;25;35;13;35;11;3;4;0;0;354
"Site_f06_s02";"F06";6;100;88;0;31;209;0;0;14;25;22;0;7;1;1;354
"Site_f06_s03";"F06";6;100;88;34;30;83;0;47;11;33;24;0;0;3;0;111
"Site_f06_s04";"F06";6;100;82;0;48;0;0;20;33;16;11;0;3;0;0;202
"Site_f06_s05";"F06";6;100;86;37;0;0;0;3;36;26;47;2;4;4;6;217
"Site_f06_s06";"F06";6;100;83;0;0;0;56;9;37;43;8;3;0;0;0;176
"Site_f06_s07";"F06";6;100;90;108;82;0;0;33;24;33;0;4;6;6;0;238
"Site_f06_s08";"F06";6;100;89;0;48;0;108;27;9;14;23;5;1;0;0;264
"Site_f06_s09";"F06";6;100;81;0;69;0;0;19;14;32;8;0;8;0;0;105
"Site_f06_s10";"F06";6;100;86;25;22;79;0;16;17;18;0;1;0;6;5;153
"Site_f07_s01";"F07";7;100;83;0;171;59;0;14;18;7;22;11;0;2;0;55
"Site_f07_s02";"F07";7;100;93;0;0;97;83;54;11;14;11;0;0;0;2;377
"Site_f07_s03";"F07";7;100;88;0;14;0;10;94;21;7;10;0;0;7;0;291
"Site_f07_s04";"F07";7;100;80;0;0;0;0;15;32;4;20;0;3;0;1;169
"Site_f07_s05";"F07";7;100;75;0;27;43;0;0;22;3;6;4;0;0;0;142
"Site_f07_s06";"F07";7;100;88;0;147;0;11;18;24;0;6;0;10;2;5;174
"Site_f07_s07";"F07";7;100;84;72;0;0;34;48;10;4;0;0;4;0;1;156
"Site_f07_s08";"F07";7;100;95;0;126;50;54;33;0;47;9;6;6;3;1;599
"Site_f07_s09";"F07";7;100;90;43;0;54;0;50;0;30;12;13;0;0;6;509
"Site_f07_s10";"F07";7;100;82;0;43;0;46;19;39;16;11;4;0;1;1;151
"Site_f08_s01";"F08";8;100;97;0;0;0;0;9;33;12;9;11;0;0;1;985
"Site_f08_s02";"F08";8;100;86;0;149;0;15;31;14;0;0;11;6;0;1;161
"Site_f08_s03";"F08";8;100;92;42;89;0;82;110;14;33;4;6;0;3;0;109
"Site_f08_s04";"F08";8;100;88;168;0;15;0;56;10;4;19;0;4;0;0;158
"Site_f08_s05";"F08";8;100;80;80;0;0;0;26;12;0;19;0;4;0;1;113
"Site_f08_s06";"F08";8;100;84;0;35;0;13;82;14;4;9;15;3;0;8;114
"Site_f08_s07";"F08";8;100;78;0;0;0;0;16;12;6;8;0;4;0;2;379
"Site_f08_s08";"F08";8;100;69;0;0;0;0;32;12;0;3;0;2;1;4;162
"Site_f08_s09";"F08";8;100;88;0;0;22;0;25;41;11;0;15;3;1;0;162
"Site_f08_s10";"F08";8;100;79;88;23;20;10;40;45;0;3;0;5;1;5;163
"Site_f09_s01";"F09";9;100;89;0;57;16;0;159;13;0;13;0;0;3;3;217
"Site_f09_s02";"F09";9;100;74;0;0;28;21;30;28;0;0;10;4;3;3;114
"Site_f09_s03";"F09";9;100;82;0;0;0;58;18;18;2;12;9;0;1;0;190
"Site_f09_s04";"F09";9;100;92;136;0;0;44;43;40;0;0;6;4;0;2;266
"Site_f09_s05";"F09";9;100;84;0;95;0;8;36;25;4;5;4;0;0;3;228
"Site_f09_s06";"F09";9;100;90;61;88;0;23;54;0;11;0;12;3;0;1;244
"Site_f09_s07";"F09";9;100;90;251;11;0;0;31;24;15;4;5;0;2;2;222
"Site_f09_s08";"F09";9;100;95;117;31;0;0;190;29;6;6;5;8;3;0;165
"Site_f09_s09";"F09";9;100;85;0;42;0;58;0;25;0;17;0;2;0;2;195
"Site_f09_s10";"F09";9;100;79;0;39;0;0;47;30;4;9;0;8;2;2;272
"Site_f10_s01";"F10";10;100;86;0;112;0;5;47;15;0;15;6;8;1;0;308
"Site_f10_s02";"F10";10;100;78;0;23;0;0;35;12;2;15;0;11;2;1;127
"Site_f10_s03";"F10";10;100;76;47;82;0;8;33;17;7;6;13;5;1;0;46
"Site_f10_s04";"F10";10;100;92;251;63;0;0;78;31;0;7;13;0;2;0;464
"Site_f10_s05";"F10";10;100;87;66;0;0;16;134;9;0;4;0;12;0;2;168
"Site_f10_s06";"F10";10;100;87;112;54;0;18;50;17;0;0;3;3;0;0;83
"Site_f10_s07";"F10";10;100;81;0;92;0;43;56;21;0;23;0;2;0;0;80
"Site_f10_s08";"F10";10;100;91;0;74;0;11;37;32;1;3;19;0;0;0;419
"Site_f10_s09";"F10";10;100;89;201;44;48;0;0;28;6;5;0;1;1;1;167
"Site_f10_s10";"F10";10;100;69;0;24;0;0;35;11;2;20;19;7;0;2;128
