"SAMPLE_ID";"Formation_name";"form.nr";"Total";"num.with.colonies";"Species_01";"Species_02";"Species_03";"Species_04";"Species_05";"Species_06";"Species_07";"Species_08";"Species_09";"Species_10";"Species_11";"Species_12";"Species_Superspecies"
"Site_f01_s01";"F01";1;100;95;0;0;73;49;8;0;18;31;7;0;8;0;62
"Site_f01_s02";"F01";1;100;91;40;0;72;0;6;0;15;33;2;0;3;0;36
"Site_f01_s03";"F01";1;100;94;0;0;59;43;4;0;48;60;1;0;8;0;44
"Site_f01_s04";"F01";1;100;90;0;21;59;0;0;0;28;34;3;2;12;0;70
"Site_f01_s05";"F01";1;100;72;4;0;42;0;4;0;22;23;0;0;14;0;31
"Site_f01_s06";"F01";1;100;86;0;0;40;0;0;25;39;0;0;0;7;0;72
"Site_f01_s07";"F01";1;100;88;0;0;0;58;4;22;29;0;0;0;12;0;68
"Site_f01_s08";"F01";1;100;74;5;0;0;0;0;6;42;0;0;1;9;14;57
"Site_f01_s09";"F01";1;100;66;12;0;0;0;0;6;35;0;0;0;4;0;54
"Site_f01_s10";"F01";1;100;80;5;0;55;0;3;0;36;0;1;2;5;0;47
"Site_f02_s01";"F02";2;100;80;0;0;25;0;0;0;20;42;3;0;0;0;60
"Site_f02_s02";"F02";2;100;81;0;0;58;0;0;15;14;0;5;5;9;0;60
"Site_f02_s03";"F02";2;100;71;0;0;0;0;7;7;37;0;0;0;11;0;61
"Site_f02_s04";"F02";2;100;86;13;0;35;0;5;18;22;34;1;0;6;0;57
"Site_f02_s05";"F02";2;100;82;0;0;43;0;2;11;26;30;4;0;0;0;69
"Site_f02_s06";"F02";2;100;86;10;0;48;50;0;0;24;8;0;3;2;0;58
"Site_f02_s07";"F02";2;100;85;0;0;61;0;0;21;31;24;1;1;11;0;52
"Site_f02_s08";"F02";2;100;93;0;0;52;21;0;20;31;0;3;0;9;0;69
"Site_f02_s09";"F02";2;100;90;0;0;61;0;13;0;37;36;1;0;0;3;67
"Site_f02_s10";"F02";2;100;84;26;0;47;0;6;22;52;0;1;0;4;0;59
"Site_f03_s01";"F03";3;100;90;0;0;38;0;8;13;50;29;0;0;13;4;66
"Site_f03_s02";"F03";3;100;93;38;22;0;22;14;0;19;26;4;0;3;0;69
"Site_f03_s03";"F03";3;100;71;38;0;0;0;0;11;9;50;0;2;5;4;28
"Site_f03_s04";"F03";3;100;94;0;0;70;55;9;0;25;0;10;3;14;0;67
"Site_f03_s05";"F03";3;100;84;0;0;26;43;13;15;27;19;0;0;3;0;53
"Site_f03_s06";"F03";3;100;89;18;41;0;54;29;13;9;37;2;0;14;5;34
"Site_f03_s07";"F03";3;100;75;0;0;37;0;12;18;31;0;0;0;4;0;35
"Site_f03_s08";"F03";3;100;80;0;0;0;42;8;16;24;29;0;0;0;0;52
"Site_f03_s09";"F03";3;100;91;24;0;75;0;4;0;18;41;2;0;14;15;50
"Site_f03_s10";"F03";3;100;79;0;21;0;24;8;21;22;21;0;6;2;0;61
"Site_f04_s01";"F04";4;100;88;24;0;0;0;0;0;15;11;1;3;0;7;84
"Site_f04_s02";"F04";4;100;86;0;0;45;0;0;16;22;19;4;0;3;0;61
"Site_f04_s03";"F04";4;100;81;0;0;60;0;18;0;0;36;7;2;12;0;41
"Site_f04_s04";"F04";4;100;81;0;43;0;41;0;0;10;19;4;0;3;0;48
"Site_f04_s05";"F04";4;100;83;24;0;40;0;13;22;53;11;5;0;7;5;50
"Site_f04_s06";"F04";4;100;75;0;0;43;0;5;6;0;13;0;0;11;6;50
"Site_f04_s07";"F04";4;100;87;0;0;37;30;0;27;22;32;2;0;5;0;62
"Site_f04_s08";"F04";4;100;93;38;47;0;0;41;4;20;31;7;1;9;6;88
"Site_f04_s09";"F04";4;100;82;0;0;0;0;0;0;0;28;0;0;6;7;77
"Site_f04_s10";"F04";4;100;78;44;31;0;0;14;14;14;0;0;2;1;0;36
"Site_f05_s01";"F05";5;100;87;0;26;66;0;21;18;7;8;0;3;2;6;29
"Site_f05_s02";"F05";5;100;88;26;62;36;0;11;21;14;36;1;2;0;0;42
"Site_f05_s03";"F05";5;100;75;0;39;0;0;20;0;25;26;0;1;0;0;46
"Site_f05_s04";"F05";5;100;79;0;0;0;0;13;25;28;17;0;0;0;9;65
"Site_f05_s05";"F05";5;100;86;55;28;0;57;8;11;0;25;2;3;0;1;58
"Site_f05_s06";"F05";5;100;81;27;0;35;18;12;0;20;18;7;0;2;0;43
"Site_f05_s07";"F05";5;100;80;21;26;0;0;7;11;33;26;4;8;0;7;36
"Site_f05_s08";"F05";5;100;95;0;0;41;74;21;8;19;20;2;8;3;2;53
"Site_f05_s09";"F05";5;100;91;0;37;57;0;11;33;18;25;0;0;4;3;43
"Site_f05_s10";"F05";5;100;66;0;0;0;23;9;15;11;10;0;0;0;0;52
"Site_f06_s01";"F06";6;100;95;0;24;29;27;0;9;15;20;0;0;3;1;82
"Site_f06_s02";"F06";6;100;81;0;0;0;27;13;7;14;15;1;0;0;0;64
"Site_f06_s03";"F06";6;100;88;0;0;17;32;14;18;0;9;11;10;0;0;76
"Site_f06_s04";"F06";6;100;85;0;0;0;0;37;18;25;0;6;8;5;3;75
