"SAMPLE_ID";"Formation_name";"form.nr";"Total";"num.with.colonies";"Species_01";"Species_02";"Species_03";"Species_04";"Species_05";"Species_06";"Species_07";"Species_08";"Species_09";"Species_10";"Species_11";"Species_12";"Species_Superspecies"
"Site_f01_s01";"F01";1;100;82;22;34;0;0;6;12;56;0;0;0;13;3;55
"Site_f01_s02";"F01";1;100;90;23;0;61;56;7;0;31;0;0;0;1;11;52
"Site_f01_s03";"F01";1;100;83;24;0;30;0;10;0;56;0;0;0;2;0;68
"Site_f01_s04";"F01";1;100;84;0;0;0;49;7;0;35;37;1;0;0;7;67
"Site_f01_s05";"F01";1;100;85;18;0;63;0;1;0;38;26;0;0;12;0;60
"Site_f01_s06";"F01";1;100;83;5;0;44;0;9;18;0;38;0;0;4;0;30
"Site_f01_s07";"F01";1;100;93;29;0;57;0;6;0;48;49;1;0;0;0;55
"Site_f01_s08";"F01";1;100;89;16;0;62;0;2;0;58;0;0;0;17;0;53
"Site_f01_s09";"F01";1;100;85;8;0;0;49;6;0;42;21;2;0;9;0;48
"Site_f01_s10";"F01";1;100;82;23;0;60;0;5;0;26;0;2;3;4;0;42
"Site_f02_s01";"F02";2;100;80;0;0;53;0;13;0;32;0;4;0;12;8;30
"Site_f02_s02";"F02";2;100;92;24;0;66;40;6;19;0;0;2;0;2;6;71
"Site_f02_s03";"F02";2;100;94;9;0;63;0;3;0;52;22;3;0;3;10;62
"Site_f02_s04";"F02";2;100;89;0;0;71;0;7;0;48;30;0;0;0;0;44
"Site_f02_s05";"F02";2;100;82;0;0;0;0;5;28;26;36;1;0;10;0;50
"Site_f02_s06";"F02";2;100;90;0;29;38;0;7;18;23;28;0;0;11;0;70
"Site_f02_s07";"F02";2;100;76;8;0;43;0;0;0;15;10;0;0;14;0;54
"Site_f02_s08";"F02";2;100;83;0;45;0;0;5;15;12;21;0;0;0;0;56
"Site_f02_s09";"F02";2;100;87;0;0;51;0;0;0;28;0;0;0;8;0;74
