"SAMPLE_ID";"Formation_name";"form.nr";"Total";"num.with.colonies";"Species_01";"Species_02";"Species_03";"Species_04";"Species_05";"Species_06";"Species_07";"Species_08";"Species_09";"Species_10";"Species_11";"Species_12";"Species_Superspecies"
"Site_f01_s01";"F01";1;100;88;0;0;0;76;3;4;0;25;0;0;10;0;58
"Site_f01_s02";"F01";1;100;66;0;0;0;0;0;20;42;0;0;0;5;0;35
"Site_f01_s03";"F01";1;100;95;31;0;67;0;0;11;30;37;1;0;4;0;70
"Site_f01_s04";"F01";1;100;98;12;25;70;73;5;14;22;0;1;4;7;0;80
"Site_f01_s05";"F01";1;100;95;0;0;88;0;10;22;10;19;0;4;6;0;56
"Site_f01_s06";"F01";1;100;93;0;0;67;0;6;16;34;0;0;9;5;0;81
"Site_f01_s07";"F01";1;100;79;12;0;47;0;0;0;34;46;0;0;4;0;27
"Site_f01_s08";"F01";1;100;94;17;36;67;0;8;13;38;0;1;0;26;16;64
"Site_f01_s09";"F01";1;100;92;0;0;76;0;18;0;64;0;0;0;0;0;63
"Site_f01_s10";"F01";1;100;85;14;0;58;0;0;0;40;0;3;0;13;8;53
"Site_f02_s01";"F02";2;100;91;0;0;64;0;5;11;29;34;2;0;5;0;73
"Site_f02_s02";"F02";2;100;76;16;0;47;0;6;7;19;0;0;0;10;0;31
"Site_f02_s03";"F02";2;100;77;0;0;0;0;0;15;10;0;0;1;13;0;74
"Site_f02_s04";"F02";2;100;88;7;0;44;0;0;18;8;18;2;2;0;0;72
"Site_f02_s05";"F02";2;100;91;20;0;43;0;9;0;0;15;0;0;0;3;77
"Site_f02_s06";"F02";2;100;78;0;0;49;0;7;0;0;35;0;3;0;8;44
"Site_f02_s07";"F02";2;100;89;0;33;58;0;4;26;12;21;0;4;11;5;64
"Site_f02_s08";"F02";2;100;96;0;0;61;56;5;18;19;17;0;0;3;0;80
"Site_f02_s09";"F02";2;100;86;12;0;41;0;0;35;0;29;0;5;3;0;59
"Site_f02_s10";"F02";2;100;88;32;29;60;0;30;22;6;0;0;0;11;2;48
"Site_f03_s01";"F03";3;100;74;25;0;0;0;5;0;31;26;0;3;3;0;45
"Site_f03_s02";"F03";3;100;83;0;34;0;0;5;0;52;13;0;4;12;3;50
"Site_f03_s03";"F03";3;100;85;0;14;35;0;17;19;0;26;0;5;7;11;72
"Site_f03_s04";"F03";3;100;88;24;0;0;0;22;25;13;20;1;0;5;2;68
"Site_f03_s05";"F03";3;100;91;0;49;0;0;13;21;22;20;0;2;1;10;81
"Site_f03_s06";"F03";3;100;93;0;19;75;0;19;15;57;0;0;2;6;0;63
"Site_f03_s07";"F03";3;100;78;0;0;0;0;10;11;31;13;1;0;4;0;69
"Site_f03_s08";"F03";3;100;94;16;0;34;23;15;19;27;11;3;0;10;8;84
"Site_f03_s09";"F03";3;100;75;0;0;52;0;5;0;21;0;5;0;4;0;29
"Site_f03_s10";"F03";3;100;58;0;0;0;0;19;0;25;0;3;0;2;0;37
"Site_f04_s01";"F04";4;100;93;0;31;60;0;7;25;30;34;2;0;4;4;71
"Site_f04_s02";"F04";4;100;81;16;0;57;21;9;0;0;0;0;4;1;2;50
"Site_f04_s03";"F04";4;100;85;0;0;0;62;3;17;18;19;0;2;5;2;69
"Site_f04_s04";"F04";4;100;74;0;0;32;45;4;0;0;19;0;0;5;6;45
"Site_f04_s05";"F04";4;100;82;0;0;26;0;11;19;36;29;1;3;4;0;48
"Site_f04_s06";"F04";4;100;93;0;0;0;77;0;0;6;23;1;0;3;4;61
"Site_f04_s07";"F04";4;100;89;0;34;48;0;9;22;0;11;3;8;7;0;65
"Site_f04_s08";"F04";4;100;74;27;0;0;0;6;19;5;13;3;0;8;1;57
"Site_f04_s09";"F04";4;100;86;27;0;0;61;0;19;17;0;0;0;7;10;73
"Site_f04_s10";"F04";4;100;92;12;0;0;0;6;13;27;20;4;2;3;0;89
"Site_f05_s01";"F05";5;100;85;0;42;23;0;19;0;3;14;0;2;4;8;66
"Site_f05_s02";"F05";5;100;68;0;0;0;0;19;18;5;26;0;3;0;2;50
"Site_f05_s03";"F05";5;100;89;0;0;39;0;14;13;17;17;0;4;0;5;84
"Site_f05_s04";"F05";5;100;63;0;0;0;0;6;0;14;0;6;0;5;3;51
"Site_f05_s05";"F05";5;100;69;0;0;28;0;7;11;2;9;0;4;7;5;55
"Site_f05_s06";"F05";5;100;87;0;0;26;49;17;33;28;0;0;0;6;0;56
"Site_f05_s07";"F05";5;100;80;0;0;0;0;20;9;24;29;0;12;0;1;51
"Site_f05_s08";"F05";5;100;96;51;54;52;0;22;19;18;34;6;0;4;0;51
"Site_f05_s09";"F05";5;100;85;0;0;28;21;0;11;17;0;0;2;5;0;76
"Site_f05_s10";"F05";5;100;91;26;0;43;25;23;38;5;0;5;0;2;3;60
"Site_f06_s01";"F06";6;100;87;0;36;46;0;42;11;7;0;5;6;2;0;45
"Site_f06_s02";"F06";6;100;91;39;0;0;0;10;11;19;20;0;2;0;1;85
"Site_f06_s03";"F06";6;100;80;0;0;21;35;20;23;15;0;0;2;2;1;55
"Site_f06_s04";"F06";6;100;66;43;17;0;0;24;13;13;0;0;0;1;5;22
"Site_f06_s05";"F06";6;100;79;32;0;39;0;0;5;12;12;4;0;1;0;60
"Site_f06_s06";"F06";6;100;73;0;0;0;0;30;0;11;4;4;0;6;1;59
"Site_f06_s07";"F06";6;100;83;0;24;18;0;28;26;10;0;5;0;6;6;57
"Site_f06_s08";"F06";6;100;87;0;61;0;30;0;16;11;10;0;9;2;1;56
"Site_f06_s09";"F06";6;100;83;0;0;0;0;28;0;21;20;0;3;2;2;73
"Site_f06_s10";"F06";6;100;83;72;0;19;0;10;6;12;13;0;3;7;0;45
"Site_f07_s01";"F07";7;100;90;34;39;19;53;19;31;0;8;7;4;0;4;55
"Site_f07_s02";"F07";7;100;90;61;0;41;0;0;12;0;24;7;3;0;0;54
"Site_f07_s03";"F07";7;100;91;59;41;0;0;19;4;23;14;0;9;0;0;74
"Site_f07_s04";"F07";7;100;88;58;0;0;0;9;16;10;17;0;1;6;0;61
"Site_f07_s05";"F07";7;100;80;0;0;0;0;11;9;16;5;1;0;0;0;73
"Site_f07_s06";"F07";7;100;76;0;30;0;0;0;10;9;21;1;0;5;3;51
"Site_f07_s07";"F07";7;100;70;0;0;19;0;11;0;15;0;0;0;0;4;52
"Site_f07_s08";"F07";7;100;74;0;0;0;27;13;10;5;0;6;4;4;0;69
"Site_f07_s09";"F07";7;100;81;0;44;0;0;23;7;0;10;0;1;2;0;65
"Site_f07_s10";"F07";7;100;80;0;42;0;25;29;9;0;12;0;3;0;1;39
"Site_f08_s01";"F08";8;100;83;20;34;0;0;0;10;0;3;7;2;4;0;74
"Site_f08_s02";"F08";8;100;72;0;16;0;0;31;13;6;5;10;0;0;1;40
"Site_f08_s03";"F08";8;100;82;65;0;0;29;19;7;2;14;4;4;2;0;41
"Site_f08_s04";"F08";8;100;83;0;0;0;25;10;36;10;13;8;2;2;3;60
"Site_f08_s05";"F08";8;100;78;0;0;0;29;15;26;5;13;9;3;1;4;60
