"SAMPLE_ID";"Formation_name";"form.nr";"Total";"num.with.colonies";"Species_01";"Species_02";"Species_03";"Species_04";"Species_05";"Species_06";"Species_07";"Species_08";"Species_09";"Species_10";"Species_11";"Species_12";"Species_Superspecies"
"Site_f01_s01";"F01";1;100;86;0;19;71;0;0;0;18;26;2;0;0;0;38
"Site_f01_s02";"F01";1;100;90;18;0;48;0;3;19;21;0;3;0;5;0;85
"Site_f01_s03";"F01";1;100;68;0;0;0;0;2;0;33;0;0;3;15;0;51
"Site_f01_s04";"F01";1;100;88;0;0;73;0;4;0;35;22;1;0;0;19;50
"Site_f01_s05";"F01";1;100;95;0;39;83;0;3;20;29;30;0;4;13;0;59
"Site_f01_s06";"F01";1;100;92;0;0;55;0;1;0;35;0;1;0;0;0;73
"Site_f01_s07";"F01";1;100;88;0;0;45;0;0;0;38;30;0;14;14;0;42
"Site_f01_s08";"F01";1;100;95;0;0;0;0;9;0;71;61;1;0;9;0;80
"Site_f01_s09";"F01";1;100;88;28;0;59;0;3;14;40;0;2;0;9;10;46
"Site_f01_s10";"F01";1;100;82;0;0;48;0;1;0;18;35;2;0;12;0;65
"Site_f02_s01";"F02";2;100;86;0;0;32;0;12;12;16;0;7;0;0;0;70
"Site_f02_s02";"F02";2;100;85;0;0;65;43;4;0;13;0;1;10;7;0;44
"Site_f02_s03";"F02";2;100;66;0;0;0;0;9;0;0;20;0;0;9;3;49
"Site_f02_s04";"F02";2;100;93;0;70;43;0;0;17;49;50;0;3;12;0;58
"Site_f02_s05";"F02";2;100;77;0;0;0;48;0;14;0;0;3;0;10;0;58
"Site_f02_s06";"F02";2;100;94;5;0;78;0;14;15;38;0;4;0;20;0;46
"Site_f02_s07";"F02";2;100;73;0;0;0;0;5;10;46;0;1;0;0;0;55
"Site_f02_s08";"F02";2;100;79;0;0;0;0;9;19;0;0;2;0;10;16;74
"Site_f02_s09";"F02";2;100;84;26;0;0;0;5;12;22;0;0;0;2;0;78
"Site_f02_s10";"F02";2;100;81;0;0;42;23;11;0;23;0;1;0;0;0;64
"Site_f03_s01";"F03";3;100;75;0;0;32;0;16;12;22;0;0;2;2;3;48
"Site_f03_s02";"F03";3;100;83;25;46;0;0;0;0;39;32;2;0;5;0;36
"Site_f03_s03";"F03";3;100;92;0;47;40;34;12;10;16;26;0;0;6;0;60
"Site_f03_s04";"F03";3;100;89;0;39;58;60;11;12;23;19;0;0;3;6;49
"Site_f03_s05";"F03";3;100;94;28;0;70;61;10;0;24;15;0;0;15;0;72
"Site_f03_s06";"F03";3;100;95;0;0;34;43;0;0;42;33;5;5;1;0;84
"Site_f03_s07";"F03";3;100;57;0;0;0;0;0;12;18;0;0;1;1;3;43
"Site_f03_s08";"F03";3;100;78;0;0;46;0;0;10;33;0;0;0;11;0;57
"Site_f03_s09";"F03";3;100;97;0;64;43;0;3;0;30;31;1;9;16;0;66
"Site_f03_s10";"F03";3;100;90;24;0;49;42;5;22;33;0;0;25;1;0;31
"Site_f04_s01";"F04";4;100;76;17;0;0;36;3;10;6;8;0;6;0;0;49
"Site_f04_s02";"F04";4;100;63;0;0;0;0;15;10;12;0;2;2;0;0;51
"Site_f04_s03";"F04";4;100;80;18;0;0;37;13;23;33;0;0;3;0;2;61
"Site_f04_s04";"F04";4;100;70;0;13;0;0;0;10;24;16;4;0;0;0;47
"Site_f04_s05";"F04";4;100;78;13;0;25;0;8;17;11;0;0;0;8;10;46
"Site_f04_s06";"F04";4;100;78;0;43;0;0;13;0;22;15;0;8;0;0;38
"Site_f04_s07";"F04";4;100;60;16;0;0;0;0;13;12;12;0;0;4;2;41
"Site_f04_s08";"F04";4;100;85;35;0;29;0;0;17;15;39;2;2;0;0;60
"Site_f04_s09";"F04";4;100;88;35;37;41;0;20;0;0;35;1;0;0;9;59
"Site_f04_s10";"F04";4;100;62;0;0;0;0;4;5;24;17;4;0;0;5;43
"Site_f05_s01";"F05";5;100;87;0;46;50;0;0;0;5;17;0;0;7;1;67
"Site_f05_s02";"F05";5;100;94;0;0;59;53;11;16;8;18;7;0;9;0;81
"Site_f05_s03";"F05";5;100;72;21;16;0;0;0;16;9;22;2;0;0;0;54
"Site_f05_s04";"F05";5;100;54;0;0;0;0;8;12;0;31;1;0;0;2;34
"Site_f05_s05";"F05";5;100;73;0;25;0;31;5;14;19;0;4;6;3;3;42
"Site_f05_s06";"F05";5;100;85;38;0;34;0;0;10;34;0;0;4;0;6;59
"Site_f05_s07";"F05";5;100;76;0;0;0;0;22;27;8;0;2;0;6;7;62
"Site_f05_s08";"F05";5;100;82;0;0;0;47;10;0;18;27;0;4;9;0;57
"Site_f05_s09";"F05";5;100;89;0;52;0;0;30;6;7;16;6;0;0;6;74
"Site_f05_s10";"F05";5;100;62;0;0;29;0;6;11;7;0;0;4;8;0;43
"Site_f06_s01";"F06";6;100;90;36;36;0;22;22;28;0;21;0;4;0;3;66
"Site_f06_s02";"F06";6;100;80;0;0;0;49;13;12;20;0;7;6;0;0;63
"Site_f06_s03";"F06";6;100;84;36;38;0;0;0;32;20;7;8;1;4;0;50
"Site_f06_s04";"F06";6;100;83;0;31;0;48;21;21;4;12;0;3;9;0;57
"Site_f06_s05";"F06";6;100;83;24;0;0;0;19;4;5;1;8;0;0;0;75
"Site_f06_s06";"F06";6;100;82;29;0;0;0;21;22;11;13;0;1;3;0;66
"Site_f06_s07";"F06";6;100;84;0;0;0;35;17;24;28;11;0;0;4;1;72
"Site_f06_s08";"F06";6;100;90;0;0;0;43;10;11;9;17;0;1;0;0;76
"Site_f06_s09";"F06";6;100;83;39;38;0;40;10;0;5;25;3;8;0;0;53
"Site_f06_s10";"F06";6;100;74;0;0;0;39;9;8;0;20;7;1;2;0;40
"Site_f07_s01";"F07";7;100;93;75;13;0;0;21;14;12;12;20;0;0;2;64
"Site_f07_s02";"F07";7;100;70;0;18;24;0;6;0;0;3;0;4;0;3;56
"Site_f07_s03";"F07";7;100;80;0;19;0;30;12;14;16;8;0;0;2;2;73
"Site_f07_s04";"F07";7;100;73;0;0;0;0;13;26;0;6;0;4;1;4;62
"Site_f07_s05";"F07";7;100;82;0;26;0;0;12;34;8;8;0;0;0;5;60
"Site_f07_s06";"F07";7;100;78;0;27;0;0;54;14;0;0;3;0;0;4;53
"Site_f07_s07";"F07";7;100;69;0;0;0;13;17;0;24;8;4;0;0;0;56
"Site_f07_s08";"F07";7;100;86;0;0;35;40;25;16;20;14;0;2;8;4;46
"Site_f07_s09";"F07";7;100;91;0;30;0;0;42;8;0;11;14;2;0;1;88
"Site_f07_s10";"F07";7;100;63;0;35;0;0;31;0;0;0;11;0;0;4;28
"Site_f08_s01";"F08";8;100;88;0;0;0;0;12;21;9;8;0;2;0;3;86
"Site_f08_s02";"F08";8;100;87;0;0;0;42;0;18;16;7;2;3;1;4;72
"Site_f08_s03";"F08";8;100;85;29;0;0;0;19;15;0;4;0;0;0;2;79
"Site_f08_s04";"F08";8;100;82;39;19;0;31;10;11;0;13;0;2;0;2;50
"Site_f08_s05";"F08";8;100;81;0;34;0;0;17;18;8;0;0;5;2;0;67
"Site_f08_s06";"F08";8;100;78;0;0;19;17;45;0;0;8;0;1;0;0;60
"Site_f08_s07";"F08";8;100;51;0;0;0;0;13;22;2;12;3;0;0;0;25
"Site_f08_s08";"F08";8;100;67;29;39;0;0;0;12;7;12;0;0;0;1;34
"Site_f08_s09";"F08";8;100;89;0;42;0;0;38;17;10;6;0;4;0;0;69
"Site_f08_s10";"F08";8;100;93;0;19;0;0;0;15;19;9;4;2;0;3;91
"Site_f09_s01";"F09";9;100;87;0;39;13;27;20;20;0;0;4;0;0;3;67
"Site_f09_s02";"F09";9;100;77;0;28;0;0;0;23;1;6;0;5;0;2;64
"Site_f09_s03";"F09";9;100;86;50;31;0;0;0;27;9;9;10;0;7;0;68
"Site_f09_s04";"F09";9;100;72;0;0;0;8;26;31;4;0;9;6;0;2;52
"Site_f09_s05";"F09";9;100;96;70;0;0;0;27;7;0;5;13;2;0;0;81
"Site_f09_s06";"F09";9;100;78;48;24;0;0;18;24;9;9;0;0;0;2;48
"Site_f09_s07";"F09";9;100;85;42;33;11;0;22;20;0;3;7;0;0;1;58
"Site_f09_s08";"F09";9;100;93;61;31;21;18;13;7;0;6;15;6;0;0;70
"Site_f09_s09";"F09";9;100;75;13;32;0;19;20;11;2;9;5;5;0;0;41
"Site_f09_s10";"F09";9;100;86;47;41;0;17;31;19;0;10;5;0;0;2;50
"Site_f10_s01";"F10";10;100;85;0;38;0;9;38;15;3;11;4;13;0;3;43
"Site_f10_s02";"F10";10;100;93;57;23;0;23;23;24;4;8;9;3;1;2;73
"Site_f10_s03";"F10";10;100;83;0;14;0;5;29;11;1;3;8;4;0;0;70
"Site_f10_s04";"F10";10;100;86;0;42;0;5;41;17;12;10;10;4;0;2;54
"Site_f10_s05";"F10";10;100;77;0;28;0;10;26;29;7;2;0;2;0;2;57
"Site_f10_s06";"F10";10;100;81;0;0;0;0;40;33;0;1;12;0;0;1;67
"Site_f10_s07";"F10";10;100;76;0;32;0;35;28;21;0;3;0;3;0;3;34
"Site_f10_s08";"F10";10;100;80;0;46;0;16;34;8;0;2;3;8;0;0;51
"Site_f10_s09";"F10";10;100;90;37;56;0;21;39;15;0;2;0;6;0;0;54
"Site_f10_s10";"F10";10;100;73;0;17;0;15;38;0;0;8;9;2;2;1;51
