"SAMPLE_ID";"Formation_name";"form.nr";"Total";"num.with.colonies";"Species_01";"Species_02";"Species_03";"Species_04";"Species_05";"Species_06";"Species_07";"Species_08";"Species_09";"Species_10";"Species_11";"Species_12";"Species_Superspecies"
"Site_f01_s01";"F01";1;100;91;67;0;191;0;11;0;55;0;0;3;39;0;221
"Site_f01_s02";"F01";1;100;92;0;0;362;0;14;0;51;0;2;0;0;0;253
"Site_f01_s03";"F01";1;100;94;0;0;169;0;12;0;37;0;1;0;42;0;307
"Site_f01_s04";"F01";1;100;82;0;0;96;0;0;12;124;0;4;2;13;0;76
"Site_f01_s05";"F01";1;100;93;16;0;179;0;0;0;45;0;0;0;23;42;275
"Site_f01_s06";"F01";1;100;85;0;188;0;0;17;0;50;0;1;0;16;0;187
"Site_f01_s07";"F01";1;100;89;148;0;0;0;4;37;90;103;0;2;13;0;83
"Site_f01_s08";"F01";1;100;93;0;0;155;0;9;51;76;136;0;0;5;0;148
"Site_f01_s09";"F01";1;100;86;22;121;91;0;0;8;41;36;0;0;5;0;117
"Site_f01_s10";"F01";1;100;93;33;0;197;0;26;0;126;0;0;18;20;0;209
"Site_f02_s01";"F02";2;100;85;0;0;94;0;19;41;43;26;2;2;3;0;169
"Site_f02_s02";"F02";2;100;91;0;0;280;0;9;0;81;14;0;0;3;0;275
"Site_f02_s03";"F02";2;100;96;0;0;228;0;18;19;67;88;0;0;0;0;313
"Site_f02_s04";"F02";2;100;85;4;0;68;0;7;17;61;0;5;0;4;15;113
"Site_f02_s05";"F02";2;100;91;47;0;235;0;3;0;0;25;3;0;0;0;175
"Site_f02_s06";"F02";2;100;82;43;0;199;0;9;23;47;34;0;0;8;0;97
"Site_f02_s07";"F02";2;100;81;45;0;0;0;7;0;64;100;0;0;3;0;240
"Site_f02_s08";"F02";2;100;74;0;0;143;0;0;0;17;0;0;3;20;0;100
"Site_f02_s09";"F02";2;100;89;0;0;250;0;2;31;70;0;0;2;7;0;150
"Site_f02_s10";"F02";2;100;85;0;0;150;0;0;24;55;13;0;7;9;0;125
"Site_f03_s01";"F03";3;100;66;0;12;0;51;9;14;14;0;1;0;5;0;67
"Site_f03_s02";"F03";3;100;82;0;0;0;0;23;33;51;21;2;0;0;0;174
"Site_f03_s03";"F03";3;100;74;0;42;0;0;25;27;52;21;2;1;2;0;84
"Site_f03_s04";"F03";3;100;87;0;0;0;0;0;0;0;71;0;0;2;10;353
"Site_f03_s05";"F03";3;100;77;21;0;0;0;3;0;46;72;3;2;1;0;122
"Site_f03_s06";"F03";3;100;75;0;0;0;0;3;0;35;0;1;0;9;4;243
"Site_f03_s07";"F03";3;100;92;7;0;73;0;5;0;63;48;0;0;1;0;178
"Site_f03_s08";"F03";3;100;70;0;35;56;0;0;34;13;0;0;2;8;0;71
"Site_f03_s09";"F03";3;100;79;0;0;0;0;6;0;75;15;1;0;7;15;186
"Site_f03_s10";"F03";3;100;80;0;0;0;0;15;22;48;66;0;4;3;7;73
"Site_f04_s01";"F04";4;100;79;0;17;146;0;10;5;27;0;0;0;0;4;77
