"SAMPLE_ID";"Formation_name";"form.nr";"Total";"num.with.colonies";"Species_01";"Species_02";"Species_03";"Species_04";"Species_05";"Species_06";"Species_07";"Species_08";"Species_09";"Species_10";"Species_11";"Species_12";"Species_Superspecies"
"Site_f01_s01";"F01";1;100;80;0;0;41;0;3;0;38;0;4;1;10;0;49
"Site_f01_s02";"F01";1;100;86;0;0;48;0;6;0;40;0;3;0;8;0;68
"Site_f01_s03";"F01";1;100;81;0;0;61;0;7;0;24;21;0;0;10;0;58
"Site_f01_s04";"F01";1;100;91;0;0;50;67;8;14;0;0;0;0;5;15;27
"Site_f01_s05";"F01";1;100;94;0;0;78;0;5;25;48;27;3;0;12;0;35
"Site_f01_s06";"F01";1;100;89;12;0;49;0;9;6;0;40;1;0;0;0;56
"Site_f01_s07";"F01";1;100;95;0;0;80;0;7;0;39;35;0;0;10;0;44
"Site_f01_s08";"F01";1;100;85;0;37;32;0;2;0;0;0;2;0;10;0;76
"Site_f01_s09";"F01";1;100;94;0;0;70;0;5;28;28;0;1;0;0;0;79
"Site_f01_s10";"F01";1;100;96;0;0;29;82;8;0;28;0;0;0;6;8;63
"Site_f02_s01";"F02";2;100;91;26;0;53;0;5;0;28;25;1;2;14;8;66
"Site_f02_s02";"F02";2;100;80;13;0;0;50;8;8;14;0;0;6;0;0;39
"Site_f02_s03";"F02";2;100;87;0;0;54;0;10;0;49;37;2;0;2;7;48
"Site_f02_s04";"F02";2;100;90;26;0;0;0;9;0;14;42;4;9;6;19;73
"Site_f02_s05";"F02";2;100;88;20;0;51;0;7;21;24;27;2;6;0;3;61
"Site_f02_s06";"F02";2;100;83;0;0;44;0;9;0;34;0;3;0;0;0;62
"Site_f02_s07";"F02";2;100;78;30;0;45;0;12;3;16;0;0;0;12;0;46
"Site_f02_s08";"F02";2;100;82;34;0;46;0;0;0;35;21;0;0;0;0;51
"Site_f02_s09";"F02";2;100;91;0;41;53;0;2;0;21;42;3;0;0;0;70
"Site_f02_s10";"F02";2;100;75;0;0;35;0;5;13;35;25;2;0;0;0;47
"Site_f03_s01";"F03";3;100;91;9;0;44;0;9;18;19;17;0;0;4;13;72
"Site_f03_s02";"F03";3;100;69;0;0;0;29;6;0;16;23;0;3;0;0;47
"Site_f03_s03";"F03";3;100;90;0;0;77;0;13;0;6;0;1;0;0;0;73
"Site_f03_s04";"F03";3;100;91;15;0;58;0;10;14;47;18;0;0;6;9;67
"Site_f03_s05";"F03";3;100;74;15;21;0;0;1;10;12;0;1;0;3;8;61
"Site_f03_s06";"F03";3;100;69;0;0;0;0;0;17;12;0;0;0;5;0;61
"Site_f03_s07";"F03";3;100;62;0;0;0;0;8;23;0;16;0;0;6;0;42
"Site_f03_s08";"F03";3;100;82;14;0;41;0;7;0;18;15;3;2;0;0;59
"Site_f03_s09";"F03";3;100;95;0;0;43;64;0;14;33;0;0;0;13;0;73
"Site_f03_s10";"F03";3;100;82;0;0;47;0;7;0;36;0;1;4;6;7;43
"Site_f04_s01";"F04";4;100;92;33;0;45;31;17;0;0;30;2;2;11;0;59
"Site_f04_s02";"F04";4;100;84;0;0;0;0;4;14;12;30;2;5;1;3;66
