"SAMPLE_ID";"Formation_name";"form.nr";"Total";"num.with.colonies";"Species_01";"Species_02";"Species_03";"Species_04";"Species_05";"Species_06";"Species_07";"Species_08";"Species_09";"Species_10";"Species_11";"Species_12";"Species_Superspecies"
"Site_f01_s01";"F01";1;100;87;0;0;82;0;11;0;84;0;0;2;24;0;176
"Site_f01_s02";"F01";1;100;94;24;0;147;0;2;0;93;37;0;0;7;0;138
"Site_f01_s03";"F01";1;100;92;0;0;129;0;27;0;155;33;0;0;5;13;202
"Site_f01_s04";"F01";1;100;81;0;0;77;0;1;0;68;0;2;0;19;13;156
"Site_f01_s05";"F01";1;100;93;49;0;0;250;3;30;29;15;0;0;19;16;107
"Site_f01_s06";"F01";1;100;85;0;0;111;0;0;7;26;130;0;0;9;25;133
"Site_f01_s07";"F01";1;100;95;0;0;507;54;3;20;70;0;2;0;6;0;221
"Site_f01_s08";"F01";1;100;93;0;68;132;0;0;0;13;34;0;0;29;0;239
"Site_f01_s09";"F01";1;100;91;0;0;56;0;11;13;45;99;0;4;12;3;148
"Site_f01_s10";"F01";1;100;70;0;0;0;0;9;20;48;0;1;3;3;22;126
"Site_f02_s01";"F02";2;100;77;12;0;103;0;18;10;20;0;1;3;2;0;55
"Site_f02_s02";"F02";2;100;87;24;0;233;0;1;0;68;0;0;1;43;0;85
"Site_f02_s03";"F02";2;100;86;0;0;207;0;6;0;69;0;9;0;0;5;133
"Site_f02_s04";"F02";2;100;82;23;24;0;0;27;0;94;17;2;0;0;0;71
"Site_f02_s05";"F02";2;100;84;28;0;30;0;8;0;32;0;0;10;6;24;188
"Site_f02_s06";"F02";2;100;63;0;0;0;0;0;12;29;0;0;0;5;0;147
"Site_f02_s07";"F02";2;100;86;21;0;148;0;12;0;45;16;0;0;9;0;502
"Site_f02_s08";"F02";2;100;73;0;0;39;0;12;22;56;0;2;0;2;0;136
"Site_f02_s09";"F02";2;100;87;30;0;0;0;0;11;107;135;1;1;17;14;124
"Site_f02_s10";"F02";2;100;100;74;0;157;738;11;27;124;0;0;3;9;0;141
"Site_f03_s01";"F03";3;100;79;0;0;85;0;20;0;8;56;2;1;3;0;131
"Site_f03_s02";"F03";3;100;80;0;0;68;0;22;14;13;54;2;5;18;0;118
"Site_f03_s03";"F03";3;100;89;28;0;110;0;20;6;35;27;2;0;0;1;139
"Site_f03_s04";"F03";3;100;79;0;0;86;15;4;1;12;0;1;2;2;1;86
"Site_f03_s05";"F03";3;100;92;34;0;110;0;7;9;5;61;0;0;0;0;260
"Site_f03_s06";"F03";3;100;84;0;0;232;0;5;0;43;56;0;5;0;0;60
"Site_f03_s07";"F03";3;100;85;0;0;0;130;0;13;0;49;15;0;19;0;70
"Site_f03_s08";"F03";3;100;93;50;62;32;0;8;18;36;130;2;0;11;0;218
"Site_f03_s09";"F03";3;100;70;58;0;0;0;16;0;30;0;3;2;0;6;70
"Site_f03_s10";"F03";3;100;79;0;0;100;0;9;0;30;58;7;5;10;0;77
"Site_f04_s01";"F04";4;100;90;0;76;105;0;8;0;47;0;4;0;2;7;206
"Site_f04_s02";"F04";4;100;84;0;67;116;0;3;0;21;0;5;4;0;0;142
"Site_f04_s03";"F04";4;100;89;43;99;39;0;33;13;38;41;5;0;21;0;169
"Site_f04_s04";"F04";4;100;92;47;0;41;0;0;50;36;62;0;2;4;0;300
"Site_f04_s05";"F04";4;100;76;0;0;0;0;18;0;28;12;3;0;0;2;204
"Site_f04_s06";"F04";4;100;91;25;0;0;138;4;35;0;29;0;0;0;5;209
"Site_f04_s07";"F04";4;100;73;0;0;37;0;7;0;0;0;3;3;3;3;241
"Site_f04_s08";"F04";4;100;86;0;0;29;0;17;26;14;29;0;0;2;0;386
"Site_f04_s09";"F04";4;100;84;52;0;82;0;0;0;13;0;4;0;3;0;316
"Site_f04_s10";"F04";4;100;87;51;0;68;0;0;15;0;159;2;13;0;9;147
"Site_f05_s01";"F05";5;100;77;0;28;0;0;25;0;39;0;3;0;11;0;190
"Site_f05_s02";"F05";5;100;78;0;36;0;0;20;0;10;33;5;5;5;0;241
"Site_f05_s03";"F05";5;100;86;83;42;0;38;19;34;12;0;5;0;5;7;98
"Site_f05_s04";"F05";5;100;90;0;71;0;123;0;29;25;16;0;0;7;0;217
"Site_f05_s05";"F05";5;100;83;0;0;132;0;15;26;0;12;0;0;0;4;218
"Site_f05_s06";"F05";5;100;85;134;0;23;0;14;24;12;22;0;0;2;3;130
"Site_f05_s07";"F05";5;100;93;54;97;129;0;30;9;12;37;8;0;0;1;128
"Site_f05_s08";"F05";5;100;89;69;0;0;47;32;22;22;28;4;0;12;0;386
"Site_f05_s09";"F05";5;100;89;0;0;51;94;0;24;8;67;0;3;2;1;207
"Site_f05_s10";"F05";5;100;97;0;0;56;0;0;16;0;33;0;0;3;7;809
"Site_f06_s01";"F06";6;100;82;58;0;35;0;14;24;24;17;0;0;0;4;78
"Site_f06_s02";"F06";6;100;84;0;45;0;64;47;16;0;15;0;0;9;3;102
"Site_f06_s03";"F06";6;100;88;0;88;0;57;42;28;0;23;0;8;0;1;271
"Site_f06_s04";"F06";6;100;79;125;0;0;0;10;34;0;21;0;6;4;6;73
"Site_f06_s05";"F06";6;100;75;31;0;0;22;0;22;17;14;3;0;0;2;190
"Site_f06_s06";"F06";6;100;78;45;0;0;0;0;25;0;10;0;9;3;3;309
"Site_f06_s07";"F06";6;100;75;0;0;0;75;15;0;11;9;6;3;4;2;126
"Site_f06_s08";"F06";6;100;74;0;0;51;0;10;28;0;0;0;4;0;4;153
"Site_f06_s09";"F06";6;100;92;88;0;12;40;32;0;15;14;1;13;1;0;244
"Site_f06_s10";"F06";6;100;79;25;0;0;52;10;42;24;0;0;0;10;0;87
"Site_f07_s01";"F07";7;100;82;0;91;0;47;20;14;0;13;2;1;0;8;161
"Site_f07_s02";"F07";7;100;90;149;0;50;45;25;22;14;9;3;2;6;1;200
"Site_f07_s03";"F07";7;100;85;114;76;0;0;15;13;9;7;4;0;0;3;188
"Site_f07_s04";"F07";7;100;93;131;46;0;54;16;11;0;20;3;1;2;4;365
"Site_f07_s05";"F07";7;100;84;0;90;0;84;0;47;11;9;0;2;2;0;99
"Site_f07_s06";"F07";7;100;83;197;0;0;0;23;13;0;5;0;0;0;0;99
"Site_f07_s07";"F07";7;100;96;0;0;0;44;15;8;21;5;19;13;1;0;461
"Site_f07_s08";"F07";7;100;69;0;27;0;0;0;13;0;14;0;2;0;0;196
"Site_f07_s09";"F07";7;100;82;71;20;0;0;18;23;9;12;0;1;0;3;209
"Site_f07_s10";"F07";7;100;90;0;207;0;35;0;0;12;0;2;12;0;1;256
"Site_f08_s01";"F08";8;100;93;132;156;0;0;71;8;14;0;17;0;0;4;321
"Site_f08_s02";"F08";8;100;92;183;73;0;51;46;34;6;18;13;0;0;8;144
"Site_f08_s03";"F08";8;100;81;0;64;0;46;0;15;0;0;0;4;2;1;148
"Site_f08_s04";"F08";8;100;82;75;18;0;0;18;12;0;6;3;2;0;5;244
"Site_f08_s05";"F08";8;100;80;0;56;0;0;31;26;18;1;1;1;2;1;117
"Site_f08_s06";"F08";8;100;77;0;0;0;22;40;0;0;6;4;0;1;3;202
"Site_f08_s07";"F08";8;100;74;0;40;0;0;47;13;0;0;0;0;0;2;266
"Site_f08_s08";"F08";8;100;80;151;0;0;0;0;20;6;10;18;0;0;0;111
"Site_f08_s09";"F08";8;100;85;128;32;0;0;37;20;10;12;0;4;0;2;123
"Site_f08_s10";"F08";8;100;83;88;0;0;22;0;0;4;22;6;3;0;0;128
"Site_f09_s01";"F09";9;100;83;0;44;24;21;0;15;0;15;15;1;0;1;178
"Site_f09_s02";"F09";9;100;87;0;55;29;0;65;0;7;7;6;0;5;4;140
"Site_f09_s03";"F09";9;100;81;0;48;0;57;69;31;21;5;5;0;2;4;177
"Site_f09_s04";"F09";9;100;89;0;0;44;0;80;42;0;8;0;6;3;2;220
"Site_f09_s05";"F09";9;100;73;59;0;0;0;31;26;0;5;0;1;0;2;157
"Site_f09_s06";"F09";9;100;83;0;31;0;0;64;22;17;20;5;4;0;3;225
"Site_f09_s07";"F09";9;100;80;0;0;0;0;30;35;0;10;33;7;0;3;348
"Site_f09_s08";"F09";9;100;82;0;37;0;29;63;0;0;8;0;5;2;1;231
"Site_f09_s09";"F09";9;100;79;0;49;0;0;35;7;0;29;0;0;0;0;161
"Site_f09_s10";"F09";9;100;77;0;93;0;0;30;9;4;6;2;14;0;0;94
"Site_f10_s01";"F10";10;100;76;134;0;0;40;27;21;8;5;0;8;0;0;89
"Site_f10_s02";"F10";10;100;78;0;104;0;15;40;6;0;0;0;0;0;2;219
"Site_f10_s03";"F10";10;100;89;281;46;0;14;68;15;0;7;10;5;0;2;152
"Site_f10_s04";"F10";10;100;74;0;48;0;20;95;2;0;4;0;0;0;0;85
"Site_f10_s05";"F10";10;100;89;0;45;0;28;79;24;0;6;0;1;5;1;242
"Site_f10_s06";"F10";10;100;89;0;76;0;0;60;9;0;5;0;7;0;0;249
"Site_f10_s07";"F10";10;100;69;0;32;0;0;80;8;0;4;9;2;0;0;160
"Site_f10_s08";"F10";10;100;84;0;89;0;14;69;10;10;8;25;2;0;0;137
"Site_f10_s09";"F10";10;100;98;367;0;15;45;67;32;0;7;12;7;0;2;153
"Site_f10_s10";"F10";10;100;79;84;65;0;22;0;34;0;6;0;4;0;3;85
