"SAMPLE_ID";"Formation_name";"form.nr";"Total";"num.with.colonies";"Species_01";"Species_02";"Species_03";"Species_04";"Species_05";"Species_06";"Species_07";"Species_08";"Species_09";"Species_10";"Species_11";"Species_12";"Species_Superspecies"
"Site_f01_s01";"F01";1;100;86;15;0;0;55;6;24;0;0;0;0;19;0;71
"Site_f01_s02";"F01";1;100;82;0;0;57;0;0;0;40;0;1;0;6;0;68
"Site_f01_s03";"F01";1;100;82;31;0;0;0;2;0;26;0;0;0;7;0;71
"Site_f01_s04";"F01";1;100;93;0;0;77;0;8;18;27;0;0;0;0;0;69
"Site_f01_s05";"F01";1;100;76;16;0;0;0;6;18;34;0;2;0;3;0;60
"Site_f01_s06";"F01";1;100;93;14;0;64;0;2;0;41;64;0;0;18;0;76
"Site_f01_s07";"F01";1;100;77;11;44;0;0;4;0;43;0;0;0;0;0;30
"Site_f01_s08";"F01";1;100;83;0;0;59;0;4;0;41;0;0;0;4;10;59
"Site_f01_s09";"F01";1;100;80;0;0;0;0;0;0;25;28;0;0;10;0;72
"Site_f01_s10";"F01";1;100;78;0;0;0;0;1;0;55;0;1;0;0;5;56
"Site_f02_s01";"F02";2;100;79;28;0;41;0;0;13;20;20;1;0;9;6;52
"Site_f02_s02";"F02";2;100;69;19;0;0;0;5;0;19;0;0;8;13;0;61
"Site_f02_s03";"F02";2;100;87;0;0;65;0;10;11;33;41;2;0;6;11;47
"Site_f02_s04";"F02";2;100;86;8;31;60;0;8;11;16;0;0;0;0;0;52
"Site_f02_s05";"F02";2;100;83;0;0;60;0;8;0;24;24;0;1;0;0;44
"Site_f02_s06";"F02";2;100;87;0;0;0;0;8;0;20;56;0;0;5;2;65
"Site_f02_s07";"F02";2;100;76;37;0;0;0;3;0;41;0;3;0;5;4;51
"Site_f02_s08";"F02";2;100;78;0;0;43;37;5;0;27;0;1;4;6;0;60
"Site_f02_s09";"F02";2;100;88;20;0;70;0;0;12;25;0;4;0;14;0;69
"Site_f02_s10";"F02";2;100;71;19;0;30;0;17;17;18;0;0;0;13;0;29
"Site_f03_s01";"F03";3;100;71;0;0;42;0;3;0;18;13;0;2;13;0;40
"Site_f03_s02";"F03";3;100;80;16;0;0;0;18;28;22;0;3;0;4;20;66
"Site_f03_s03";"F03";3;100;85;0;0;56;0;10;11;40;0;1;0;9;0;65
"Site_f03_s04";"F03";3;100;81;0;0;0;38;3;0;10;26;2;6;7;7;67
"Site_f03_s05";"F03";3;100;77;0;39;0;0;10;0;20;0;3;0;14;4;51
"Site_f03_s06";"F03";3;100;87;29;0;0;0;2;15;25;27;0;0;3;0;79
"Site_f03_s07";"F03";3;100;89;26;0;50;0;0;15;27;35;10;0;7;0;69
"Site_f03_s08";"F03";3;100;91;21;49;0;0;22;0;0;42;6;0;15;0;71
"Site_f03_s09";"F03";3;100;93;5;0;36;38;9;14;22;10;0;0;12;6;72
"Site_f03_s10";"F03";3;100;77;0;0;35;0;4;0;19;20;0;0;7;9;53
"Site_f04_s01";"F04";4;100;89;22;0;33;0;13;25;26;32;7;4;2;4;77
"Site_f04_s02";"F04";4;100;89;0;0;39;43;7;28;45;0;1;0;5;3;72
"Site_f04_s03";"F04";4;100;90;0;0;0;0;19;6;11;32;0;0;10;4;83
"Site_f04_s04";"F04";4;100;74;0;0;0;20;16;0;18;0;6;3;13;0;60
"Site_f04_s05";"F04";4;100;87;24;34;34;0;12;10;26;20;0;0;0;0;58
"Site_f04_s06";"F04";4;100;88;21;0;0;0;0;24;16;16;0;0;1;10;81
"Site_f04_s07";"F04";4;100;74;0;0;26;0;17;16;17;7;0;1;4;0;65
"Site_f04_s08";"F04";4;100;90;21;0;72;0;0;16;43;16;0;3;3;1;44
"Site_f04_s09";"F04";4;100;85;0;0;0;41;0;13;42;32;0;0;7;7;53
"Site_f04_s10";"F04";4;100;92;32;0;0;62;15;16;15;31;8;2;2;0;50
"Site_f05_s01";"F05";5;100;91;0;0;0;47;0;17;9;25;0;4;0;3;86
"Site_f05_s02";"F05";5;100;88;0;0;38;0;24;31;0;14;3;0;0;0;79
"Site_f05_s03";"F05";5;100;82;0;0;56;0;7;0;21;11;5;6;4;0;43
