"SAMPLE_ID";"Formation_name";"form.nr";"Total";"num.with.colonies";"Species_01";"Species_02";"Species_03";"Species_04";"Species_05";"Species_06";"Species_07";"Species_08";"Species_09";"Species_10";"Species_11";"Species_12";"Species_Superspecies"
"Site_f01_s01";"F01";1;100;79;0;31;0;0;0;0;39;31;2;0;0;0;55
"Site_f01_s02";"F01";1;100;84;0;0;67;0;5;24;17;0;0;4;3;0;61
"Site_f01_s03";"F01";1;100;91;30;0;77;0;10;0;19;27;0;3;8;0;43
"Site_f01_s04";"F01";1;100;70;0;0;0;0;5;0;0;0;1;0;12;0;68
"Site_f01_s05";"F01";1;100;89;8;49;0;0;4;12;46;26;0;0;22;4;71
"Site_f01_s06";"F01";1;100;93;0;0;61;0;4;0;44;27;0;0;16;0;69
"Site_f01_s07";"F01";1;100;94;0;0;75;73;0;0;28;27;3;0;16;0;37
"Site_f01_s08";"F01";1;100;82;0;0;0;0;1;0;56;0;1;0;12;0;48
"Site_f01_s09";"F01";1;100;79;0;0;0;0;4;0;32;0;0;0;0;0;70
"Site_f01_s10";"F01";1;100;84;9;0;53;0;4;24;45;0;2;7;14;0;60
"Site_f02_s01";"F02";2;100;83;24;0;34;0;6;3;15;13;0;0;0;0;64
"Site_f02_s02";"F02";2;100;79;15;21;0;0;18;9;36;18;0;0;7;0;58
"Site_f02_s03";"F02";2;100;88;0;0;27;56;8;10;21;0;0;0;13;0;44
"Site_f02_s04";"F02";2;100;59;15;0;0;0;6;0;0;0;1;0;4;0;49
"Site_f02_s05";"F02";2;100;84;0;0;52;0;3;8;18;0;3;2;10;0;60
"Site_f02_s06";"F02";2;100;87;21;0;0;0;0;0;22;0;0;2;15;0;79
"Site_f02_s07";"F02";2;100;86;21;0;60;0;0;0;25;0;0;0;5;7;65
"Site_f02_s08";"F02";2;100;70;0;0;0;0;8;0;34;0;0;0;4;0;53
"Site_f02_s09";"F02";2;100;91;0;16;56;0;4;32;0;25;2;0;10;6;67
"Site_f02_s10";"F02";2;100;72;0;0;0;0;12;0;32;11;1;0;8;0;51
