"SAMPLE_ID";"Formation_name";"form.nr";"Total";"num.with.colonies";"Species_01";"Species_02";"Species_03";"Species_04";"Species_05";"Species_06";"Species_07";"Species_08";"Species_09";"Species_10";"Species_11";"Species_12";"Species_Superspecies"
"Site_f01_s01";"F01";1;100;88;17;0;64;0;2;7;37;0;0;0;7;0;63
"Site_f01_s02";"F01";1;100;77;18;0;39;0;0;0;46;0;0;0;8;7;57
"Site_f01_s03";"F01";1;100;89;10;0;72;0;10;0;34;25;0;0;5;0;45
"Site_f01_s04";"F01";1;100;78;19;0;0;0;3;33;20;0;0;0;7;0;59
"Site_f01_s05";"F01";1;100;91;5;0;0;68;11;0;35;0;0;0;0;0;82
"Site_f01_s06";"F01";1;100;86;0;0;64;0;1;21;8;46;1;0;10;0;35
"Site_f01_s07";"F01";1;100;68;0;0;0;0;0;0;31;0;5;0;0;0;66
"Site_f01_s08";"F01";1;100;87;8;27;61;0;9;0;25;0;0;0;18;0;55
"Site_f01_s09";"F01";1;100;90;0;0;83;0;10;0;22;0;1;0;4;0;51
"Site_f01_s10";"F01";1;100;93;17;0;63;0;4;18;35;39;2;0;6;0;67
"Site_f02_s01";"F02";2;100;94;0;0;89;0;5;18;38;14;1;0;16;0;34
"Site_f02_s02";"F02";2;100;84;14;0;36;0;4;7;35;19;2;0;0;0;68
"Site_f02_s03";"F02";2;100;73;0;0;0;0;0;13;30;0;0;3;14;0;56
"Site_f02_s04";"F02";2;100;94;16;0;78;0;16;0;35;0;0;0;0;6;58
"Site_f02_s05";"F02";2;100;70;0;0;0;0;3;12;18;0;0;0;0;0;62
"Site_f02_s06";"F02";2;100;88;0;58;0;0;4;0;18;46;1;7;15;0;73
"Site_f02_s07";"F02";2;100;86;0;55;39;0;5;22;16;21;0;3;1;0;35
"Site_f02_s08";"F02";2;100;95;0;0;66;0;15;6;32;48;3;2;1;6;77
"Site_f02_s09";"F02";2;100;72;9;0;0;0;9;19;16;26;2;0;16;3;48
"Site_f02_s10";"F02";2;100;92;0;0;63;0;9;0;25;31;0;0;8;10;67
"Site_f03_s01";"F03";3;100;86;27;0;32;0;0;25;0;11;3;1;5;0;75
"Site_f03_s02";"F03";3;100;77;26;0;0;0;0;0;27;18;0;4;0;3;68
"Site_f03_s03";"F03";3;100;79;0;0;0;0;8;11;23;0;0;0;6;13;68
"Site_f03_s04";"F03";3;100;75;0;15;0;0;11;9;21;28;0;1;2;0;49
"Site_f03_s05";"F03";3;100;84;0;0;0;0;14;13;21;0;0;7;6;0;76
"Site_f03_s06";"F03";3;100;68;0;0;0;0;0;15;15;15;4;0;1;9;37
"Site_f03_s07";"F03";3;100;92;0;0;48;0;12;33;17;41;3;0;9;0;76
"Site_f03_s08";"F03";3;100;92;0;37;56;39;12;12;19;20;2;0;3;0;49
"Site_f03_s09";"F03";3;100;84;11;0;21;0;11;35;14;0;0;0;1;14;59
"Site_f03_s10";"F03";3;100;81;0;0;0;50;13;0;25;0;1;1;17;0;52
"Site_f04_s01";"F04";4;100;86;37;0;32;0;7;0;12;0;1;0;1;0;78
"Site_f04_s02";"F04";4;100;52;0;0;0;0;16;21;17;6;1;0;2;2;22
"Site_f04_s03";"F04";4;100;67;37;0;0;0;20;0;28;13;3;5;0;5;40
"Site_f04_s04";"F04";4;100;90;9;0;65;44;16;0;33;0;0;0;4;8;65
"Site_f04_s05";"F04";4;100;79;23;0;44;0;16;18;10;13;0;0;8;4;38
"Site_f04_s06";"F04";4;100;84;26;0;38;0;20;13;19;31;20;4;12;6;45
"Site_f04_s07";"F04";4;100;95;26;40;53;0;15;14;11;0;8;0;7;4;82
"Site_f04_s08";"F04";4;100;74;30;0;0;0;4;12;0;21;0;0;5;7;44
"Site_f04_s09";"F04";4;100;86;0;0;20;0;9;10;16;8;0;0;5;0;80
"Site_f04_s10";"F04";4;100;81;0;0;47;0;9;0;22;15;2;0;0;4;54
"Site_f05_s01";"F05";5;100;87;41;38;33;0;0;6;19;11;0;1;0;2;64
"Site_f05_s02";"F05";5;100;84;20;0;56;0;6;7;21;0;11;4;8;0;60
"Site_f05_s03";"F05";5;100;70;12;0;33;0;11;32;0;4;4;4;3;0;30
"Site_f05_s04";"F05";5;100;94;0;0;67;34;8;21;0;9;0;4;0;0;67
"Site_f05_s05";"F05";5;100;92;30;0;55;42;6;27;17;32;0;0;7;2;55
"Site_f05_s06";"F05";5;100;87;0;0;41;40;0;17;21;0;1;0;5;7;72
"Site_f05_s07";"F05";5;100;89;0;25;32;17;0;0;25;12;4;3;0;0;70
"Site_f05_s08";"F05";5;100;77;0;32;0;0;0;0;29;13;5;3;16;0;59
"Site_f05_s09";"F05";5;100;87;41;0;0;24;0;18;23;0;4;3;5;0;66
"Site_f05_s10";"F05";5;100;85;23;48;23;0;7;16;10;24;6;0;14;4;38
"Site_f06_s01";"F06";6;100;57;0;22;27;0;0;0;0;6;7;0;2;0;35
"Site_f06_s02";"F06";6;100;55;0;0;0;0;0;10;14;3;0;0;0;2;44
"Site_f06_s03";"F06";6;100;70;0;0;0;0;7;24;8;9;0;0;3;3;50
"Site_f06_s04";"F06";6;100;84;28;51;0;0;0;15;0;22;8;4;3;0;53
"Site_f06_s05";"F06";6;100;85;41;0;0;21;11;13;12;13;5;0;0;5;57
"Site_f06_s06";"F06";6;100;73;31;28;0;0;38;22;2;14;1;7;8;0;41
"Site_f06_s07";"F06";6;100;76;30;0;0;21;0;8;12;8;0;6;6;0;65
"Site_f06_s08";"F06";6;100;82;27;24;0;0;10;12;17;8;7;3;4;0;54
"Site_f06_s09";"F06";6;100;61;0;0;0;0;15;11;0;9;5;0;5;1;42
"Site_f06_s10";"F06";6;100;87;0;0;0;35;39;19;28;0;0;5;0;2;69
"Site_f07_s01";"F07";7;100;90;0;29;32;0;0;20;15;12;9;6;0;2;70
"Site_f07_s02";"F07";7;100;80;26;21;0;37;10;34;5;9;8;0;2;5;36
"Site_f07_s03";"F07";7;100;85;43;0;0;0;0;10;7;9;1;0;0;3;75
"Site_f07_s04";"F07";7;100;76;0;33;0;15;22;0;7;0;6;4;0;5;52
"Site_f07_s05";"F07";7;100;77;39;0;26;23;18;11;1;14;11;5;0;3;49
"Site_f07_s06";"F07";7;100;74;0;0;23;0;22;13;13;0;5;5;0;2;44
"Site_f07_s07";"F07";7;100;84;0;0;47;14;37;27;7;11;0;4;6;2;59
"Site_f07_s08";"F07";7;100;77;31;26;10;0;13;30;9;0;3;2;3;0;46
"Site_f07_s09";"F07";7;100;84;0;0;26;0;0;18;11;0;6;3;3;0;78
"Site_f07_s10";"F07";7;100;87;41;39;0;0;17;10;0;9;11;0;0;5;66
"Site_f08_s01";"F08";8;100;85;0;21;0;0;17;22;0;5;6;4;3;1;69
"Site_f08_s02";"F08";8;100;82;44;0;0;17;20;11;0;4;7;7;2;0;58
"Site_f08_s03";"F08";8;100;84;35;31;0;5;19;22;0;16;15;0;0;5;56
"Site_f08_s04";"F08";8;100;74;0;0;0;32;0;16;3;20;10;2;0;0;56
"Site_f08_s05";"F08";8;100;67;0;36;0;9;16;7;4;11;0;0;1;3;32
"Site_f08_s06";"F08";8;100;80;0;41;0;0;0;8;16;18;0;3;2;0;68
"Site_f08_s07";"F08";8;100;79;0;0;0;21;31;12;8;10;8;0;5;1;65
"Site_f08_s08";"F08";8;100;73;0;41;0;0;0;5;5;2;9;3;0;4;46
"Site_f08_s09";"F08";8;100;89;0;52;39;0;10;19;18;12;2;3;0;2;52
"Site_f08_s10";"F08";8;100;85;0;0;0;28;24;20;15;8;4;3;0;3;73
"Site_f09_s01";"F09";9;100;82;0;35;18;0;22;5;4;7;12;1;0;0;68
"Site_f09_s02";"F09";9;100;81;0;41;0;16;0;17;0;24;0;4;2;0;53
"Site_f09_s03";"F09";9;100;81;0;26;0;16;0;25;0;6;14;7;0;0;70
"Site_f09_s04";"F09";9;100;89;63;25;28;7;38;21;0;7;4;1;2;0;61
"Site_f09_s05";"F09";9;100;85;0;23;22;25;44;21;14;3;0;7;0;0;54
"Site_f09_s06";"F09";9;100;75;0;0;0;17;0;40;10;9;0;5;0;0;54
"Site_f09_s07";"F09";9;100;94;48;43;0;24;36;20;0;8;8;2;0;0;51
"Site_f09_s08";"F09";9;100;80;0;44;17;3;24;0;0;8;5;0;0;2;51
"Site_f09_s09";"F09";9;100;90;65;0;0;23;22;17;4;20;0;6;5;1;58
"Site_f09_s10";"F09";9;100;69;0;0;0;0;24;9;0;4;0;0;0;1;60
"Site_f10_s01";"F10";10;100;89;0;40;0;6;63;11;2;5;14;3;0;1;49
"Site_f10_s02";"F10";10;100;79;0;31;0;0;49;13;0;12;8;8;0;0;43
"Site_f10_s03";"F10";10;100;89;0;30;0;6;0;21;0;14;4;5;0;1;75
"Site_f10_s04";"F10";10;100;96;80;33;0;15;26;14;3;4;5;4;2;0;47
"Site_f10_s05";"F10";10;100;69;0;22;0;20;38;12;0;0;0;1;0;1;40
"Site_f10_s06";"F10";10;100;79;0;27;0;0;0;12;3;11;12;0;0;3;69
"Site_f10_s07";"F10";10;100;96;66;53;0;13;29;24;0;5;10;0;0;0;46
"Site_f10_s08";"F10";10;100;92;0;39;22;0;40;7;0;4;0;8;1;0;83
"Site_f10_s09";"F10";10;100;86;0;24;0;10;41;7;0;1;13;3;0;0;64
"Site_f10_s10";"F10";10;100;80;0;30;11;14;45;9;0;2;5;3;0;1;50
