"SAMPLE_ID";"Formation_name";"form.nr";"Total";"num.with.colonies";"Species_01";"Species_02";"Species_03";"Species_04";"Species_05";"Species_06";"Species_07";"Species_08";"Species_09";"Species_10";"Species_11";"Species_12";"Species_Superspecies"
"Site_f01_s01";"F01";1;100;92;0;0;74;0;3;15;21;66;0;3;13;0;71
"Site_f01_s02";"F01";1;100;86;0;0;34;0;6;28;20;19;0;7;0;12;61
"Site_f01_s03";"F01";1;100;93;0;0;58;0;22;11;48;0;1;0;16;12;75
"Site_f01_s04";"F01";1;100;94;0;29;81;0;14;0;26;0;3;5;10;0;59
"Site_f01_s05";"F01";1;100;91;5;0;69;0;7;8;28;34;0;0;17;0;47
"Site_f01_s06";"F01";1;100;79;0;0;0;0;6;0;31;28;1;0;2;0;66
"Site_f01_s07";"F01";1;100;90;0;0;61;0;5;0;28;47;0;0;18;0;62
"Site_f01_s08";"F01";1;100;90;6;0;55;61;0;0;25;39;0;0;0;0;52
"Site_f01_s09";"F01";1;100;91;0;0;71;0;7;0;44;0;0;4;8;0;60
"Site_f01_s10";"F01";1;100;96;31;0;70;0;4;0;24;31;1;4;3;0;81
"Site_f02_s01";"F02";2;100;73;0;38;0;0;7;0;42;0;4;4;0;0;41
"Site_f02_s02";"F02";2;100;89;13;0;75;0;4;0;25;0;2;0;0;0;68
"Site_f02_s03";"F02";2;100;96;15;26;37;0;7;26;16;0;0;0;0;0;88
"Site_f02_s04";"F02";2;100;75;0;0;46;0;0;0;0;28;0;0;16;0;33
"Site_f02_s05";"F02";2;100;86;0;0;0;0;6;0;43;19;2;0;11;11;79
"Site_f02_s06";"F02";2;100;90;32;0;50;64;7;20;30;23;1;1;14;0;70
"Site_f02_s07";"F02";2;100;86;0;0;59;0;8;30;35;0;0;0;14;0;37
"Site_f02_s08";"F02";2;100;72;0;0;0;0;15;0;25;28;3;0;11;13;51
"Site_f02_s09";"F02";2;100;85;0;0;45;0;3;0;52;0;0;0;7;0;72
"Site_f02_s10";"F02";2;100;69;8;0;0;0;3;0;25;28;0;0;4;11;48
"Site_f03_s01";"F03";3;100;90;21;23;76;0;14;19;0;28;7;0;0;0;57
"Site_f03_s02";"F03";3;100;78;0;0;56;0;4;10;27;29;0;0;0;0;43
"Site_f03_s03";"F03";3;100;89;0;0;42;0;5;27;17;19;3;0;6;4;81
"Site_f03_s04";"F03";3;100;73;0;0;36;31;0;4;21;0;0;0;0;0;52
"Site_f03_s05";"F03";3;100;87;29;0;70;0;0;0;23;0;0;0;3;0;59
"Site_f03_s06";"F03";3;100;72;0;0;42;0;3;0;18;0;1;0;7;5;47
"Site_f03_s07";"F03";3;100;82;17;0;56;0;0;6;13;32;0;0;7;3;38
"Site_f03_s08";"F03";3;100;82;36;0;48;0;8;21;25;0;4;10;0;0;45
"Site_f03_s09";"F03";3;100;69;0;34;0;0;0;0;0;0;5;5;11;0;53
"Site_f03_s10";"F03";3;100;88;0;0;49;0;12;0;49;28;3;4;0;10;50
"Site_f04_s01";"F04";4;100;78;0;0;36;0;0;0;41;0;0;3;5;0;47
"Site_f04_s02";"F04";4;100;66;37;0;0;0;0;8;0;16;10;0;6;1;44
"Site_f04_s03";"F04";4;100;90;23;23;0;0;5;0;28;0;1;6;4;0;80
"Site_f04_s04";"F04";4;100;74;0;0;37;0;16;0;11;22;6;0;7;0;53
"Site_f04_s05";"F04";4;100;88;0;21;0;57;1;0;0;31;0;0;3;13;64
"Site_f04_s06";"F04";4;100;75;44;0;0;0;14;0;0;16;1;2;12;1;49
"Site_f04_s07";"F04";4;100;81;31;0;32;0;9;11;18;40;8;0;0;0;42
"Site_f04_s08";"F04";4;100;87;23;0;31;58;5;10;19;0;3;0;0;0;70
"Site_f04_s09";"F04";4;100;78;20;0;22;0;25;13;35;0;3;7;10;4;57
"Site_f04_s10";"F04";4;100;78;0;21;0;0;11;17;0;0;7;0;3;2;67
"Site_f05_s01";"F05";5;100;77;0;0;0;0;9;7;24;33;0;2;1;2;58
"Site_f05_s02";"F05";5;100;89;36;20;40;0;33;19;13;20;0;1;4;0;53
"Site_f05_s03";"F05";5;100;82;0;17;34;32;0;13;20;5;3;0;0;0;49
"Site_f05_s04";"F05";5;100;87;45;0;33;0;0;22;13;17;4;0;6;0;64
"Site_f05_s05";"F05";5;100;88;0;0;0;39;15;0;23;18;1;10;7;2;74
"Site_f05_s06";"F05";5;100;88;0;40;18;0;15;25;13;13;0;0;2;0;60
"Site_f05_s07";"F05";5;100;85;39;0;0;0;18;0;14;21;0;0;13;3;72
"Site_f05_s08";"F05";5;100;88;0;0;62;0;0;11;17;9;0;10;0;4;66
"Site_f05_s09";"F05";5;100;94;0;0;32;0;9;31;12;22;8;6;4;9;77
"Site_f05_s10";"F05";5;100;94;56;54;40;0;15;10;0;9;0;6;5;0;60
"Site_f06_s01";"F06";6;100;78;0;0;0;0;0;21;7;10;7;0;7;3;65
"Site_f06_s02";"F06";6;100;80;43;0;45;0;0;31;0;14;2;0;7;2;56
"Site_f06_s03";"F06";6;100;86;25;0;21;40;12;8;18;26;0;0;0;1;60
"Site_f06_s04";"F06";6;100;70;0;0;0;31;0;13;2;11;5;6;7;0;52
"Site_f06_s05";"F06";6;100;79;0;33;27;0;0;7;18;10;7;0;0;3;48
"Site_f06_s06";"F06";6;100;83;10;31;30;0;10;20;0;18;0;0;7;2;60
"Site_f06_s07";"F06";6;100;91;0;0;0;0;24;11;13;13;0;2;0;0;87
"Site_f06_s08";"F06";6;100;81;35;0;29;17;0;6;19;8;4;2;0;8;43
"Site_f06_s09";"F06";6;100;80;0;33;0;0;14;11;28;20;0;0;1;0;66
"Site_f06_s10";"F06";6;100;95;22;0;24;16;31;24;18;8;7;3;0;0;91
"Site_f07_s01";"F07";7;100;86;38;39;0;0;15;24;0;13;3;8;2;0;62
"Site_f07_s02";"F07";7;100;73;14;0;19;0;0;7;25;21;4;4;0;1;48
"Site_f07_s03";"F07";7;100;93;0;0;0;26;28;37;21;8;0;4;0;1;81
"Site_f07_s04";"F07";7;100;62;0;0;0;20;0;30;0;0;6;6;5;1;32
"Site_f07_s05";"F07";7;100;64;0;0;0;0;0;0;18;0;0;0;3;0;58
"Site_f07_s06";"F07";7;100;75;0;0;22;0;29;16;20;12;0;4;0;1;46
"Site_f07_s07";"F07";7;100;87;42;13;0;28;12;29;10;15;0;5;1;3;53
"Site_f07_s08";"F07";7;100;92;0;29;0;0;32;19;10;18;0;5;0;3;80
"Site_f07_s09";"F07";7;100;90;36;40;0;11;0;21;23;9;1;4;0;0;69
"Site_f07_s10";"F07";7;100;85;0;37;53;16;19;15;15;9;0;0;1;4;36
"Site_f08_s01";"F08";8;100;81;0;0;0;0;32;28;4;7;12;4;0;5;64
"Site_f08_s02";"F08";8;100;79;0;40;0;20;20;20;13;4;0;5;5;1;50
"Site_f08_s03";"F08";8;100;85;0;29;0;30;32;0;16;18;5;0;0;1;65
"Site_f08_s04";"F08";8;100;80;0;19;0;0;42;3;10;6;2;2;0;0;55
"Site_f08_s05";"F08";8;100;72;0;30;0;0;40;22;0;8;0;1;0;0;31
"Site_f08_s06";"F08";8;100;82;0;28;17;29;24;0;17;0;0;5;1;1;58
"Site_f08_s07";"F08";8;100;84;0;32;0;43;0;0;27;10;5;7;9;0;61
"Site_f08_s08";"F08";8;100;81;39;41;0;0;11;19;10;9;0;11;0;0;62
"Site_f08_s09";"F08";8;100;63;0;39;0;0;0;8;0;5;0;1;0;0;39
"Site_f08_s10";"F08";8;100;91;46;0;0;16;23;32;0;10;0;0;0;0;66
"Site_f09_s01";"F09";9;100;91;0;35;0;0;45;25;15;7;0;0;0;0;83
"Site_f09_s02";"F09";9;100;83;0;29;0;22;53;20;0;9;7;0;0;0;54
"Site_f09_s03";"F09";9;100;73;0;24;0;0;0;7;0;4;8;0;0;3;65
"Site_f09_s04";"F09";9;100;89;0;61;0;26;31;10;0;4;0;0;0;4;53
"Site_f09_s05";"F09";9;100;58;0;27;0;11;0;15;6;1;3;1;0;4;31
"Site_f09_s06";"F09";9;100;85;0;46;0;19;33;9;4;13;0;10;4;0;57
"Site_f09_s07";"F09";9;100;92;0;27;0;24;24;28;7;8;13;7;0;0;80
"Site_f09_s08";"F09";9;100;78;50;0;0;0;29;19;0;4;0;9;1;1;50
"Site_f09_s09";"F09";9;100;72;35;0;0;21;0;19;0;0;1;4;0;1;55
"Site_f09_s10";"F09";9;100;88;0;54;0;28;30;19;13;5;2;4;0;1;41
"Site_f10_s01";"F10";10;100;79;0;0;0;14;46;22;0;10;10;3;0;0;41
"Site_f10_s02";"F10";10;100;96;90;56;0;18;32;10;10;2;3;3;0;2;55
"Site_f10_s03";"F10";10;100;80;0;0;0;28;22;11;0;9;21;3;0;2;64
"Site_f10_s04";"F10";10;100;74;0;37;0;0;38;15;0;5;0;6;0;3;48
"Site_f10_s05";"F10";10;100;94;67;60;0;0;0;14;0;7;17;0;0;0;66
"Site_f10_s06";"F10";10;100;65;0;0;0;8;39;1;10;0;7;4;0;0;38
"Site_f10_s07";"F10";10;100;88;51;36;0;14;31;22;0;1;0;8;0;4;65
"Site_f10_s08";"F10";10;100;91;0;59;0;0;44;15;9;3;0;0;0;3;65
"Site_f10_s09";"F10";10;100;96;66;30;0;0;41;14;17;3;0;5;2;2;60
"Site_f10_s10";"F10";10;100;92;72;31;0;0;0;22;0;1;0;1;0;0;67
