"SAMPLE_ID";"Formation_name";"form.nr";"Total";"num.with.colonies";"Species_01";"Species_02";"Species_03";"Species_04";"Species_05";"Species_06";"Species_07";"Species_08";"Species_09";"Species_10";"Species_11";"Species_12";"Species_Superspecies"
"Site_f01_s01";"F01";1;100;69;0;0;0;0;7;0;50;22;0;0;14;0;94
"Site_f01_s02";"F01";1;100;82;20;0;0;0;0;9;89;106;3;0;8;0;71
"Site_f01_s03";"F01";1;100;92;0;0;220;0;0;0;34;0;2;0;18;3;130
"Site_f01_s04";"F01";1;100;95;15;0;206;0;11;18;59;0;0;3;23;0;248
"Site_f01_s05";"F01";1;100;88;0;0;0;0;7;15;96;79;7;0;22;6;251
"Site_f01_s06";"F01";1;100;81;20;0;0;0;3;0;34;27;0;2;9;9;203
"Site_f01_s07";"F01";1;100;77;39;0;0;0;5;19;40;0;0;0;9;0;183
"Site_f01_s08";"F01";1;100;85;29;11;20;0;0;26;0;48;0;0;35;0;161
"Site_f01_s09";"F01";1;100;77;0;0;0;0;0;0;46;43;0;0;18;7;111
"Site_f01_s10";"F01";1;100;86;22;0;0;0;22;16;85;63;0;0;13;0;208
"Site_f02_s01";"F02";2;100;89;0;0;152;0;0;0;37;39;0;0;3;0;317
"Site_f02_s02";"F02";2;100;90;21;44;0;383;9;15;17;0;0;0;5;0;145
"Site_f02_s03";"F02";2;100;89;0;58;77;0;14;0;41;0;1;0;15;12;230
"Site_f02_s04";"F02";2;100;89;25;32;130;0;4;0;21;14;0;0;5;21;175
"Site_f02_s05";"F02";2;100;85;0;0;310;51;15;5;52;0;0;0;13;0;126
"Site_f02_s06";"F02";2;100;76;0;0;184;0;3;0;11;0;0;0;7;6;68
"Site_f02_s07";"F02";2;100;79;0;0;101;0;0;19;85;0;3;0;38;0;103
"Site_f02_s08";"F02";2;100;75;0;0;0;0;0;0;75;39;0;2;20;0;127
"Site_f02_s09";"F02";2;100;76;10;0;0;0;5;17;32;0;6;0;11;0;155
"Site_f02_s10";"F02";2;100;69;19;0;62;0;10;0;27;32;1;0;4;0;67
"Site_f03_s01";"F03";3;100;80;0;0;0;0;6;22;27;0;0;0;6;0;190
"Site_f03_s02";"F03";3;100;87;0;0;102;0;25;14;48;43;4;2;10;13;123
"Site_f03_s03";"F03";3;100;96;54;189;256;0;17;48;48;32;0;0;34;0;109
"Site_f03_s04";"F03";3;100;76;13;0;0;0;11;0;29;42;0;0;11;0;183
"Site_f03_s05";"F03";3;100;84;27;110;108;0;8;20;28;0;0;0;8;0;393
"Site_f03_s06";"F03";3;100;82;0;58;0;0;5;9;18;0;0;0;2;6;313
"Site_f03_s07";"F03";3;100;93;0;0;59;122;20;0;69;0;0;0;4;7;470
"Site_f03_s08";"F03";3;100;85;14;0;0;0;10;0;13;20;0;0;8;0;215
"Site_f03_s09";"F03";3;100;83;0;0;63;0;10;0;46;0;1;0;5;0;244
"Site_f03_s10";"F03";3;100;94;0;0;135;82;8;13;38;0;0;4;1;2;184
"Site_f04_s01";"F04";4;100;83;0;108;112;50;18;2;40;27;0;0;7;0;91
"Site_f04_s02";"F04";4;100;78;48;0;0;0;7;23;12;28;0;2;5;10;157
"Site_f04_s03";"F04";4;100;89;0;45;146;0;26;5;20;0;0;0;4;0;284
"Site_f04_s04";"F04";4;100;72;0;0;63;0;21;0;44;0;3;6;4;0;83
"Site_f04_s05";"F04";4;100;78;0;0;0;53;17;0;61;0;2;0;0;0;209
"Site_f04_s06";"F04";4;100;79;29;0;123;0;0;0;15;9;0;0;0;0;134
"Site_f04_s07";"F04";4;100;76;41;0;0;0;5;1;49;0;5;0;2;4;145
"Site_f04_s08";"F04";4;100;80;0;0;0;0;0;25;23;8;0;0;0;7;329
"Site_f04_s09";"F04";4;100;89;0;0;0;174;19;28;60;17;0;7;14;0;144
"Site_f04_s10";"F04";4;100;76;0;0;139;0;0;20;0;0;0;0;7;0;122
"Site_f05_s01";"F05";5;100;79;22;60;0;0;0;36;11;32;0;6;0;0;93
"Site_f05_s02";"F05";5;100;76;71;0;0;0;29;21;0;39;0;0;8;3;135
"Site_f05_s03";"F05";5;100;88;172;0;132;58;0;41;32;8;2;1;18;1;37
"Site_f05_s04";"F05";5;100;82;0;34;18;35;19;33;62;0;0;5;21;4;105
"Site_f05_s05";"F05";5;100;81;0;34;78;0;0;11;23;31;2;6;9;7;165
"Site_f05_s06";"F05";5;100;81;0;54;21;61;16;0;0;12;0;2;10;0;137
"Site_f05_s07";"F05";5;100;89;0;0;0;0;8;23;19;18;0;11;4;2;580
"Site_f05_s08";"F05";5;100;94;0;30;0;147;44;35;42;8;2;2;1;0;250
"Site_f05_s09";"F05";5;100;77;0;52;0;0;0;10;51;49;0;3;8;4;118
"Site_f05_s10";"F05";5;100;90;62;0;0;0;26;41;77;32;2;0;0;0;241
"Site_f06_s01";"F06";6;100;84;0;0;125;76;19;26;11;17;2;0;9;4;121
"Site_f06_s02";"F06";6;100;91;55;0;118;0;7;25;15;11;0;0;2;1;328
"Site_f06_s03";"F06";6;100;88;0;0;66;0;19;23;0;6;6;0;0;4;390
"Site_f06_s04";"F06";6;100;83;0;101;0;0;39;15;45;57;0;9;0;4;133
"Site_f06_s05";"F06";6;100;88;0;0;92;45;50;21;17;9;2;0;0;0;160
"Site_f06_s06";"F06";6;100;79;0;0;92;40;0;13;0;17;1;0;0;5;136
"Site_f06_s07";"F06";6;100;88;42;0;0;0;61;13;14;31;1;6;0;7;411
"Site_f06_s08";"F06";6;100;89;178;0;86;34;30;45;4;31;11;7;0;5;156
"Site_f06_s09";"F06";6;100;75;0;0;0;57;55;13;0;39;4;0;8;5;66
"Site_f06_s10";"F06";6;100;71;0;0;0;25;30;18;21;11;1;0;0;0;86
"Site_f07_s01";"F07";7;100;97;0;95;0;69;26;32;16;8;0;0;4;0;463
"Site_f07_s02";"F07";7;100;78;46;31;0;117;51;8;14;14;0;5;3;1;114
"Site_f07_s03";"F07";7;100;92;0;86;0;89;46;27;14;18;4;3;0;7;207
"Site_f07_s04";"F07";7;100;87;0;56;0;34;21;71;12;13;11;0;0;0;436
"Site_f07_s05";"F07";7;100;84;107;35;0;0;22;0;13;16;2;3;3;3;95
"Site_f07_s06";"F07";7;100;70;0;0;0;24;15;37;18;4;0;0;4;1;92
"Site_f07_s07";"F07";7;100;72;0;29;0;0;57;11;0;3;0;0;7;0;72
"Site_f07_s08";"F07";7;100;85;0;59;176;65;7;14;25;5;7;0;0;0;135
"Site_f07_s09";"F07";7;100;84;124;0;24;28;19;24;0;0;0;0;0;3;154
"Site_f07_s10";"F07";7;100;80;0;85;0;0;24;0;8;12;3;6;7;0;187
"Site_f08_s01";"F08";8;100;80;77;47;0;0;24;5;8;0;0;0;0;0;96
"Site_f08_s02";"F08";8;100;90;229;42;0;0;71;13;12;6;0;1;2;0;246
"Site_f08_s03";"F08";8;100;88;0;24;0;14;12;30;6;15;0;5;0;4;345
"Site_f08_s04";"F08";8;100;92;56;45;11;0;13;5;7;10;0;3;5;5;321
"Site_f08_s05";"F08";8;100;91;185;0;0;212;29;18;5;0;3;0;1;0;148
"Site_f08_s06";"F08";8;100;94;130;68;50;112;33;29;15;20;10;10;0;0;87
"Site_f08_s07";"F08";8;100;80;0;67;20;52;0;10;5;7;22;0;0;0;64
"Site_f08_s08";"F08";8;100;83;0;14;0;0;40;9;0;6;0;3;2;0;192
"Site_f08_s09";"F08";8;100;75;0;0;0;16;40;11;9;6;10;3;5;0;103
"Site_f08_s10";"F08";8;100;71;0;56;0;39;9;0;15;5;3;5;1;1;138
"Site_f09_s01";"F09";9;100;68;0;24;10;22;18;10;0;0;6;0;0;0;119
"Site_f09_s02";"F09";9;100;83;138;0;0;33;25;0;9;10;0;3;0;1;84
"Site_f09_s03";"F09";9;100;84;0;0;31;14;0;35;10;5;15;3;0;1;235
"Site_f09_s04";"F09";9;100;63;0;0;0;0;0;17;9;6;0;3;0;3;153
"Site_f09_s05";"F09";9;100;90;180;83;0;0;46;37;0;0;16;0;0;2;281
"Site_f09_s06";"F09";9;100;70;117;0;0;19;0;16;0;6;0;0;0;1;87
"Site_f09_s07";"F09";9;100;83;0;0;0;0;77;10;0;9;8;11;0;3;334
"Site_f09_s08";"F09";9;100;68;0;43;0;10;12;6;5;9;28;5;0;0;106
"Site_f09_s09";"F09";9;100;77;0;18;25;37;0;9;2;5;0;1;3;3;314
"Site_f09_s10";"F09";9;100;88;249;0;18;42;49;37;5;3;4;12;1;2;286
"Site_f10_s01";"F10";10;100;84;0;0;0;38;25;30;0;5;9;5;0;1;228
"Site_f10_s02";"F10";10;100;80;0;43;0;25;84;17;24;5;10;10;1;1;150
"Site_f10_s03";"F10";10;100;91;0;72;0;0;23;15;0;10;17;1;0;0;497
"Site_f10_s04";"F10";10;100;77;0;104;0;5;0;21;3;9;22;2;0;2;145
"Site_f10_s05";"F10";10;100;97;287;142;7;20;61;34;1;13;17;3;0;2;590
"Site_f10_s06";"F10";10;100;73;0;34;0;4;0;9;1;25;27;0;0;2;139
"Site_f10_s07";"F10";10;100;87;0;140;8;57;87;54;20;1;24;2;0;0;132
"Site_f10_s08";"F10";10;100;88;0;37;0;12;84;27;0;8;0;4;0;1;233
"Site_f10_s09";"F10";10;100;94;227;21;0;15;91;29;0;4;13;2;0;3;282
"Site_f10_s10";"F10";10;100;95;217;0;0;24;27;12;19;4;0;7;1;2;514
