"SAMPLE_ID";"Formation_name";"form.nr";"Total";"num.with.colonies";"Species_01";"Species_02";"Species_03";"Species_04";"Species_05";"Species_06";"Species_07";"Species_08";"Species_09";"Species_10";"Species_11";"Species_12";"Species_Superspecies"
"Site_f01_s01";"F01";1;100;95;18;0;255;0;10;0;60;0;4;0;10;0;212
"Site_f01_s02";"F01";1;100;86;0;0;246;0;7;0;86;0;1;0;5;0;197
"Site_f01_s03";"F01";1;100;81;0;0;0;0;2;2;71;43;0;0;10;0;150
"Site_f01_s04";"F01";1;100;84;33;0;224;0;3;0;41;0;0;0;15;0;182
"Site_f01_s05";"F01";1;100;94;0;0;140;0;30;19;29;0;0;0;14;0;313
"Site_f01_s06";"F01";1;100;81;0;0;136;0;5;2;65;0;3;0;1;0;130
"Site_f01_s07";"F01";1;100;94;0;0;133;0;3;0;65;60;0;0;5;0;665
"Site_f01_s08";"F01";1;100;91;17;0;160;0;10;67;49;56;0;0;29;0;200
"Site_f01_s09";"F01";1;100;88;12;0;195;0;9;15;145;0;0;1;0;3;175
"Site_f01_s10";"F01";1;100;84;0;0;124;0;8;0;48;47;3;0;8;0;233
"Site_f02_s01";"F02";2;100;80;0;0;0;0;11;0;39;52;3;0;9;0;132
"Site_f02_s02";"F02";2;100;69;0;0;118;0;5;0;0;0;0;0;0;31;96
"Site_f02_s03";"F02";2;100;73;13;0;0;0;1;0;23;118;2;2;0;4;83
"Site_f02_s04";"F02";2;100;85;0;52;81;0;14;5;28;25;0;4;3;4;214
"Site_f02_s05";"F02";2;100;90;59;0;0;0;3;8;31;47;0;8;19;0;414
"Site_f02_s06";"F02";2;100;77;28;0;0;0;9;0;36;71;3;1;0;3;54
"Site_f02_s07";"F02";2;100;79;51;0;105;0;14;0;57;0;1;6;6;0;91
"Site_f02_s08";"F02";2;100;87;0;77;33;0;0;17;88;33;6;0;7;17;137
"Site_f02_s09";"F02";2;100;83;0;0;104;0;6;0;24;36;1;4;10;0;226
"Site_f02_s10";"F02";2;100;69;0;0;56;0;4;0;30;42;0;0;0;0;83
"Site_f03_s01";"F03";3;100;89;84;29;0;0;12;18;62;44;0;0;12;6;236
"Site_f03_s02";"F03";3;100;92;22;0;217;0;13;0;22;0;5;8;7;0;370
"Site_f03_s03";"F03";3;100;51;0;0;0;0;6;0;26;0;3;4;0;2;75
"Site_f03_s04";"F03";3;100;81;0;0;0;0;24;20;24;12;0;0;0;0;219
"Site_f03_s05";"F03";3;100;70;0;0;121;0;15;0;0;39;0;0;5;0;45
"Site_f03_s06";"F03";3;100;83;0;101;0;0;13;7;37;91;3;0;5;0;101
"Site_f03_s07";"F03";3;100;93;37;0;256;0;5;0;29;0;3;0;5;4;367
"Site_f03_s08";"F03";3;100;74;22;0;0;0;20;0;124;20;0;0;7;3;88
"Site_f03_s09";"F03";3;100;82;0;0;145;0;12;0;22;0;0;0;7;0;158
"Site_f03_s10";"F03";3;100;88;41;0;42;0;10;0;41;52;1;0;6;22;244
"Site_f04_s01";"F04";4;100;84;30;113;96;0;0;10;27;0;3;0;0;0;122
"Site_f04_s02";"F04";4;100;95;61;48;86;0;11;28;24;0;2;3;0;0;1104
"Site_f04_s03";"F04";4;100;82;0;0;103;112;9;11;18;14;0;3;4;0;135
"Site_f04_s04";"F04";4;100;85;52;0;91;89;7;9;25;10;2;10;0;6;100
