"SAMPLE_ID";"Formation_name";"form.nr";"Total";"num.with.colonies";"Species_01";"Species_02";"Species_03";"Species_04";"Species_05";"Species_06";"Species_07";"Species_08";"Species_09";"Species_10";"Species_11";"Species_12";"Species_Superspecies"
"Site_f01_s01";"F01";1;100;92;0;0;176;0;4;0;22;134;1;0;16;0;177
"Site_f01_s02";"F01";1;100;91;0;0;227;0;6;0;75;62;0;4;9;0;167
"Site_f01_s03";"F01";1;100;93;0;0;155;0;17;0;65;20;1;4;12;12;181
"Site_f01_s04";"F01";1;100;88;25;0;0;0;5;77;57;108;1;10;24;13;95
"Site_f01_s05";"F01";1;100;84;19;44;113;0;0;11;30;0;2;0;14;10;131
"Site_f01_s06";"F01";1;100;93;0;32;214;0;7;0;21;68;1;0;0;0;246
"Site_f01_s07";"F01";1;100;95;32;0;452;0;2;0;93;21;1;0;3;0;221
"Site_f01_s08";"F01";1;100;85;0;32;185;0;0;0;166;67;9;0;14;8;99
"Site_f01_s09";"F01";1;100;77;0;0;82;0;5;27;44;0;0;6;4;0;75
"Site_f01_s10";"F01";1;100;96;11;0;203;0;3;13;66;33;4;0;7;42;747
"Site_f02_s01";"F02";2;100;75;12;0;0;0;9;34;0;0;0;0;10;21;130
"Site_f02_s02";"F02";2;100;69;0;0;43;0;11;11;0;0;3;0;0;7;190
"Site_f02_s03";"F02";2;100;86;0;138;0;0;0;0;53;28;3;0;0;0;137
"Site_f02_s04";"F02";2;100;95;0;0;153;0;7;41;0;60;3;8;14;0;258
"Site_f02_s05";"F02";2;100;98;23;0;170;77;3;0;60;43;1;0;0;5;424
"Site_f02_s06";"F02";2;100;87;0;54;0;0;4;11;39;74;1;0;11;0;184
"Site_f02_s07";"F02";2;100;92;0;0;190;0;13;0;0;94;1;0;0;7;295
"Site_f02_s08";"F02";2;100;88;0;0;89;89;10;0;97;0;1;8;3;0;178
"Site_f02_s09";"F02";2;100;91;0;0;119;0;10;3;84;271;0;0;12;0;50
"Site_f02_s10";"F02";2;100;91;36;0;124;0;2;25;0;14;3;0;2;0;451
"Site_f03_s01";"F03";3;100;76;0;0;0;0;0;23;26;66;0;2;2;4;59
"Site_f03_s02";"F03";3;100;86;0;0;157;0;8;5;85;0;2;7;10;0;305
"Site_f03_s03";"F03";3;100;86;45;0;26;74;11;0;25;0;0;4;0;6;232
"Site_f03_s04";"F03";3;100;76;45;0;0;0;14;0;69;0;3;9;11;0;129
"Site_f03_s05";"F03";3;100;91;0;0;124;0;9;9;43;44;0;4;12;0;222
"Site_f03_s06";"F03";3;100;72;0;0;0;0;32;0;24;0;0;0;3;5;370
"Site_f03_s07";"F03";3;100;88;28;27;52;0;0;25;66;19;4;0;4;0;286
"Site_f03_s08";"F03";3;100;80;0;0;0;176;13;15;64;0;0;0;1;6;177
"Site_f03_s09";"F03";3;100;96;0;60;188;195;10;0;30;0;5;2;0;8;146
"Site_f03_s10";"F03";3;100;66;0;0;109;0;3;0;12;0;0;9;3;0;85
"Site_f04_s01";"F04";4;100;90;0;0;50;160;22;0;34;23;10;0;13;0;176
"Site_f04_s02";"F04";4;100;87;16;38;0;0;22;0;10;41;0;3;2;0;295
"Site_f04_s03";"F04";4;100;87;21;0;49;0;15;56;8;66;0;0;0;0;220
"Site_f04_s04";"F04";4;100;69;0;0;43;25;14;0;6;0;3;0;15;0;60
"Site_f04_s05";"F04";4;100;66;0;0;41;0;8;0;16;34;0;5;8;0;72
"Site_f04_s06";"F04";4;100;88;25;0;85;0;3;17;39;0;0;3;6;0;169
"Site_f04_s07";"F04";4;100;99;58;0;137;0;10;22;73;0;0;3;10;18;827
"Site_f04_s08";"F04";4;100;89;7;0;193;0;13;11;69;49;7;3;1;10;398
"Site_f04_s09";"F04";4;100;87;19;0;63;40;20;0;27;13;0;0;0;8;162
"Site_f04_s10";"F04";4;100;79;0;104;0;0;10;18;16;22;0;0;2;8;194
"Site_f05_s01";"F05";5;100;85;0;0;40;176;13;22;13;16;4;9;8;0;199
"Site_f05_s02";"F05";5;100;87;181;0;0;0;9;0;15;0;0;0;3;0;217
"Site_f05_s03";"F05";5;100;81;36;0;71;0;21;19;46;69;3;0;0;0;114
