"SAMPLE_ID";"Formation_name";"form.nr";"Total";"num.with.colonies";"Species_01";"Species_02";"Species_03";"Species_04";"Species_05";"Species_06";"Species_07";"Species_08";"Species_09";"Species_10";"Species_11";"Species_12";"Species_Superspecies"
"Site_f01_s01";"F01";1;100;86;0;30;324;0;0;0;23;44;2;0;0;0;78
"Site_f01_s02";"F01";1;100;90;24;0;81;0;3;21;26;0;3;0;6;0;444
"Site_f01_s03";"F01";1;100;68;0;0;0;0;2;0;56;0;0;3;15;0;134
"Site_f01_s04";"F01";1;100;88;0;0;282;0;4;0;59;31;1;0;0;20;118
"Site_f01_s05";"F01";1;100;95;0;69;376;0;3;26;39;60;0;4;17;0;153
"Site_f01_s06";"F01";1;100;92;0;0;268;0;1;0;55;0;1;0;0;0;367
"Site_f01_s07";"F01";1;100;88;0;0;96;0;0;0;67;63;0;16;16;0;67
"Site_f01_s08";"F01";1;100;95;0;0;0;0;10;0;266;214;1;0;9;0;645
"Site_f01_s09";"F01";1;100;88;37;0;114;0;3;19;60;0;2;0;13;11;107
"Site_f01_s10";"F01";1;100;82;0;0;145;0;1;0;30;56;2;0;13;0;292
"Site_f02_s01";"F02";2;100;86;0;0;62;0;16;16;18;0;8;0;0;0;265
"Site_f02_s02";"F02";2;100;85;0;0;229;88;6;0;16;0;1;10;7;0;80
"Site_f02_s03";"F02";2;100;66;0;0;0;0;11;0;0;27;0;0;11;3;81
"Site_f02_s04";"F02";2;100;93;0;207;104;0;0;21;98;100;0;3;12;0;181
"Site_f02_s05";"F02";2;100;77;0;0;0;116;0;17;0;0;3;0;12;0;122
"Site_f02_s06";"F02";2;100;94;5;0;320;0;17;20;101;0;5;0;21;0;109
"Site_f02_s07";"F02";2;100;73;0;0;0;0;5;13;118;0;1;0;0;0;196
"Site_f02_s08";"F02";2;100;79;0;0;0;0;11;20;0;0;2;0;12;25;254
"Site_f02_s09";"F02";2;100;84;32;0;0;0;5;14;28;0;0;0;2;0;362
"Site_f02_s10";"F02";2;100;81;0;0;92;39;12;0;33;0;1;0;0;0;194
"Site_f03_s01";"F03";3;100;75;0;0;52;0;18;15;29;0;0;2;3;4;130
"Site_f03_s02";"F03";3;100;83;45;90;0;0;0;0;87;65;2;0;6;0;56
"Site_f03_s03";"F03";3;100;92;0;97;65;78;14;11;20;44;0;0;7;0;162
"Site_f03_s04";"F03";3;100;89;0;76;219;149;13;13;29;33;0;0;3;7;125
"Site_f03_s05";"F03";3;100;94;43;0;228;131;11;0;39;17;0;0;19;0;259
