"SAMPLE_ID";"Formation_name";"form.nr";"Total";"num.with.colonies";"Species_01";"Species_02";"Species_03";"Species_04";"Species_05";"Species_06";"Species_07";"Species_08";"Species_09";"Species_10";"Species_11";"Species_12";"Species_Superspecies"
"Site_f01_s01";"F01";1;100;88;0;0;0;0;12;0;52;54;0;0;9;0;242
"Site_f01_s02";"F01";1;100;97;8;0;721;0;16;15;37;23;5;0;24;7;259
"Site_f01_s03";"F01";1;100;82;9;0;0;0;0;0;81;0;2;0;26;0;177
"Site_f01_s04";"F01";1;100;91;0;0;59;262;5;13;0;58;0;0;9;0;251
"Site_f01_s05";"F01";1;100;86;0;0;0;0;0;16;11;337;0;2;19;0;138
"Site_f01_s06";"F01";1;100;94;0;0;0;419;6;27;34;53;0;0;20;0;192
"Site_f01_s07";"F01";1;100;87;0;0;126;0;6;0;72;0;0;0;14;5;221
"Site_f01_s08";"F01";1;100;89;22;0;81;0;3;0;31;29;0;7;6;0;356
"Site_f01_s09";"F01";1;100;93;0;106;79;0;0;0;10;98;0;0;16;0;185
"Site_f01_s10";"F01";1;100;93;12;0;351;0;14;0;105;0;0;0;33;18;175
"Site_f02_s01";"F02";2;100;86;0;0;166;0;0;0;30;0;0;0;9;0;118
"Site_f02_s02";"F02";2;100;76;0;0;0;0;7;9;20;42;0;0;0;0;125
"Site_f02_s03";"F02";2;100;78;32;0;0;0;20;0;75;0;0;0;13;16;196
"Site_f02_s04";"F02";2;100;80;60;0;54;0;11;52;50;35;1;0;8;0;92
"Site_f02_s05";"F02";2;100;93;0;37;89;0;4;0;172;39;0;0;19;0;247
"Site_f02_s06";"F02";2;100;91;0;0;0;0;30;39;79;0;3;0;5;0;415
"Site_f02_s07";"F02";2;100;91;0;0;188;0;1;18;181;43;0;3;9;5;328
"Site_f02_s08";"F02";2;100;88;0;0;148;116;7;0;26;0;4;1;6;0;360
"Site_f02_s09";"F02";2;100;73;10;0;0;0;0;0;108;20;2;1;9;0;147
"Site_f02_s10";"F02";2;100;89;0;77;244;0;11;0;54;0;2;10;5;0;54
"Site_f03_s01";"F03";3;100;82;0;0;117;0;17;12;47;0;0;6;0;0;254
"Site_f03_s02";"F03";3;100;94;24;0;167;258;6;26;50;0;0;0;3;0;134
"Site_f03_s03";"F03";3;100;97;0;0;485;0;1;0;25;70;3;1;10;0;183
"Site_f03_s04";"F03";3;100;78;0;0;103;0;9;61;0;12;1;0;2;8;44
"Site_f03_s05";"F03";3;100;80;0;0;0;0;0;57;50;0;2;0;14;0;251
"Site_f03_s06";"F03";3;100;93;0;101;0;0;4;49;20;93;0;5;13;0;342
"Site_f03_s07";"F03";3;100;88;0;0;120;106;12;0;93;22;0;0;14;0;257
"Site_f03_s08";"F03";3;100;93;86;91;67;0;6;13;18;27;5;0;5;0;303
"Site_f03_s09";"F03";3;100;93;22;0;0;76;14;6;51;34;0;1;3;11;714
"Site_f03_s10";"F03";3;100;75;0;47;0;154;0;48;41;0;1;4;0;0;50
"Site_f04_s01";"F04";4;100;88;64;43;0;0;9;22;42;0;1;2;8;4;207
"Site_f04_s02";"F04";4;100;84;0;0;0;0;0;0;24;26;0;0;13;0;386
