"SAMPLE_ID";"Formation_name";"form.nr";"Total";"num.with.colonies";"Species_01";"Species_02";"Species_03";"Species_04";"Species_05";"Species_06";"Species_07";"Species_08";"Species_09";"Species_10";"Species_11";"Species_12";"Species_Superspecies"
"Site_f01_s01";"F01";1;100;97;13;0;90;0;5;13;28;39;0;0;4;0;67
"Site_f01_s02";"F01";1;100;94;16;0;79;0;4;12;0;0;0;1;2;13;70
"Site_f01_s03";"F01";1;100;92;0;0;72;0;2;0;41;0;2;3;7;0;77
"Site_f01_s04";"F01";1;100;76;0;0;50;0;0;0;22;36;0;0;9;0;43
"Site_f01_s05";"F01";1;100;85;0;0;57;0;4;0;56;0;0;1;5;0;52
"Site_f01_s06";"F01";1;100;86;0;15;58;0;1;10;39;0;1;11;0;6;55
"Site_f01_s07";"F01";1;100;78;11;0;0;0;4;0;0;29;0;0;9;0;72
"Site_f01_s08";"F01";1;100;92;0;0;75;0;5;0;63;0;0;4;8;0;53
"Site_f01_s09";"F01";1;100;93;28;0;83;0;4;22;33;0;3;0;0;0;50
"Site_f01_s10";"F01";1;100;89;0;0;61;0;0;9;39;0;1;5;13;0;59
"Site_f02_s01";"F02";2;100;84;0;0;0;49;3;25;19;30;0;0;4;0;68
"Site_f02_s02";"F02";2;100;86;0;0;42;46;7;0;24;26;0;0;10;0;59
"Site_f02_s03";"F02";2;100;88;0;0;61;0;0;0;35;24;4;0;10;4;46
"Site_f02_s04";"F02";2;100;87;0;0;45;0;3;4;39;32;2;0;7;0;52
"Site_f02_s05";"F02";2;100;91;0;0;68;0;5;8;28;21;0;8;12;0;66
"Site_f02_s06";"F02";2;100;76;0;0;0;0;0;0;0;27;0;0;13;9;55
"Site_f02_s07";"F02";2;100;94;0;0;69;0;7;13;46;11;0;0;21;0;70
"Site_f02_s08";"F02";2;100;87;9;0;56;0;13;0;51;0;1;0;10;12;64
"Site_f02_s09";"F02";2;100;93;0;29;70;0;6;5;32;0;4;0;0;0;51
"Site_f02_s10";"F02";2;100;83;12;28;0;0;6;20;21;0;1;0;29;6;63
"Site_f03_s01";"F03";3;100;82;0;31;0;0;4;17;24;0;6;4;4;0;61
"Site_f03_s02";"F03";3;100;98;13;43;53;0;22;4;48;29;2;3;3;0;64
"Site_f03_s03";"F03";3;100;80;14;0;52;42;7;0;22;0;0;2;0;0;28
"Site_f03_s04";"F03";3;100;84;17;54;31;0;13;12;8;0;0;0;24;5;41
"Site_f03_s05";"F03";3;100;97;26;52;60;24;14;0;20;0;0;2;5;7;61
"Site_f03_s06";"F03";3;100;80;0;0;49;0;1;20;16;21;3;0;3;0;63
"Site_f03_s07";"F03";3;100;88;16;0;58;0;6;0;23;0;2;0;11;8;74
"Site_f03_s08";"F03";3;100;85;11;0;0;27;8;0;31;41;5;0;10;4;60
"Site_f03_s09";"F03";3;100;84;23;0;0;0;6;0;32;30;1;4;15;0;68
"Site_f03_s10";"F03";3;100;72;0;0;0;0;0;20;24;0;4;0;7;3;60
"Site_f04_s01";"F04";4;100;84;0;0;0;25;18;20;40;0;0;6;4;0;57
"Site_f04_s02";"F04";4;100;86;0;0;51;42;15;0;28;13;1;7;9;0;37
"Site_f04_s03";"F04";4;100;88;0;34;0;0;6;10;34;40;1;4;0;0;69
"Site_f04_s04";"F04";4;100;87;32;0;0;39;12;0;21;15;0;4;4;0;59
"Site_f04_s05";"F04";4;100;88;31;0;0;35;0;11;22;13;1;14;3;0;61
"Site_f04_s06";"F04";4;100;67;0;0;39;0;9;0;0;0;0;0;10;11;46
"Site_f04_s07";"F04";4;100;80;0;0;36;0;11;0;10;0;7;6;5;0;59
"Site_f04_s08";"F04";4;100;65;0;0;0;0;8;27;18;15;0;0;2;2;45
"Site_f04_s09";"F04";4;100;77;0;27;0;0;8;0;26;0;0;3;2;0;63
"Site_f04_s10";"F04";4;100;86;25;0;32;55;10;8;7;18;4;0;4;0;55
"Site_f05_s01";"F05";5;100;85;0;0;74;34;9;10;11;21;5;0;8;3;35
"Site_f05_s02";"F05";5;100;92;37;0;42;62;10;12;18;19;4;1;1;3;51
"Site_f05_s03";"F05";5;100;87;0;69;0;40;12;11;12;25;0;2;2;0;57
