"SAMPLE_ID";"Formation_name";"form.nr";"Total";"num.with.colonies";"Species_01";"Species_02";"Species_03";"Species_04";"Species_05";"Species_06";"Species_07";"Species_08";"Species_09";"Species_10";"Species_11";"Species_12";"Species_Superspecies"
"Site_f01_s01";"F01";1;100;61;0;0;0;0;0;14;39;0;6;0;0;10;190
"Site_f01_s02";"F01";1;100;87;46;16;216;0;12;28;20;60;2;0;35;0;83
"Site_f01_s03";"F01";1;100;73;21;0;0;0;6;18;33;64;0;0;15;12;104
"Site_f01_s04";"F01";1;100;82;0;0;299;0;15;0;28;0;0;0;6;0;132
"Site_f01_s05";"F01";1;100;96;21;32;851;0;8;0;47;39;1;3;15;0;176
"Site_f01_s06";"F01";1;100;80;0;0;0;0;10;0;70;30;0;8;22;0;131
"Site_f01_s07";"F01";1;100;92;68;0;112;170;3;18;64;0;0;0;9;0;127
"Site_f01_s08";"F01";1;100;91;13;0;121;0;2;0;29;52;2;0;16;0;350
"Site_f01_s09";"F01";1;100;93;0;0;118;0;3;8;87;35;0;0;8;0;169
"Site_f01_s10";"F01";1;100;80;31;0;0;0;17;12;108;0;0;0;16;0;140
"Site_f02_s01";"F02";2;100;93;0;0;126;0;7;0;19;32;1;0;5;0;552
"Site_f02_s02";"F02";2;100;92;0;174;50;0;7;18;41;31;0;0;5;11;265
"Site_f02_s03";"F02";2;100;89;0;0;192;0;3;14;37;16;0;0;0;7;259
"Site_f02_s04";"F02";2;100;90;0;0;124;0;9;0;65;65;0;0;0;0;227
"Site_f02_s05";"F02";2;100;86;27;63;174;80;5;0;20;60;0;3;6;0;77
"Site_f02_s06";"F02";2;100;61;0;0;0;0;25;0;0;39;3;0;30;0;89
"Site_f02_s07";"F02";2;100;78;0;0;0;0;10;25;56;0;0;0;15;0;372
"Site_f02_s08";"F02";2;100;91;0;0;114;128;0;17;77;15;0;6;5;0;247
"Site_f02_s09";"F02";2;100;92;0;0;249;0;17;28;24;0;0;0;10;0;307
"Site_f02_s10";"F02";2;100;86;0;0;187;0;10;7;18;26;0;0;6;0;295
"Site_f03_s01";"F03";3;100;86;65;0;0;127;12;2;0;0;4;0;16;0;134
"Site_f03_s02";"F03";3;100;89;16;75;0;0;18;0;35;89;4;6;2;6;258
"Site_f03_s03";"F03";3;100;86;0;0;131;0;4;0;0;27;2;3;0;0;240
