"SAMPLE_ID";"Formation_name";"form.nr";"Total";"num.with.colonies";"Species_01";"Species_02";"Species_03";"Species_04";"Species_05";"Species_06";"Species_07";"Species_08";"Species_09";"Species_10";"Species_11";"Species_12";"Species_Superspecies"
"Site_f01_s01";"F01";1;100;97;0;0;77;0;9;8;39;54;0;7;8;0;66
"Site_f01_s02";"F01";1;100;78;14;0;32;0;9;22;28;0;1;0;13;0;54
"Site_f01_s03";"F01";1;100;86;0;0;49;0;0;0;23;31;1;0;5;0;79
"Site_f01_s04";"F01";1;100;73;0;0;0;0;25;0;40;31;0;0;0;0;55
"Site_f01_s05";"F01";1;100;90;10;49;70;0;6;21;28;0;1;0;0;0;54
"Site_f01_s06";"F01";1;100;89;0;0;71;0;11;17;34;0;0;0;2;0;75
"Site_f01_s07";"F01";1;100;57;0;0;0;0;5;0;42;0;1;9;6;0;31
"Site_f01_s08";"F01";1;100;87;0;0;63;0;4;15;36;38;3;5;5;13;55
"Site_f01_s09";"F01";1;100;77;0;46;0;0;5;13;0;0;0;0;7;0;57
"Site_f01_s10";"F01";1;100;84;0;0;50;0;2;10;40;0;0;0;14;0;49
"Site_f02_s01";"F02";2;100;87;40;0;58;0;9;0;28;0;2;0;13;0;71
"Site_f02_s02";"F02";2;100;93;0;40;55;0;0;0;25;40;1;0;7;0;60
"Site_f02_s03";"F02";2;100;77;15;28;0;0;16;0;28;10;3;1;5;0;35
"Site_f02_s04";"F02";2;100;75;0;0;0;0;2;3;16;36;1;0;14;13;48
"Site_f02_s05";"F02";2;100;77;9;0;0;0;8;5;22;0;0;0;0;10;70
"Site_f02_s06";"F02";2;100;82;0;13;0;55;11;0;0;0;0;0;0;18;55
"Site_f02_s07";"F02";2;100;89;33;0;40;0;0;19;26;25;0;8;5;7;73
"Site_f02_s08";"F02";2;100;89;0;0;48;0;17;23;39;34;0;0;4;0;60
"Site_f02_s09";"F02";2;100;80;0;0;0;0;4;0;36;33;0;0;3;0;54
"Site_f02_s10";"F02";2;100;81;0;0;0;0;0;0;18;19;0;0;18;31;73
"Site_f03_s01";"F03";3;100;75;31;0;0;0;3;0;23;9;0;0;11;6;62
"Site_f03_s02";"F03";3;100;72;0;0;0;0;11;15;56;0;3;0;7;0;44
"Site_f03_s03";"F03";3;100;75;0;0;0;0;20;0;14;0;1;0;13;0;60
"Site_f03_s04";"F03";3;100;80;0;51;0;0;15;7;14;0;2;9;4;3;62
"Site_f03_s05";"F03";3;100;90;0;36;53;0;10;14;23;6;2;0;18;0;65
"Site_f03_s06";"F03";3;100;87;0;0;37;0;5;23;26;23;3;0;8;0;71
"Site_f03_s07";"F03";3;100;83;0;0;37;0;0;18;0;15;2;0;2;12;58
"Site_f03_s08";"F03";3;100;90;20;0;33;0;6;23;28;17;0;8;2;8;82
"Site_f03_s09";"F03";3;100;85;0;0;0;0;7;11;34;17;1;0;6;10;61
"Site_f03_s10";"F03";3;100;82;0;0;0;0;7;12;44;40;0;0;25;0;62
"Site_f04_s01";"F04";4;100;81;32;0;0;42;11;10;26;0;9;1;0;0;51
"Site_f04_s02";"F04";4;100;78;0;0;11;44;0;0;9;25;0;1;3;13;37
"Site_f04_s03";"F04";4;100;74;0;30;29;0;0;12;2;23;1;1;1;5;49
"Site_f04_s04";"F04";4;100;87;29;0;14;0;8;9;17;7;0;0;3;2;77
"Site_f04_s05";"F04";4;100;93;0;0;62;69;10;0;15;0;0;0;10;5;70
"Site_f04_s06";"F04";4;100;89;14;48;0;0;0;0;32;0;4;1;0;0;79
"Site_f04_s07";"F04";4;100;92;13;0;0;72;0;22;18;0;1;2;0;0;78
"Site_f04_s08";"F04";4;100;88;23;0;38;66;11;4;14;0;0;2;0;0;57
"Site_f04_s09";"F04";4;100;88;0;22;30;0;0;0;24;0;8;0;4;3;80
"Site_f04_s10";"F04";4;100;68;0;0;0;0;12;15;25;14;1;2;0;0;49
"Site_f05_s01";"F05";5;100;92;16;0;37;37;15;0;23;21;5;2;0;0;80
"Site_f05_s02";"F05";5;100;79;0;0;32;0;5;3;17;21;0;2;0;4;72
"Site_f05_s03";"F05";5;100;92;18;33;47;0;0;32;15;35;2;0;8;2;69
"Site_f05_s04";"F05";5;100;78;0;0;0;0;10;22;13;8;7;0;2;3;70
"Site_f05_s05";"F05";5;100;91;46;0;36;50;20;27;4;0;0;6;2;1;44
"Site_f05_s06";"F05";5;100;84;14;55;22;0;0;13;10;15;1;3;3;7;46
"Site_f05_s07";"F05";5;100;88;44;0;29;0;18;0;15;0;0;0;0;0;68
"Site_f05_s08";"F05";5;100;71;0;0;21;21;22;19;19;0;0;0;7;0;49
"Site_f05_s09";"F05";5;100;93;0;0;28;43;11;10;4;0;0;1;0;1;80
"Site_f05_s10";"F05";5;100;79;29;0;0;0;10;8;0;0;6;0;5;5;71
"Site_f06_s01";"F06";6;100;77;0;0;42;28;6;13;0;17;0;4;0;6;59
"Site_f06_s02";"F06";6;100;69;0;0;0;0;25;11;19;0;0;0;0;0;52
"Site_f06_s03";"F06";6;100;68;0;37;0;0;5;0;2;14;0;6;0;0;38
"Site_f06_s04";"F06";6;100;78;0;26;0;32;12;0;15;21;2;0;0;0;55
"Site_f06_s05";"F06";6;100;94;24;30;0;0;17;10;8;14;3;0;6;1;88
"Site_f06_s06";"F06";6;100;84;0;57;0;0;11;4;13;0;0;5;0;8;54
"Site_f06_s07";"F06";6;100;78;0;0;12;0;0;14;11;17;8;2;0;2;71
"Site_f06_s08";"F06";6;100;79;0;42;0;0;13;12;12;18;0;0;3;8;57
"Site_f06_s09";"F06";6;100;81;0;43;0;0;22;24;14;2;0;0;0;0;52
"Site_f06_s10";"F06";6;100;85;0;14;0;37;14;9;15;5;0;0;8;3;57
"Site_f07_s01";"F07";7;100;89;0;24;17;37;0;11;7;13;0;0;0;0;74
"Site_f07_s02";"F07";7;100;57;0;0;0;0;0;26;12;0;1;4;0;1;41
"Site_f07_s03";"F07";7;100;92;45;25;0;0;36;18;10;24;4;0;0;0;55
"Site_f07_s04";"F07";7;100;82;0;51;0;0;33;21;13;0;13;0;0;3;45
"Site_f07_s05";"F07";7;100;91;0;23;0;24;24;0;6;19;0;0;0;2;85
"Site_f07_s06";"F07";7;100;90;45;0;28;0;45;9;0;8;0;4;0;0;60
"Site_f07_s07";"F07";7;100;65;0;36;0;0;12;26;5;2;2;3;0;4;21
"Site_f07_s08";"F07";7;100;78;0;0;0;37;32;24;20;6;0;2;0;0;36
"Site_f07_s09";"F07";7;100;74;0;0;0;18;30;13;7;5;0;9;0;0;58
"Site_f07_s10";"F07";7;100;83;47;36;0;26;32;13;5;6;0;0;0;2;51
"Site_f08_s01";"F08";8;100;88;47;0;0;21;28;27;10;11;23;6;4;1;62
"Site_f08_s02";"F08";8;100;67;0;11;0;10;7;0;4;6;2;2;0;2;63
"Site_f08_s03";"F08";8;100;91;54;40;0;18;41;12;10;4;3;1;0;1;42
"Site_f08_s04";"F08";8;100;76;0;37;0;0;35;17;0;16;9;0;0;0;24
"Site_f08_s05";"F08";8;100;73;0;0;0;37;0;28;0;17;0;6;0;0;52
"Site_f08_s06";"F08";8;100;81;38;34;0;40;0;13;9;7;4;6;0;1;48
"Site_f08_s07";"F08";8;100;90;0;30;0;9;22;12;22;9;5;3;0;0;84
"Site_f08_s08";"F08";8;100;86;0;39;0;0;46;12;18;7;0;2;4;1;58
"Site_f08_s09";"F08";8;100;79;0;49;0;0;21;21;4;2;4;0;2;2;41
"Site_f08_s10";"F08";8;100;90;0;48;0;21;36;17;0;15;0;5;0;1;65
"Site_f09_s01";"F09";9;100;91;46;0;0;0;34;26;0;0;6;11;0;2;71
"Site_f09_s02";"F09";9;100;65;0;0;0;18;0;8;0;7;0;4;0;0;54
"Site_f09_s03";"F09";9;100;82;0;29;22;35;20;13;0;7;0;4;0;1;62
"Site_f09_s04";"F09";9;100;82;54;0;0;12;46;21;9;8;4;4;3;1;49
"Site_f09_s05";"F09";9;100;89;0;39;0;21;31;3;0;0;13;2;0;0;72
"Site_f09_s06";"F09";9;100;96;46;0;0;10;29;11;3;15;7;0;0;0;92
"Site_f09_s07";"F09";9;100;91;0;50;0;38;38;15;0;7;4;7;1;4;73
"Site_f09_s08";"F09";9;100;78;0;41;11;0;20;8;0;3;8;0;1;3;48
"Site_f09_s09";"F09";9;100;89;34;0;0;45;35;8;10;11;12;5;0;1;64
"Site_f09_s10";"F09";9;100;68;0;0;0;10;29;8;13;4;10;9;0;2;53
"Site_f10_s01";"F10";10;100;79;0;30;3;13;27;17;3;7;0;1;0;2;64
