"SAMPLE_ID";"Formation_name";"form.nr";"Total";"num.with.colonies";"Species_01";"Species_02";"Species_03";"Species_04";"Species_05";"Species_06";"Species_07";"Species_08";"Species_09";"Species_10";"Species_11";"Species_12";"Species_Superspecies"
"Site_f01_s01";"F01";1;100;56;0;0;0;0;1;0;14;29;0;4;8;0;40
"Site_f01_s02";"F01";1;100;59;0;0;0;0;1;0;19;0;0;0;7;0;49
"Site_f01_s03";"F01";1;100;98;0;0;42;0;2;12;76;0;0;8;6;0;86
"Site_f01_s04";"F01";1;100;79;17;0;45;0;4;14;24;0;3;0;4;0;48
"Site_f01_s05";"F01";1;100;74;0;0;0;0;5;1;18;39;2;0;5;8;54
"Site_f01_s06";"F01";1;100;66;0;0;0;0;0;0;27;0;0;0;15;0;57
"Site_f01_s07";"F01";1;100;72;0;0;54;0;0;0;26;0;0;0;12;0;37
"Site_f01_s08";"F01";1;100;93;0;0;82;0;3;0;45;25;1;0;8;0;47
"Site_f01_s09";"F01";1;100;94;0;0;59;0;5;0;43;0;0;5;12;0;87
"Site_f01_s10";"F01";1;100;87;0;0;51;0;8;18;22;0;0;0;13;0;71
"Site_f02_s01";"F02";2;100;93;0;0;0;0;12;0;24;27;0;2;20;7;88
"Site_f02_s02";"F02";2;100;89;18;36;29;0;0;13;22;0;0;0;14;0;67
"Site_f02_s03";"F02";2;100;80;0;0;25;0;5;14;24;0;1;0;6;0;63
"Site_f02_s04";"F02";2;100;69;0;0;0;0;6;0;28;0;1;0;0;8;58
"Site_f02_s05";"F02";2;100;73;9;0;0;0;6;23;25;25;0;0;7;9;39
"Site_f02_s06";"F02";2;100;94;0;28;50;0;0;22;35;26;0;0;0;0;76
"Site_f02_s07";"F02";2;100;88;5;0;54;0;3;0;26;34;3;0;12;0;59
"Site_f02_s08";"F02";2;100;84;10;0;36;0;6;0;23;35;3;5;13;0;51
"Site_f02_s09";"F02";2;100;91;17;27;64;44;0;0;40;0;0;3;0;0;44
"Site_f02_s10";"F02";2;100;89;7;0;72;0;4;0;20;0;0;0;16;0;49
"Site_f03_s01";"F03";3;100;68;0;0;0;0;19;10;10;28;3;4;2;5;34
"Site_f03_s02";"F03";3;100;77;0;0;0;0;0;0;34;0;5;0;17;5;65
"Site_f03_s03";"F03";3;100;87;0;22;47;0;2;25;16;0;0;6;0;8;72
"Site_f03_s04";"F03";3;100;80;0;0;71;21;0;0;33;0;0;2;8;0;34
"Site_f03_s05";"F03";3;100;87;0;0;25;0;0;8;26;0;1;0;5;4;71
"Site_f03_s06";"F03";3;100;80;0;0;61;0;0;0;32;0;0;0;4;6;55
"Site_f03_s07";"F03";3;100;69;0;0;0;0;7;0;12;14;6;4;0;5;58
"Site_f03_s08";"F03";3;100;77;0;0;42;39;9;14;23;0;0;0;4;0;42
"Site_f03_s09";"F03";3;100;72;0;0;39;0;6;7;11;34;0;0;2;7;26
"Site_f03_s10";"F03";3;100;85;24;0;56;0;6;12;27;32;0;0;9;0;41
"Site_f04_s01";"F04";4;100;77;39;0;46;27;17;0;9;24;0;5;2;6;23
"Site_f04_s02";"F04";4;100;91;0;33;70;39;16;17;16;24;2;3;0;0;51
"Site_f04_s03";"F04";4;100;61;0;0;0;0;0;7;0;19;3;0;0;0;50
"Site_f04_s04";"F04";4;100;84;0;0;30;29;7;9;25;0;2;0;5;4;63
"Site_f04_s05";"F04";4;100;81;28;13;40;0;17;0;44;29;0;0;2;0;51
"Site_f04_s06";"F04";4;100;90;8;0;47;48;7;9;20;0;1;2;10;0;72
"Site_f04_s07";"F04";4;100;92;0;0;67;0;9;23;45;34;0;0;0;0;64
"Site_f04_s08";"F04";4;100;82;47;12;0;22;7;0;25;23;0;0;6;0;36
"Site_f04_s09";"F04";4;100;89;0;0;0;52;17;0;0;10;0;1;2;0;80
"Site_f04_s10";"F04";4;100;73;0;0;43;0;8;11;9;0;6;0;0;5;40
"Site_f05_s01";"F05";5;100;75;31;45;0;0;7;0;7;0;0;1;0;0;51
"Site_f05_s02";"F05";5;100;56;0;0;28;0;12;0;0;7;4;3;1;3;41
"Site_f05_s03";"F05";5;100;87;33;0;0;0;11;24;33;0;0;2;8;0;54
"Site_f05_s04";"F05";5;100;66;0;0;44;0;5;11;6;0;6;6;0;0;35
"Site_f05_s05";"F05";5;100;88;0;21;41;0;13;0;15;15;0;5;2;3;65
"Site_f05_s06";"F05";5;100;79;0;35;0;0;13;16;7;13;1;2;6;1;67
"Site_f05_s07";"F05";5;100;55;0;0;0;0;0;23;6;0;0;1;0;3;41
"Site_f05_s08";"F05";5;100;77;0;0;0;31;15;0;10;0;0;0;3;0;65
"Site_f05_s09";"F05";5;100;79;0;0;35;0;14;5;26;0;0;5;2;0;63
"Site_f05_s10";"F05";5;100;94;0;0;75;35;15;0;13;11;2;5;2;0;59
"Site_f06_s01";"F06";6;100;75;0;0;18;40;0;25;14;13;0;0;6;0;49
"Site_f06_s02";"F06";6;100;81;40;0;0;27;10;12;26;9;4;4;1;2;52
"Site_f06_s03";"F06";6;100;88;42;20;0;29;18;0;16;17;2;0;3;6;81
"Site_f06_s04";"F06";6;100;64;0;0;0;0;17;19;25;8;4;5;5;7;33
"Site_f06_s05";"F06";6;100;78;0;0;0;0;0;12;0;16;4;0;5;3;76
"Site_f06_s06";"F06";6;100;82;0;0;0;15;20;33;13;5;0;0;2;0;61
"Site_f06_s07";"F06";6;100;78;0;30;0;0;14;7;0;4;0;7;0;0;60
"Site_f06_s08";"F06";6;100;92;36;0;59;38;11;19;27;15;0;9;12;5;52
"Site_f06_s09";"F06";6;100;71;0;0;0;0;35;14;16;0;2;6;0;5;60
"Site_f06_s10";"F06";6;100;86;40;35;0;0;0;5;0;8;6;2;0;4;65
"Site_f07_s01";"F07";7;100;96;0;48;0;37;43;22;10;7;11;6;0;1;80
"Site_f07_s02";"F07";7;100;91;36;40;0;52;28;9;0;9;4;1;8;0;52
"Site_f07_s03";"F07";7;100;85;56;0;0;0;17;12;0;19;1;1;1;3;52
"Site_f07_s04";"F07";7;100;82;0;0;0;36;14;20;14;4;0;6;0;0;61
"Site_f07_s05";"F07";7;100;84;0;49;0;0;18;30;8;14;0;7;0;4;50
"Site_f07_s06";"F07";7;100;83;0;42;0;0;16;10;7;17;4;12;0;0;57
"Site_f07_s07";"F07";7;100;89;0;37;32;6;25;24;24;11;6;2;0;2;62
"Site_f07_s08";"F07";7;100;61;0;0;0;0;24;10;5;8;0;2;2;0;43
"Site_f07_s09";"F07";7;100;90;0;43;0;24;22;20;35;11;0;3;0;7;68
"Site_f07_s10";"F07";7;100;79;0;22;0;13;19;10;7;13;0;0;4;2;61
"Site_f08_s01";"F08";8;100;67;39;0;0;18;0;9;0;1;10;3;0;2;41
"Site_f08_s02";"F08";8;100;77;0;26;0;15;0;35;10;3;7;5;0;1;43
"Site_f08_s03";"F08";8;100;72;0;49;0;0;14;0;9;5;6;5;0;6;38
"Site_f08_s04";"F08";8;100;86;0;41;23;0;27;12;0;6;0;8;0;3;61
"Site_f08_s05";"F08";8;100;86;0;56;42;40;0;15;17;9;10;4;0;0;50
"Site_f08_s06";"F08";8;100;78;0;0;9;27;19;20;13;16;7;0;0;1;42
"Site_f08_s07";"F08";8;100;78;0;26;29;29;0;17;0;11;0;0;0;0;46
"Site_f08_s08";"F08";8;100;69;0;0;13;0;16;12;0;26;14;4;0;0;45
"Site_f08_s09";"F08";8;100;80;0;25;0;0;10;14;13;6;6;0;1;0;67
"Site_f08_s10";"F08";8;100;89;40;26;0;0;30;19;0;13;0;0;0;5;75
"Site_f09_s01";"F09";9;100;82;64;0;0;0;21;8;9;4;18;10;0;1;41
"Site_f09_s02";"F09";9;100;86;50;38;0;11;0;18;0;9;0;6;1;1;62
"Site_f09_s03";"F09";9;100;85;0;58;0;9;33;12;6;6;0;0;0;1;42
"Site_f09_s04";"F09";9;100;83;41;0;0;15;37;8;0;8;11;2;0;2;66
"Site_f09_s05";"F09";9;100;86;0;40;0;0;21;10;5;13;3;0;1;3;74
"Site_f09_s06";"F09";9;100;71;0;27;0;0;0;5;2;5;0;2;1;3;59
"Site_f09_s07";"F09";9;100;92;0;47;0;7;24;16;5;9;22;5;3;0;66
"Site_f09_s08";"F09";9;100;92;0;22;16;41;32;2;0;0;15;2;0;9;81
"Site_f09_s09";"F09";9;100;91;0;38;0;20;33;12;15;0;0;0;0;0;78
"Site_f09_s10";"F09";9;100;90;69;31;17;0;38;7;0;10;0;0;0;0;53
"Site_f10_s01";"F10";10;100;89;59;26;0;16;32;10;0;7;9;5;0;2;55
"Site_f10_s02";"F10";10;100;69;0;12;19;13;0;19;0;9;9;4;0;0;44
"Site_f10_s03";"F10";10;100;90;61;33;0;10;12;9;1;3;7;10;5;1;69
"Site_f10_s04";"F10";10;100;84;45;0;0;0;49;14;0;3;16;8;0;1;67
"Site_f10_s05";"F10";10;100;86;0;34;0;17;58;9;12;0;0;4;0;0;58
"Site_f10_s06";"F10";10;100;89;0;41;0;14;47;11;10;6;0;0;0;1;75
"Site_f10_s07";"F10";10;100;88;43;0;11;11;29;29;1;12;13;0;0;2;71
"Site_f10_s08";"F10";10;100;86;0;48;0;10;23;9;1;11;6;6;0;0;59
"Site_f10_s09";"F10";10;100;88;44;31;0;18;35;13;0;1;5;4;0;1;60
"Site_f10_s10";"F10";10;100;86;59;0;0;5;41;13;5;0;0;4;0;1;47
