"SAMPLE_ID";"Formation_name";"form.nr";"Total";"num.with.colonies";"Species_01";"Species_02";"Species_03";"Species_04";"Species_05";"Species_06";"Species_07";"Species_08";"Species_09";"Species_10";"Species_11";"Species_12";"Species_Superspecies"
"Site_f01_s01";"F01";1;100;76;0;0;35;0;4;0;26;34;1;0;4;0;49
"Site_f01_s02";"F01";1;100;91;0;0;52;43;0;38;17;0;1;0;2;0;61
"Site_f01_s03";"F01";1;100;87;0;0;70;0;1;0;38;0;2;1;5;7;57
"Site_f01_s04";"F01";1;100;86;0;0;69;0;0;0;38;18;0;0;0;0;64
"Site_f01_s05";"F01";1;100;82;0;0;50;0;6;0;21;65;2;0;8;0;36
"Site_f01_s06";"F01";1;100;83;0;0;47;0;1;0;23;0;0;0;22;0;59
"Site_f01_s07";"F01";1;100;91;17;0;29;59;3;14;41;25;0;0;18;0;68
"Site_f01_s08";"F01";1;100;84;0;0;47;0;16;0;47;11;0;0;5;17;65
"Site_f01_s09";"F01";1;100;92;0;0;60;0;0;11;42;29;0;0;20;0;40
"Site_f01_s10";"F01";1;100;73;0;0;0;0;17;0;23;0;2;0;9;0;66
"Site_f02_s01";"F02";2;100;75;0;0;0;0;5;10;37;0;0;2;6;8;63
"Site_f02_s02";"F02";2;100;80;18;59;0;35;3;13;0;0;0;7;3;0;49
"Site_f02_s03";"F02";2;100;86;20;0;0;0;9;12;0;0;2;0;12;0;81
"Site_f02_s04";"F02";2;100;88;35;0;0;0;11;11;45;22;0;0;15;0;78
"Site_f02_s05";"F02";2;100;77;0;0;0;0;0;0;42;23;0;0;5;0;55
"Site_f02_s06";"F02";2;100;82;20;0;0;40;10;0;41;0;1;0;2;0;44
"Site_f02_s07";"F02";2;100;90;6;0;62;0;4;22;18;21;2;0;7;0;53
"Site_f02_s08";"F02";2;100;77;43;0;0;0;6;16;17;35;0;0;7;7;35
"Site_f02_s09";"F02";2;100;85;14;43;0;0;5;4;29;36;0;0;4;4;68
"Site_f02_s10";"F02";2;100;89;26;0;54;48;9;14;34;26;0;0;9;5;32
"Site_f03_s01";"F03";3;100;84;19;20;0;21;10;0;15;40;0;0;16;4;51
"Site_f03_s02";"F03";3;100;71;0;0;24;0;6;6;19;20;1;3;7;0;58
"Site_f03_s03";"F03";3;100;65;0;0;0;0;5;0;13;22;4;0;7;6;53
"Site_f03_s04";"F03";3;100;93;0;0;61;42;25;19;11;41;0;3;0;0;74
"Site_f03_s05";"F03";3;100;74;0;0;34;0;7;0;20;15;2;0;15;0;45
"Site_f03_s06";"F03";3;100;63;38;0;0;0;6;16;19;13;2;0;3;0;23
